player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Smush Parker,LAL,25.4,Point,2454,66,85,43,66,25,75,43,4,68,11,83,26,58,2,4,32,69,62,78,41,56,48,67,48,32,71,87,65,70,39,56,62,47,53,29,77,54,42,36,30,30,49,24,27,26,98,92,46,45,54,32,66,43,39,28,49,40,61,89,78,59,88,79,91,33,70,34,85,65,94,65,68,76,19,0,2,79,96,75,82,96,82,71,92,70,83,66,32,64,40,42,75,74,72,51,9,19,77,66,66,75,74,6,9,15,21
Tony Parker,SAS,24.5,Point,2492,42,55,85,53,85,0,36,33,91,68,58,96,85,68,11,72,79,80,63,49,94,74,62,69,60,27,73,70,41,21,14,9,47,80,84,66,80,77,29,50,15,82,69,85,72,35,49,82,42,76,78,91,70,71,26,68,52,83,97,78,95,22,44,77,68,78,55,20,26,93,73,12,21,31,31,30,96,91,91,91,79,78,90,85,83,91,91,91,51,77,35,100,91,94,66,70,75,17,9,9,94,89,75,53,38,45
Ruben Patterson,MIL,31.3,Wing,2489,58,82,45,97,57,46,82,9,95,78,82,75,89,74,68,12,56,97,72,91,94,68,5,2,38,67,76,4,46,42,27,64,9,4,1,38,8,14,16,9,67,34,61,51,57,19,26,29,54,36,73,68,62,18,29,28,84,95,83,96,99,32,54,88,22,58,39,53,49,88,77,4,14,59,59,60,81,22,86,69,24,78,65,34,73,95,62,82,66,87,0,0,0,99,88,6,25,0,7,4,98,0,75,50,44,6
Chris Paul,NOP,21.5,Point,2349,21,87,77,75,96,85,0,62,81,100,72,89,74,91,70,85,83,68,74,22,55,51,81,73,79,31,54,89,48,43,17,27,18,70,34,79,64,34,81,74,34,67,57,67,20,67,46,19,81,17,40,77,53,18,77,12,74,67,21,45,32,68,72,71,78,82,23,22,16,86,50,16,17,26,67,57,21,43,25,39,10,45,28,62,28,47,57,81,15,38,0,70,63,75,98,30,74,13,28,25,55,63,100,92,98,77
Sasha Pavlovic,CLE,23.0,Wing,1485,68,65,46,9,32,42,81,57,56,48,69,54,68,47,40,14,17,20,20,42,28,27,28,21,23,70,57,10,54,33,69,37,88,83,20,79,54,12,2,1,53,25,62,44,81,32,52,43,19,46,61,85,35,31,14,39,20,34,12,35,34,47,59,32,38,29,47,20,24,26,94,36,77,67,34,45,25,14,30,41,53,41,24,11,28,73,53,38,14,14,56,92,91,86,32,21,20,58,48,49,51,89,42,25,68,29
Gary Payton,MIA,38.3,Combo,1481,18,27,50,27,48,55,73,5,9,20,18,14,11,50,86,63,64,29,41,41,34,19,89,87,32,61,91,91,43,11,52,28,70,94,80,65,78,30,17,15,47,20,26,15,85,85,91,37,29,44,85,30,91,15,42,17,52,26,60,58,55,56,40,94,43,80,18,54,34,28,92,55,88,26,27,25,3,65,4,9,41,7,6,46,9,27,66,75,13,45,13,16,13,61,82,14,32,86,52,68,70,13,45,18,75,41
Kendrick Perkins,BOS,22.0,Big,1566,88,19,48,36,37,49,79,23,61,13,52,25,41,78,92,6,10,23,29,52,43,12,10,15,57,24,24,30,30,22,3,13,7,22,42,53,46,41,31,28,27,34,90,83,18,49,34,15,37,17,30,71,16,16,49,25,29,31,40,56,46,73,24,73,9,18,22,52,24,72,9,4,1,88,97,97,23,33,15,34,73,17,22,22,19,46,37,58,73,57,0,0,0,52,95,12,58,0,73,73,51,0,95,64,95,0
Morris Peterson,TOR,29.2,Wing,1473,49,48,43,30,88,0,88,14,64,25,90,34,77,6,6,84,10,8,26,17,18,15,35,17,79,32,63,51,25,54,68,75,45,20,10,92,61,50,7,13,54,67,38,46,57,42,47,13,17,22,43,15,66,11,37,14,23,7,30,5,9,10,38,70,57,67,15,52,32,16,70,88,92,45,24,28,35,36,31,56,71,25,25,23,29,88,75,85,72,84,77,27,53,25,30,11,10,95,84,93,91,55,5,4,26,48
Johan Petro,OKC,20.8,Big,1426,48,69,19,24,53,46,53,34,14,8,40,37,50,41,43,38,94,98,95,98,24,92,39,63,6,78,62,31,84,63,23,39,19,64,57,68,68,94,16,48,35,52,69,69,89,18,44,78,73,67,76,24,63,72,46,66,97,53,65,76,68,67,61,87,88,96,36,84,63,72,7,47,15,16,89,73,88,41,88,37,20,47,95,42,96,62,60,88,72,89,0,0,0,24,93,58,89,0,0,0,64,0,9,16,21,0
Paul Pierce,BOS,29.1,Wing,1735,43,35,84,35,90,60,80,55,83,99,27,95,81,91,64,49,21,31,34,29,51,60,20,34,19,68,24,24,68,47,23,48,17,43,6,71,27,30,73,65,36,17,93,77,48,27,33,31,35,36,49,17,69,26,42,27,61,52,16,64,67,48,33,28,66,53,41,32,38,54,17,73,47,96,16,49,1,15,5,36,85,58,1,21,4,59,28,57,68,65,99,63,74,44,33,65,51,18,80,55,41,74,75,82,75,70
Mickael Pietrus,GSW,24.7,Forward,1868,86,27,33,47,53,35,24,11,76,49,43,20,86,8,12,29,60,57,28,35,89,69,60,25,81,93,30,44,91,88,80,86,57,34,3,63,21,44,57,55,94,94,42,81,24,1,2,40,82,22,58,65,49,32,94,16,24,92,82,69,94,11,21,56,30,39,8,42,16,75,18,3,2,87,96,96,90,32,86,91,58,88,77,18,73,94,84,6,82,57,59,35,70,67,8,29,8,100,33,76,96,70,27,27,49,45
James Posey,MIA,29.8,Wing,1869,72,72,25,64,86,88,100,67,16,61,89,5,90,24,47,75,44,12,7,4,97,54,90,63,99,32,26,86,29,46,28,49,20,77,28,49,37,62,68,71,19,62,53,63,14,92,71,97,26,95,78,82,62,96,13,96,3,95,67,80,97,16,35,4,5,3,16,39,20,40,18,55,34,67,76,74,99,44,100,99,55,97,93,44,97,92,74,16,12,6,60,57,60,54,6,1,0,83,95,97,89,66,29,56,62,65
Leon Powe,BOS,22.8,Big,650,49,47,31,95,55,96,89,69,100,80,49,60,53,13,9,41,2,3,3,2,55,57,13,92,10,0,52,42,1,11,61,7,97,96,77,58,70,95,79,94,0,99,89,100,48,1,4,39,15,68,14,2,82,88,85,83,7,92,33,6,16,5,20,10,72,30,3,23,4,1,94,86,97,30,60,51,0,32,3,98,96,86,0,9,0,17,10,26,27,23,0,0,0,82,51,28,21,0,71,69,18,0,99,98,91,0
Josh Powell,GSW,23.8,Big,228,61,26,37,15,43,0,4,0,47,36,45,39,80,66,71,21,33,45,80,1,91,71,28,20,58,51,18,26,44,57,49,77,18,17,95,19,65,28,48,33,35,94,62,90,6,33,13,48,27,40,4,49,8,83,22,73,39,91,24,98,96,87,91,72,35,49,15,63,49,85,67,22,29,18,53,37,43,12,61,41,51,37,39,6,57,76,30,97,77,97,0,0,0,45,44,75,68,0,0,0,76,0,69,18,81,0
Ronnie Price,SAC,23.4,Combo,474,75,79,9,89,77,0,0,0,66,59,14,25,23,18,13,29,61,89,71,99,47,48,18,27,8,84,69,17,71,29,27,25,37,21,76,47,60,8,80,40,5,46,68,65,93,82,92,39,60,38,25,76,11,43,41,53,91,32,43,72,83,33,84,86,56,75,19,61,35,37,94,21,58,32,64,56,62,13,73,9,4,19,83,25,91,45,11,7,73,16,0,73,56,55,21,23,20,45,95,86,7,56,18,25,21,55
Tayshaun Prince,DET,26.7,Wing,2992,91,5,98,88,53,54,76,34,41,52,31,57,45,62,63,91,76,22,26,6,86,5,97,90,49,83,98,97,91,50,65,79,30,94,94,24,71,2,88,26,47,4,25,3,77,98,98,68,15,65,70,93,67,65,7,65,12,69,23,43,47,47,83,15,10,8,47,92,82,14,85,69,89,58,33,40,57,44,65,32,13,33,74,53,87,56,55,65,60,61,84,28,76,62,95,34,71,61,23,32,57,75,61,27,57,56
Joel Przybilla,POR,27.1,Big,698,99,23,14,59,51,56,62,1,48,15,85,4,19,8,35,1,49,39,40,55,61,58,63,65,83,12,19,67,22,56,73,50,87,4,14,87,60,74,94,95,87,77,56,73,17,3,4,16,37,35,1,37,5,75,86,87,33,19,75,71,89,24,7,36,21,20,75,95,94,3,65,44,51,71,97,95,96,24,98,69,90,45,99,10,99,40,49,2,68,14,0,0,0,73,40,49,34,0,0,0,41,0,36,26,35,0
Chris Quinn,MIA,23.1,Point,320,0,51,19,38,47,94,0,7,64,92,83,60,8,62,43,83,12,11,11,23,45,47,35,53,57,37,24,59,28,29,24,61,10,8,49,97,93,76,41,55,60,48,71,68,23,27,22,35,12,48,24,46,52,57,35,59,14,47,34,28,45,24,12,55,24,33,37,13,13,51,69,16,23,67,78,75,9,51,8,57,29,65,3,61,3,8,2,83,21,36,0,57,39,40,55,26,26,11,94,83,4,41,53,98,55,74
Vladimir Radmanovic,LAL,25.9,Forward,972,73,37,22,75,47,88,63,43,31,43,47,53,41,67,63,10,76,12,19,35,65,4,99,100,99,7,1,100,34,6,6,1,78,94,98,99,100,98,86,98,3,0,99,53,91,95,97,1,30,0,1,71,1,3,58,1,6,32,88,75,27,98,7,34,0,2,86,100,100,64,88,8,29,89,44,63,29,96,15,26,92,14,48,61,37,39,29,94,6,39,91,19,34,57,65,18,25,76,67,69,43,34,47,51,59,51
Shavlik Randolph,PHI,22.9,Big,174,86,95,40,68,66,99,71,0,79,64,18,47,26,25,20,57,70,87,78,26,82,65,36,28,22,73,76,26,70,14,62,77,32,47,44,9,13,9,78,53,25,41,40,35,78,86,90,59,13,71,34,43,63,76,24,80,67,70,74,95,95,61,88,10,66,28,55,91,82,80,90,5,25,35,58,52,70,42,81,72,21,84,54,47,47,38,7,90,88,95,0,0,0,79,69,16,25,0,0,0,40,0,23,13,35,0
Zach Randolph,POR,25.3,Big,2419,3,53,97,56,92,48,62,89,47,98,65,100,53,89,49,73,42,30,16,50,89,23,68,51,96,45,9,39,17,46,78,41,91,33,42,30,34,22,98,94,20,69,85,89,20,45,32,87,46,90,80,93,49,79,20,87,14,88,87,42,89,6,37,8,38,10,84,6,25,39,50,31,30,91,66,77,83,56,84,83,36,81,67,66,70,37,29,54,71,63,0,96,66,38,76,64,73,81,81,79,34,55,96,91,88,97
Allan Ray,BOS,22.4,Wing,674,21,20,12,36,31,0,35,48,51,14,35,58,25,32,25,42,95,94,95,64,50,80,72,26,81,91,62,49,91,80,79,89,40,58,6,35,13,24,52,37,72,21,74,53,37,16,22,47,74,52,59,43,56,30,25,38,97,61,29,87,19,98,98,61,67,69,72,26,42,71,37,42,34,57,50,53,19,58,13,16,78,9,27,58,24,34,5,9,29,22,79,71,83,28,7,49,26,88,72,79,6,83,16,55,25,45
Michael Redd,MIL,27.2,Forward,2031,12,63,100,14,2,0,12,76,80,94,96,100,94,61,20,82,24,35,37,67,26,95,19,49,18,44,10,23,44,74,44,34,54,53,35,80,66,14,77,46,15,61,92,91,14,51,31,37,97,10,27,91,9,52,97,22,58,57,19,26,19,52,79,94,10,45,45,16,20,4,21,78,56,89,84,89,10,10,17,57,40,64,6,20,10,82,73,49,69,61,88,46,73,53,59,49,45,65,59,57,75,73,82,75,84,96
JJ Redick,ORL,22.4,Wing,550,0,3,35,13,13,65,16,95,34,22,14,32,39,35,34,93,7,22,10,65,59,53,5,1,14,76,33,6,58,21,14,56,5,2,5,61,26,3,52,17,37,82,90,96,32,3,6,2,7,3,12,62,23,3,3,4,11,59,61,83,50,97,9,35,12,13,74,20,34,77,23,44,27,35,59,53,47,68,32,18,95,18,68,75,50,19,25,99,35,40,32,43,44,4,1,84,58,75,89,82,11,45,8,19,18,58
Justin Reed,MIN,24.8,Forward,281,18,2,14,35,25,0,8,91,61,57,6,51,4,37,33,39,4,28,39,9,11,53,1,3,15,22,37,4,10,1,2,2,21,4,35,28,29,20,25,13,11,96,13,65,40,92,86,1,2,6,3,11,39,1,12,2,32,45,40,37,13,86,25,8,82,47,50,53,51,44,19,58,37,48,74,69,17,62,16,19,62,30,20,55,18,4,10,16,24,12,0,0,0,78,84,76,86,0,0,0,2,0,51,31,18,0
Jared Reiner,MIL,24.6,Big,215,40,18,9,55,92,0,53,0,35,2,30,13,3,66,89,16,88,83,86,60,73,13,75,64,82,40,34,77,37,12,28,50,19,37,57,92,87,47,53,52,31,61,50,57,30,75,61,73,8,80,15,42,18,94,4,95,59,61,82,81,73,75,51,42,40,35,85,86,92,54,28,38,24,73,72,74,90,61,76,94,52,76,74,44,72,8,6,9,18,7,0,0,0,84,44,34,19,0,0,0,10,0,6,1,55,0
Jason Richardson,GSW,25.8,Wing,1664,90,47,75,73,71,92,75,11,33,20,41,73,27,73,67,85,55,70,83,80,5,75,40,45,22,30,82,66,25,30,17,16,35,12,18,67,43,60,68,72,68,3,67,23,59,65,66,26,40,30,51,31,38,26,43,37,93,6,7,15,15,42,77,61,53,59,61,63,68,40,55,27,28,84,74,79,27,15,38,57,20,82,19,27,23,50,47,39,25,30,76,37,54,42,49,25,29,71,76,76,36,54,40,23,70,52
Quentin Richardson,NYK,26.6,Wing,1612,12,15,49,78,100,60,90,15,28,36,38,56,42,50,43,74,38,38,46,83,9,42,44,61,62,21,27,49,31,37,7,19,15,16,91,85,93,38,60,53,40,15,69,42,56,69,68,90,85,88,92,96,74,78,61,85,52,13,38,57,43,74,82,77,32,60,50,19,22,52,97,35,85,24,14,13,26,50,21,63,90,33,16,48,17,64,35,22,36,20,72,53,59,53,36,13,11,69,92,81,38,59,46,79,73,32
Luke Ridnour,OKC,25.7,Combo,2061,71,64,45,30,34,54,25,45,32,75,70,73,45,88,80,38,4,6,12,72,3,9,10,13,26,30,26,37,44,4,12,23,22,8,93,15,75,82,6,22,64,4,97,73,16,20,15,13,21,14,19,1,39,15,67,10,9,3,51,63,19,97,5,74,83,87,37,35,29,3,52,82,81,35,91,81,20,62,19,4,7,21,79,96,38,54,13,82,89,93,41,68,58,32,98,39,89,48,29,29,68,60,89,93,73,75
Anthony Roberson,GSW,23.7,Combo,185,0,93,5,13,61,0,0,0,0,0,100,41,63,0,0,98,81,67,24,60,75,55,80,59,35,89,78,66,68,79,74,82,46,72,63,67,69,4,35,5,16,18,8,4,98,99,100,80,83,61,54,75,32,79,93,73,46,78,57,97,90,85,10,12,65,28,48,61,61,83,11,44,18,48,60,57,27,47,20,84,15,90,11,57,9,91,61,54,54,57,53,95,90,4,13,48,27,93,88,89,30,90,5,41,9,32
Lawrence Roberts,MEM,24.0,Big,961,15,92,36,78,57,75,51,60,90,40,57,25,47,34,44,75,32,11,18,18,41,90,79,88,53,79,37,86,2,78,59,19,83,88,3,96,66,70,73,78,33,90,76,91,23,14,12,63,47,38,16,66,9,85,36,67,5,64,23,66,14,96,91,10,4,4,7,78,47,75,64,78,83,6,10,6,97,66,100,83,91,89,99,21,100,25,14,9,25,12,0,0,0,93,14,26,9,0,0,0,24,0,31,32,1,0
Bernard Robinson,CHA,25.8,Wing,220,17,98,9,69,97,0,0,0,86,11,50,27,2,60,77,6,5,9,13,54,3,40,5,23,15,4,38,22,6,4,9,4,52,69,66,49,57,54,5,9,10,93,77,94,62,25,36,8,9,13,15,15,21,8,44,13,29,5,0,2,2,4,13,18,10,8,87,26,60,4,60,49,53,97,80,90,13,1,26,45,15,84,12,3,17,0,9,0,1,1,0,0,0,94,45,75,65,0,0,0,1,0,72,49,27,0
Clifford Robinson,BKN,39.9,Big,927,35,16,60,1,1,44,43,5,1,21,0,19,10,72,92,92,64,57,44,46,81,47,68,58,63,71,20,74,41,89,39,69,11,37,68,77,80,65,55,62,49,91,72,90,11,11,7,67,93,31,53,82,60,76,90,34,34,78,91,65,74,40,40,50,64,57,17,21,14,94,10,32,11,66,43,51,93,88,89,89,98,75,91,65,91,21,12,26,45,29,89,32,83,1,42,80,75,97,90,93,5,83,0,1,7,70
Nate Robinson,NYK,22.4,Point,1301,72,60,9,98,36,0,32,29,75,47,74,45,81,0,0,87,30,40,58,58,29,24,25,17,90,18,31,10,16,38,48,8,90,33,40,78,64,17,28,13,36,31,90,82,7,58,24,77,56,70,95,68,95,40,83,35,55,58,80,12,24,17,6,81,98,98,24,49,26,35,5,74,31,76,79,80,73,92,37,93,99,25,36,74,35,89,38,94,38,70,54,89,89,81,17,15,13,94,57,77,62,91,42,72,43,42
Sergio Rodriguez,POR,20.4,Point,804,43,72,40,92,89,0,62,44,9,32,75,62,42,96,100,11,93,60,53,62,85,17,94,70,98,60,72,93,36,74,37,44,30,58,42,49,47,86,82,91,28,32,84,73,65,38,46,90,92,85,96,86,81,66,64,73,32,87,94,68,60,58,42,80,46,65,60,38,51,42,76,32,45,85,48,63,76,99,53,90,86,61,43,88,34,68,23,92,96,98,0,32,28,60,25,49,30,43,62,55,87,28,89,96,75,89
Rajon Rondo,BOS,20.7,Combo,1760,43,96,34,95,100,88,95,2,77,71,46,38,20,79,93,9,1,0,2,1,21,44,23,36,67,90,3,15,54,1,46,41,48,5,41,2,6,0,100,97,97,21,11,5,32,42,37,42,1,81,74,38,97,33,4,55,2,53,11,0,22,0,18,12,2,3,27,18,16,1,82,89,95,69,68,70,5,14,11,22,35,63,6,32,10,23,27,46,9,18,0,0,27,98,96,7,50,16,2,2,36,19,80,59,71,0
Jalen Rose,PHX,33.8,Wing,184,64,14,34,2,33,0,55,0,3,71,0,30,53,23,26,100,30,33,28,33,79,56,32,28,52,56,41,33,65,87,49,57,38,35,87,46,65,70,6,16,73,92,24,60,5,49,18,16,87,14,43,78,63,14,89,9,35,88,24,62,77,37,12,62,77,75,59,51,58,52,13,88,67,63,21,30,35,6,56,65,36,78,23,11,40,75,100,93,8,31,80,68,85,0,63,28,38,99,90,99,7,85,20,100,81,6
Malik Rose,NYK,31.9,Forward,765,43,71,6,76,92,92,73,78,55,33,20,25,12,86,92,0,44,60,46,82,76,28,34,43,27,53,59,61,75,35,46,61,28,73,35,36,36,58,37,39,32,77,65,81,38,33,32,4,43,2,3,21,2,20,45,20,35,64,80,73,68,58,75,41,35,28,3,76,40,87,23,69,49,24,16,14,80,52,83,42,6,69,88,75,88,8,2,61,80,84,0,0,0,65,51,92,90,12,14,10,14,0,55,71,14,8
Quinton Ross,LAC,25.5,Wing,1673,88,80,16,71,24,0,49,40,44,38,61,1,30,22,56,96,53,78,48,83,88,19,25,26,9,61,53,21,59,14,43,67,17,67,36,73,59,6,8,2,32,70,32,40,86,62,77,26,25,43,55,39,65,14,31,22,62,88,61,64,86,21,48,24,59,39,57,72,71,54,95,19,59,37,39,37,59,25,92,44,25,79,60,38,88,39,72,59,64,64,0,0,0,69,23,100,98,6,6,5,61,0,31,45,7,6
Brandon Roy,POR,22.3,Wing,2009,24,62,76,56,70,40,34,78,65,90,62,84,60,89,86,69,5,2,2,10,22,65,63,63,87,17,18,86,4,31,36,31,44,5,29,100,98,44,67,58,69,94,19,64,2,66,19,7,52,8,31,11,55,3,73,3,1,31,28,0,3,1,10,6,11,5,5,3,2,12,88,50,82,50,58,56,46,35,49,98,79,90,7,5,9,52,34,66,84,76,88,56,80,57,94,54,77,31,29,25,49,79,99,94,98,67
Michael Ruffin,WAS,29.8,Big,251,51,59,10,92,2,58,11,0,98,35,18,1,0,19,63,3,27,33,42,23,49,88,29,82,17,4,22,79,5,17,7,41,4,66,69,90,88,56,48,51,58,84,55,79,18,17,14,28,29,32,17,29,25,53,33,51,43,55,28,17,38,16,60,29,19,17,85,37,56,74,90,10,37,64,36,45,63,29,60,65,30,66,57,51,53,0,1,0,0,0,0,0,0,100,2,0,0,0,0,0,1,0,100,99,0,0
John Salmons,SAC,26.9,Wing,2094,70,64,47,28,63,79,69,47,82,54,44,43,61,88,99,26,59,58,82,34,16,75,58,49,63,63,41,33,48,79,41,38,41,35,40,61,53,69,52,63,72,18,81,61,26,15,18,90,82,93,73,86,64,87,60,92,72,10,21,22,14,54,41,73,64,72,76,76,84,34,52,24,23,90,81,86,45,25,51,21,2,37,69,33,64,53,71,95,8,42,44,59,55,76,89,30,60,39,34,33,65,53,89,76,99,50
Brian Scalabrine,BOS,28.6,Forward,1008,67,29,16,16,4,82,16,0,16,2,25,2,59,47,88,6,67,53,25,87,8,93,74,93,99,0,0,99,0,3,0,0,16,13,100,91,99,93,35,70,23,0,95,26,13,100,94,58,97,23,22,8,15,78,99,57,36,5,47,92,44,99,0,88,31,61,64,100,99,17,87,38,67,22,79,65,57,59,71,7,90,1,94,29,100,84,6,98,14,53,47,92,86,8,4,43,20,88,92,98,10,86,14,100,41,8
Luke Schenscher,POR,24.8,Big,114,42,30,5,58,8,0,6,0,58,30,57,12,3,3,5,55,38,18,34,33,21,24,77,80,89,84,3,46,78,77,81,84,61,63,89,83,90,59,39,43,69,80,39,60,46,13,21,83,43,83,61,92,65,89,59,83,13,38,42,47,31,75,71,12,21,11,40,41,38,70,38,32,23,36,71,64,62,58,67,99,76,93,15,16,30,2,2,16,5,4,0,0,0,68,77,29,40,0,0,0,3,0,3,3,1,0
Thabo Sefolosha,CHI,22.5,Wing,766,75,59,13,74,96,56,65,0,10,15,85,33,8,54,66,3,1,3,2,12,80,12,3,1,77,38,28,5,53,2,0,0,3,77,70,1,9,0,0,0,68,14,17,6,36,96,90,31,4,77,21,7,56,47,82,69,4,97,98,23,100,0,1,7,9,4,99,5,48,82,82,63,83,9,5,4,0,71,2,3,100,4,1,70,1,15,26,50,24,29,0,28,69,68,61,77,72,30,25,22,15,60,39,17,33,59
Mouhamed Sene,OKC,20.5,Big,113,97,27,4,76,34,0,55,0,36,90,57,46,15,0,0,24,14,7,28,15,10,37,56,85,57,2,47,73,27,3,46,17,79,7,98,75,96,52,94,90,25,7,68,32,31,97,91,41,1,80,3,52,17,88,2,90,16,25,79,22,51,18,36,44,61,54,56,22,25,58,22,90,80,14,21,14,59,78,59,55,57,62,69,82,68,18,31,9,88,16,0,0,0,59,90,20,51,0,0,0,18,0,67,37,82,0
Cedric Simmons,NOP,20.8,Big,480,66,12,32,56,5,37,97,9,17,54,0,30,8,24,26,62,50,48,15,76,92,33,56,65,32,97,4,12,57,13,43,81,5,71,9,41,15,96,56,83,90,54,38,38,38,10,15,99,21,100,99,4,99,87,17,91,23,93,33,51,45,61,12,5,15,5,29,98,96,19,28,53,37,56,89,83,53,29,48,69,46,79,43,20,22,16,56,23,23,15,0,0,0,44,21,87,69,0,0,0,17,0,49,73,12,0
James Singleton,LAC,25.3,Big,297,58,100,29,70,62,0,21,0,9,44,57,18,7,63,82,60,65,55,81,48,15,19,70,66,12,86,76,42,87,66,87,80,77,91,38,2,4,21,79,61,84,13,10,3,67,85,83,72,43,75,78,57,82,61,28,63,73,15,6,29,5,89,72,35,63,49,95,91,96,14,78,78,89,70,26,39,18,35,24,21,44,49,23,50,20,5,8,3,53,23,0,0,0,34,17,70,45,93,88,88,8,0,85,99,13,70
Brian Skinner,MIL,30.5,Big,1512,64,10,47,35,72,41,69,20,51,3,66,10,33,44,72,18,42,42,35,17,83,56,49,48,95,47,11,39,67,58,68,70,61,33,67,52,58,74,45,55,75,17,82,62,3,49,14,57,48,72,71,57,88,39,49,52,27,89,75,87,93,36,30,44,18,19,11,96,76,73,83,10,27,32,66,59,53,43,49,60,15,43,45,37,39,45,18,79,56,76,0,0,0,64,66,44,44,0,0,0,47,0,40,27,48,0
Craig Smith,MIN,23.0,Big,1498,10,85,34,75,61,83,49,29,66,40,76,57,66,44,36,68,64,84,76,68,70,26,31,45,55,14,47,40,28,56,19,15,40,26,45,61,54,66,63,71,41,72,78,85,9,32,18,44,79,40,32,76,31,40,57,39,70,85,51,53,56,50,74,22,32,19,89,65,84,55,25,29,17,39,91,81,75,84,65,63,91,47,68,78,65,73,51,68,88,77,0,0,0,64,84,23,43,0,56,54,73,0,38,44,25,0
JR Smith,DEN,21.1,Wing,1456,25,50,41,15,19,81,26,63,36,39,68,68,84,40,25,61,3,2,4,0,95,8,45,65,16,55,73,80,2,0,0,0,10,49,7,73,29,92,93,98,4,30,96,90,22,87,70,98,0,94,99,98,98,94,0,85,1,85,20,89,11,99,4,15,36,16,0,48,10,6,18,45,24,72,98,97,1,34,1,15,18,15,1,58,2,94,79,12,54,25,17,85,72,33,10,5,3,62,98,96,83,72,12,25,47,51
