player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Courtney Lee,NYK,31.1,Wing,2454,49,61,71,62,25,0,31,86,27,18,55,28,66,54,75,82,54,80,69,91,26,50,19,20,22,22,79,30,33,17,13,11,37,12,14,37,15,52,65,66,38,20,48,26,90,69,87,21,35,26,59,24,56,11,33,16,63,36,17,51,62,41,18,73,93,94,52,90,88,14,91,87,94,38,11,13,90,7,95,43,21,52,96,18,97,71,25,81,85,89,75,69,83,30,67,88,83,74,29,35,56,83,54,57,38,59
David Lee,SAS,33.5,Big,1437,39,32,72,81,66,0,51,48,60,5,81,45,86,78,86,29,85,76,85,9,61,60,83,67,86,34,85,55,38,29,91,17,99,56,80,42,66,36,74,64,65,62,73,73,13,25,14,80,54,77,41,50,41,83,42,81,57,82,84,75,78,54,81,22,25,17,72,91,89,93,37,6,7,21,73,57,90,90,86,86,81,76,78,78,75,85,81,51,75,58,0,0,0,72,66,49,56,0,0,0,84,0,57,29,74,0
Alex Len,PHX,23.4,Big,1540,92,31,20,69,80,71,61,51,87,44,41,47,44,13,10,21,8,8,16,20,48,16,29,33,27,45,58,32,42,51,82,52,92,71,50,41,43,35,18,17,49,16,72,42,49,61,61,24,32,25,26,38,30,37,53,34,11,61,43,54,57,51,21,7,62,17,45,60,53,29,62,91,88,25,24,19,17,39,27,15,38,24,33,58,36,29,40,25,32,19,0,0,0,69,53,64,60,51,35,39,33,0,72,66,43,38
Kawhi Leonard,SAS,25.3,Wing,2464,89,96,94,83,90,89,96,92,93,100,46,99,96,89,51,70,72,96,83,100,35,89,7,7,10,59,70,4,77,48,39,58,22,48,59,22,34,9,3,2,59,56,50,53,19,52,37,46,52,63,54,26,65,41,30,49,97,18,62,54,19,91,90,68,91,90,84,59,78,4,89,95,96,56,21,28,74,73,70,62,39,64,80,88,74,76,73,89,92,96,80,65,71,34,95,86,96,9,33,16,81,72,87,75,73,87
Meyers Leonard,POR,24.7,Big,1146,30,2,9,1,49,72,41,96,1,53,20,32,13,51,61,92,33,25,48,78,1,9,55,45,55,86,12,43,78,19,60,78,25,41,12,84,47,19,44,30,67,15,7,5,91,90,95,37,7,52,76,47,63,14,23,31,58,1,4,1,1,26,27,66,48,58,92,35,57,2,40,73,59,67,98,97,31,19,42,31,72,41,28,16,30,13,44,12,69,34,41,40,39,1,22,78,50,77,98,95,7,40,7,7,42,73
Jon Leuer,DET,27.5,Big,1852,15,15,76,19,34,53,11,94,18,17,86,43,43,55,60,85,41,29,26,25,71,50,65,75,31,81,48,59,78,81,64,69,51,45,88,48,81,56,60,61,34,19,64,37,69,79,83,73,76,60,38,53,40,79,85,67,15,72,74,59,71,40,36,39,32,32,19,43,32,57,60,62,62,22,43,36,78,43,75,90,65,93,55,35,52,40,98,72,55,67,6,10,14,16,68,82,80,74,71,71,68,18,31,37,34,38
DeAndre Liggins,CLE,28.6,Combo,646,94,94,21,69,66,0,0,9,73,32,63,2,34,6,35,3,70,40,36,13,88,72,88,59,89,75,69,93,83,27,37,39,39,60,8,79,22,65,67,73,49,16,81,48,35,61,52,7,38,9,53,22,52,2,25,7,17,81,67,65,88,16,8,24,11,8,67,90,90,79,82,31,65,59,10,15,96,70,92,70,9,69,95,64,90,47,40,3,3,0,84,0,82,95,13,11,5,98,3,52,29,82,5,21,29,0
Damian Lillard,POR,26.3,Point,2682,58,19,94,42,83,71,54,86,81,90,50,94,85,38,8,96,90,96,63,87,94,85,41,55,63,11,26,69,9,27,22,17,43,8,94,14,65,84,89,93,34,80,88,91,12,27,15,35,44,21,21,8,24,50,59,31,79,91,78,72,93,11,80,23,87,71,21,9,8,97,33,0,2,70,76,77,85,57,87,54,18,43,83,66,87,73,63,31,73,42,97,52,56,60,29,38,25,4,77,58,71,54,54,54,33,90
Jeremy Lin,BKN,28.2,Point,880,88,71,29,17,87,0,96,52,71,96,13,77,71,79,54,46,53,64,77,70,34,54,36,35,33,81,21,46,89,29,63,93,13,65,18,9,6,85,34,54,26,3,54,11,59,99,99,12,14,17,9,9,9,31,33,48,61,29,93,73,60,81,85,91,4,53,54,67,64,37,65,46,57,40,60,52,69,91,41,54,17,72,68,98,33,69,40,81,52,73,0,69,54,52,62,37,29,27,62,56,58,56,42,31,46,60
Shaun Livingston,GSW,31.1,Combo,1214,87,32,16,77,32,0,47,4,56,15,95,5,87,23,60,26,10,6,7,59,39,33,43,75,23,36,51,58,38,84,47,40,58,40,48,76,63,48,87,85,71,60,41,50,47,31,31,43,87,56,39,85,38,61,89,73,10,41,8,13,18,25,81,82,46,68,40,2,2,5,98,98,99,1,8,3,9,14,21,4,26,13,30,30,40,95,100,92,58,92,0,0,0,34,100,89,100,0,0,0,97,0,31,5,19,0
Shawn Long,PHI,23.8,Big,204,43,81,0,100,59,0,75,0,34,62,80,86,76,53,25,84,10,15,11,32,78,20,15,18,68,39,10,9,8,2,60,47,64,29,82,61,82,3,20,8,13,23,73,50,94,73,91,81,2,93,72,10,80,72,5,88,29,93,13,52,79,18,60,67,28,43,11,5,3,30,45,35,34,90,73,82,1,2,2,55,1,84,1,5,2,84,63,5,34,8,0,91,88,76,7,40,11,47,66,60,81,88,90,91,39,38
Kevon Looney,GSW,20.7,Big,277,56,65,8,69,8,72,4,0,86,46,96,8,90,54,82,53,86,86,79,82,55,71,71,68,2,92,68,70,96,28,32,67,10,49,49,53,53,70,45,55,69,18,10,8,58,93,90,38,40,26,30,29,24,45,32,34,86,49,26,53,65,30,57,77,23,63,78,80,82,64,91,27,71,8,35,20,63,30,59,46,29,73,63,40,54,86,51,89,5,10,0,0,0,95,5,22,5,0,47,44,85,0,5,2,85,38
Brook Lopez,BKN,28.6,Big,2213,86,16,86,24,6,70,29,83,62,73,73,96,66,84,59,59,69,72,46,69,88,20,52,51,11,79,89,53,94,36,52,71,32,97,11,15,5,14,19,12,81,8,2,1,97,95,99,48,28,55,61,42,66,42,21,45,71,79,55,69,85,23,10,94,85,97,90,32,65,21,95,97,98,2,2,2,19,46,19,36,57,52,18,56,17,51,53,86,49,87,78,41,45,22,87,26,65,66,80,77,56,47,79,80,89,73
Robin Lopez,CHI,28.6,Big,2267,86,0,96,75,8,92,17,53,13,35,78,44,17,28,23,80,95,93,44,58,99,56,86,39,87,74,84,83,80,43,50,82,15,18,80,10,40,73,69,78,50,38,92,78,7,40,18,45,27,55,75,85,72,29,1,36,38,97,92,98,98,89,29,92,49,80,27,66,49,42,92,49,83,66,12,20,97,83,93,95,74,92,95,67,83,20,16,83,83,86,0,0,0,32,86,94,98,38,26,26,26,0,59,95,22,0
Kevin Love,CLE,28.2,Big,1880,10,53,95,52,95,68,79,96,51,90,26,90,60,65,35,73,90,81,92,72,52,64,89,24,94,49,86,75,77,80,41,41,47,22,84,27,60,29,29,23,54,44,30,33,56,62,65,57,59,40,66,48,65,47,47,32,91,35,91,58,79,22,83,50,25,36,53,96,89,85,45,0,4,29,95,90,82,88,76,80,82,73,61,91,49,37,15,53,68,60,61,54,65,11,57,57,53,95,80,87,15,66,49,83,74,72
Kyle Lowry,TOR,30.6,Point,2236,69,60,50,69,71,0,67,55,94,71,65,69,96,58,40,73,71,54,71,37,16,51,77,87,78,39,16,71,27,30,78,30,93,67,86,46,73,87,68,86,18,78,45,67,55,71,71,78,46,73,34,88,33,85,38,75,66,17,76,53,57,50,81,85,12,52,16,31,25,98,18,10,6,63,37,44,57,80,47,34,89,31,52,69,47,96,83,79,42,62,21,92,88,40,46,10,15,33,94,88,88,88,58,63,92,77
Timothe Luwawu-Cabarrot,PHI,21.5,Wing,1073,39,43,3,63,39,0,28,79,83,64,13,46,32,41,40,5,20,21,13,47,44,49,33,66,34,39,39,68,49,48,47,45,52,76,65,59,66,5,84,50,4,74,95,94,34,69,58,21,58,20,10,21,7,67,79,71,20,61,44,33,28,59,8,54,47,52,47,18,24,22,78,37,65,34,71,61,38,53,22,63,85,37,29,39,18,16,26,12,1,2,48,7,18,91,18,2,3,71,41,48,43,19,24,26,57,26
Trey Lyles,UTA,21.0,Big,1101,21,34,66,15,27,0,57,57,17,14,28,79,6,68,51,63,27,41,50,10,56,58,24,45,38,11,53,32,12,52,16,20,20,40,79,78,86,18,32,23,13,53,83,74,80,49,67,68,67,74,78,47,81,49,90,57,30,70,37,38,37,49,40,44,87,74,79,37,54,12,85,58,80,39,58,50,63,36,63,62,32,53,50,38,52,5,5,17,33,14,28,29,34,10,47,55,47,92,86,89,2,35,81,99,92,87
Shelvin Mack,UTA,26.5,Point,1171,13,54,27,52,46,85,71,5,40,17,54,31,37,15,29,15,63,9,28,2,54,69,98,95,87,78,61,97,71,86,46,33,62,91,99,79,98,95,23,59,43,82,17,51,70,44,55,95,72,95,55,52,59,95,84,95,37,93,79,24,43,20,43,58,35,46,21,16,12,73,42,30,29,47,57,51,2,85,2,15,76,15,3,35,3,50,65,87,50,85,9,17,17,50,88,19,58,77,38,44,85,17,31,8,37,52
Ian Mahinmi,WAS,30.0,Big,543,72,99,11,68,61,47,53,9,98,63,43,19,77,26,39,4,40,42,45,98,6,62,46,7,88,54,64,23,67,98,97,89,94,86,1,6,1,35,4,6,2,64,78,75,98,70,94,35,86,14,95,68,95,4,82,2,68,8,12,26,9,89,24,59,12,25,96,57,89,3,52,81,75,96,76,88,34,18,60,20,45,26,68,18,90,84,44,89,5,93,0,0,0,89,59,8,24,0,0,0,84,0,45,29,36,0
Thon Maker,MIL,19.7,Big,501,82,26,2,43,11,61,25,30,44,11,72,47,45,42,41,89,82,69,26,56,84,77,85,32,70,71,77,54,55,14,99,64,100,68,62,36,53,99,1,5,99,2,40,6,45,7,10,19,5,19,60,0,92,27,19,13,41,46,22,96,51,97,86,14,16,8,29,51,44,46,48,52,48,75,46,53,25,22,24,52,0,100,19,64,18,54,47,25,16,9,72,49,66,40,21,34,19,90,78,84,38,67,22,20,79,38
Boban Marjanovic,DET,28.2,Big,202,78,40,92,99,98,100,31,97,71,98,96,75,93,18,9,89,14,4,3,35,50,56,68,95,75,16,5,86,23,5,67,28,92,78,96,88,98,84,63,78,61,44,74,64,57,18,24,38,5,72,10,23,16,65,5,84,3,41,84,20,47,10,1,19,9,6,89,40,61,70,53,87,82,27,7,8,64,80,46,82,24,79,47,82,28,75,99,39,5,29,0,0,0,51,100,15,86,0,0,0,75,0,82,72,54,0
Jarell Martin,MEM,22.4,Big,528,20,65,2,45,71,0,36,78,59,11,4,38,8,3,2,32,50,63,65,64,15,44,33,69,58,54,18,63,69,30,70,49,83,34,43,94,84,86,20,48,57,39,36,34,31,74,62,9,31,8,15,16,12,23,61,23,55,12,34,43,29,80,26,67,18,31,60,97,94,10,69,67,74,74,60,66,84,45,94,82,9,92,79,54,88,2,1,4,59,16,0,0,93,68,13,74,37,78,51,56,1,94,57,78,20,38
Wesley Matthews,DAL,30.1,Wing,2489,34,59,58,10,56,0,46,50,46,91,17,67,45,76,68,63,83,59,95,31,69,11,92,84,80,67,98,92,57,76,69,58,68,99,17,40,19,65,24,37,96,31,2,3,49,44,46,80,89,68,65,24,64,69,63,59,76,65,89,43,68,18,40,84,93,97,92,93,96,72,24,92,76,59,8,12,79,94,64,42,36,20,87,74,77,48,19,62,39,52,50,52,58,19,63,50,58,46,84,77,17,58,72,80,90,72
Luc Mbah a Moute,LAC,30.1,Forward,1779,75,88,69,46,2,0,14,16,69,17,97,2,80,2,5,42,13,10,4,71,61,30,32,28,96,5,63,92,6,12,1,6,4,44,96,2,57,58,39,44,1,81,93,95,75,78,84,2,12,2,6,34,8,5,45,2,12,83,76,55,85,13,41,44,8,10,10,28,17,15,84,94,96,7,16,9,3,78,7,3,51,7,13,84,26,83,49,10,85,86,58,0,86,90,0,66,36,86,2,20,78,80,14,14,3,41
James Michael McAdoo,GSW,23.8,Big,328,94,90,33,65,7,0,12,0,47,32,7,11,84,30,56,84,3,5,8,21,29,10,10,4,35,63,71,17,60,3,37,42,33,4,49,36,37,42,16,17,2,84,83,89,33,95,88,1,3,1,5,9,8,2,12,1,4,46,27,7,49,1,4,37,8,9,24,48,38,45,55,38,43,48,64,60,40,13,45,45,37,49,37,37,39,92,75,18,34,17,0,0,0,91,19,26,15,49,40,43,90,0,8,3,29,38
Patrick McCaw,GSW,21.0,Wing,906,60,52,65,61,11,0,55,22,50,35,39,4,64,36,85,65,6,2,2,41,41,6,58,50,29,87,94,82,84,94,71,97,5,62,18,98,76,2,64,12,66,1,32,6,22,99,95,11,72,5,8,54,2,28,90,17,6,34,31,51,42,60,7,88,7,21,1,29,2,27,69,96,95,35,4,7,1,11,2,9,17,44,2,26,3,72,87,85,4,28,16,33,31,79,26,17,10,84,44,66,90,32,18,23,5,33
Sheldon McClellan,WAS,23.9,Wing,233,13,15,73,25,42,0,92,0,89,90,50,18,59,18,31,95,83,82,75,88,72,51,72,55,49,14,89,44,21,75,22,13,60,87,63,34,46,54,18,23,58,44,38,36,26,67,54,95,95,92,87,29,77,89,78,86,71,66,71,95,75,96,66,93,40,82,49,68,64,42,71,71,77,51,23,29,61,56,70,41,47,45,59,56,69,32,2,99,99,100,0,0,5,68,46,63,61,79,17,29,88,5,79,85,67,0
CJ McCollum,POR,25.1,Combo,2783,81,23,68,68,29,90,66,100,47,71,55,90,94,45,15,92,49,47,72,71,10,74,54,34,85,60,45,51,43,28,12,25,13,21,13,55,22,64,70,71,75,41,29,29,8,76,46,84,28,85,54,5,52,83,43,83,60,4,73,47,34,67,44,75,70,82,82,44,58,72,72,23,44,62,32,38,80,71,81,79,70,69,72,59,73,94,66,85,92,95,68,93,91,26,76,81,90,27,47,39,87,91,66,76,44,68
TJ McConnell,PHI,24.6,Point,2098,38,92,71,54,48,0,94,50,23,10,31,12,25,88,100,17,15,36,34,4,87,13,9,27,76,11,36,4,10,55,4,3,28,77,44,94,76,96,1,4,77,2,97,51,74,11,20,100,82,100,100,98,100,60,24,75,35,74,83,60,70,47,66,99,0,15,1,69,29,82,42,64,52,4,39,19,3,65,11,0,70,1,69,51,71,35,75,58,65,58,0,0,0,83,98,31,88,8,4,2,73,0,73,37,35,17
KJ McDaniels,HOU,23.7,Forward,141,88,42,36,7,5,100,0,0,22,0,0,27,42,0,0,93,66,46,20,36,85,54,79,75,87,13,82,84,6,20,75,10,98,14,66,85,87,56,93,87,17,91,38,77,11,82,56,39,48,30,14,3,34,81,94,67,48,88,50,88,81,83,90,1,100,33,17,1,1,94,17,60,28,37,21,20,9,25,10,96,34,84,3,36,3,51,88,2,0,2,0,0,9,83,42,3,14,34,63,51,86,9,2,3,98,0
KJ McDaniels,BKN,23.7,Wing,259,98,85,79,80,96,0,0,67,86,21,82,63,60,11,2,4,74,78,64,7,55,94,60,90,2,52,21,71,38,54,80,80,65,76,96,64,93,80,59,80,31,42,96,88,91,5,19,13,47,17,57,58,67,8,34,12,66,79,85,72,87,23,78,48,49,50,17,42,26,53,7,10,4,95,95,98,50,77,49,16,41,53,81,82,72,48,77,62,94,77,0,5,13,82,80,6,41,19,52,36,89,13,70,56,80,0
Doug McDermott,OKC,24.8,Wing,387,5,0,79,48,72,0,0,0,21,13,0,9,75,3,4,98,7,57,47,64,27,79,1,5,1,5,43,4,3,48,0,1,1,6,27,11,12,88,2,9,42,1,11,2,88,100,100,43,96,39,29,80,9,43,90,55,40,21,5,23,5,83,57,30,22,20,99,27,82,12,74,70,78,68,52,54,91,13,91,62,24,98,97,86,90,85,98,82,97,96,0,78,65,10,94,52,79,60,69,68,87,64,28,30,27,39
Doug McDermott,CHI,24.8,Wing,1036,11,2,84,23,54,95,59,91,32,55,90,37,51,19,20,83,96,99,97,87,96,68,29,60,16,69,47,19,87,33,68,39,86,87,21,27,13,28,77,67,30,99,16,83,56,22,27,89,47,91,94,15,93,60,10,68,94,97,99,99,98,79,59,52,86,77,64,92,90,99,28,2,4,88,39,53,99,98,94,91,65,87,99,97,91,52,50,50,66,64,34,43,50,40,68,70,70,68,42,46,50,51,10,5,10,0
JaVale McGee,GSW,28.8,Big,668,99,56,20,98,41,73,56,5,65,47,93,59,97,4,1,78,47,65,70,33,69,47,28,25,26,48,75,16,69,60,52,64,37,35,43,6,14,63,52,58,37,63,24,41,26,90,77,50,37,50,41,67,35,56,22,56,70,59,21,64,43,76,72,63,89,84,40,60,50,42,82,63,79,17,33,24,26,29,25,13,46,16,38,51,35,99,95,66,5,69,0,0,0,96,22,6,7,0,0,0,98,0,34,12,68,0
Rodney McGruder,MIA,25.3,Wing,1930,53,21,49,96,26,64,57,2,31,28,39,11,30,37,72,49,31,23,55,14,27,2,57,19,66,87,79,23,81,60,81,67,86,64,28,43,30,29,18,16,73,48,56,52,25,33,24,85,62,74,86,93,80,74,55,60,13,15,68,76,36,94,96,27,37,29,68,21,35,16,51,72,68,68,63,67,69,86,78,38,43,46,80,89,86,47,86,34,25,25,24,28,36,51,88,13,51,94,23,64,57,37,46,53,68,0
Ben McLemore,SAC,23.7,Wing,1143,16,37,16,46,35,0,71,19,76,53,86,56,57,16,9,24,5,14,14,96,3,72,5,30,25,2,54,35,16,7,2,2,15,71,61,3,12,11,55,30,39,8,34,12,98,81,96,10,37,16,2,25,1,79,84,75,79,6,11,3,3,7,3,4,92,31,36,55,46,66,55,47,48,25,45,38,0,24,1,56,5,95,0,73,1,61,69,12,57,35,79,64,77,55,52,73,66,59,38,38,39,78,25,19,17,54
Jordan McRae,CLE,25.6,Combo,292,84,16,32,39,37,0,0,0,87,2,89,39,27,0,2,98,7,22,26,60,52,12,7,4,14,44,100,20,53,9,3,3,24,1,68,30,49,94,2,9,59,65,22,41,21,67,51,8,25,5,2,17,1,68,69,52,18,47,3,32,27,59,47,39,89,70,12,55,27,8,94,86,95,43,17,18,71,3,91,43,16,51,65,1,80,27,10,8,100,50,71,31,68,65,65,42,40,89,24,48,16,68,29,52,35,24
Josh McRoberts,MIA,29.7,Big,375,9,55,72,29,18,74,23,0,5,1,31,69,2,93,96,34,45,52,84,43,18,47,39,22,89,17,52,52,18,67,45,65,23,20,55,96,94,28,13,13,18,99,28,92,73,13,21,22,65,21,20,8,39,34,79,18,78,14,18,10,10,39,41,57,73,71,98,67,90,13,40,61,46,34,91,85,45,33,50,59,99,35,37,16,46,4,17,2,41,1,0,97,96,23,63,75,71,61,77,71,0,96,76,98,29,95
Jodie Meeks,ORL,29.2,Wing,700,25,90,74,3,54,0,25,87,81,47,14,54,74,38,33,31,68,48,43,18,86,71,81,91,86,63,20,49,66,58,78,60,87,98,57,18,30,69,66,73,64,18,24,15,81,65,80,99,50,99,87,47,92,99,22,99,43,89,34,60,67,43,72,28,90,74,32,20,19,39,54,45,47,83,50,61,31,33,26,44,22,34,32,28,28,64,8,29,48,36,89,85,87,21,66,57,63,18,85,69,10,88,9,4,9,46
Salah Mejri,DAL,30.4,Big,884,96,83,1,82,90,75,87,14,90,56,50,2,96,2,8,2,0,0,1,6,66,65,0,0,10,100,3,0,99,88,99,99,79,2,17,10,6,2,0,0,81,9,22,9,50,77,73,1,49,0,1,44,2,43,98,13,0,62,84,16,34,7,20,1,3,0,34,5,6,67,25,71,44,13,58,42,97,55,99,100,98,99,77,72,95,97,91,99,15,65,0,0,0,92,11,37,13,0,38,35,96,0,50,34,44,38
Jordan Mickey,BOS,22.3,Big,112,77,19,59,42,17,0,5,0,73,51,96,22,2,72,84,5,97,88,88,77,28,53,96,93,79,77,50,95,54,91,93,86,85,53,79,12,39,90,94,95,89,11,8,5,52,76,73,20,73,17,60,57,56,6,46,7,76,61,57,97,70,98,74,28,27,21,99,79,98,19,33,86,73,95,30,52,34,47,47,4,88,12,75,20,78,1,2,6,34,5,0,0,0,77,52,56,51,0,0,0,2,0,5,6,1,0
Khris Middleton,MIL,25.2,Wing,885,47,91,24,37,92,0,32,93,57,88,79,87,81,87,79,11,77,79,38,75,74,32,63,46,73,70,3,54,48,69,43,66,19,10,65,90,90,14,51,26,91,17,16,11,35,50,44,47,64,52,33,39,34,70,62,66,30,82,44,93,72,96,29,59,47,54,85,4,23,24,44,14,18,77,93,93,67,40,71,49,46,58,74,47,69,63,41,74,68,73,83,94,95,24,97,87,96,35,24,19,34,95,63,38,54,51
CJ Miles,IND,29.6,Wing,1739,71,40,25,46,64,0,74,99,37,19,74,39,88,4,1,94,87,91,80,60,53,75,58,52,93,50,13,63,26,68,68,38,87,27,22,68,37,31,93,83,53,62,44,53,40,47,44,40,71,26,26,42,16,59,92,49,84,59,94,37,68,12,46,41,17,20,84,80,87,71,4,5,3,85,98,98,85,97,66,64,98,35,81,94,66,89,39,62,42,54,95,59,89,22,27,40,33,87,80,89,39,89,22,72,28,35
Patty Mills,SAS,28.2,Point,1738,12,52,75,27,19,0,42,60,10,15,44,15,83,29,56,67,93,92,90,94,9,80,82,65,73,69,42,67,84,19,48,46,50,88,72,49,64,51,39,42,25,90,60,83,43,34,33,77,32,82,66,20,83,66,49,66,96,13,16,32,21,72,52,79,78,85,98,50,86,66,76,22,47,86,24,39,47,29,40,18,8,16,59,17,53,94,88,12,44,33,79,75,92,10,0,73,19,98,88,98,54,94,2,2,4,29
Paul Millsap,ATL,31.7,Big,2334,36,81,83,16,47,84,45,67,78,75,40,93,33,91,79,67,93,90,90,49,28,96,84,83,61,54,35,91,27,73,35,46,27,42,42,73,60,82,90,94,51,31,60,44,76,42,55,63,74,52,58,51,45,51,60,47,91,36,38,82,51,88,89,73,23,44,64,68,66,69,2,5,1,91,99,99,43,39,43,7,24,10,76,30,68,16,24,62,69,69,83,12,25,19,86,71,83,65,69,66,22,27,78,41,92,90
Nikola Mirotic,CHI,25.7,Big,1642,50,67,78,11,57,0,65,75,22,50,23,59,48,41,34,74,87,93,89,50,69,80,51,23,69,90,52,37,81,64,76,93,28,4,32,60,46,83,48,72,72,78,41,64,19,26,17,32,51,25,30,62,26,49,41,47,93,76,65,73,83,30,73,41,66,53,35,94,80,94,53,17,26,32,27,25,50,62,37,87,23,60,18,50,21,45,59,35,47,32,65,36,43,12,10,38,12,91,97,96,49,46,16,44,48,85
Greg Monroe,MIL,26.4,Big,1798,29,95,58,77,72,44,77,59,70,67,74,89,62,90,77,38,44,71,48,82,61,81,18,43,34,17,16,23,7,71,42,41,41,89,57,31,38,40,10,11,36,16,44,22,94,77,92,42,75,30,64,35,53,27,55,20,70,82,52,60,59,56,56,37,63,52,57,49,52,35,95,41,84,52,18,22,25,45,32,40,57,42,22,68,25,57,35,43,87,56,0,0,0,75,65,45,53,38,26,26,57,0,88,65,84,0
E'Twaun Moore,NOP,27.7,Wing,1777,79,46,48,42,4,62,48,29,25,30,78,52,46,77,84,79,51,40,25,91,39,38,65,47,41,24,83,50,47,53,54,52,61,47,51,13,22,27,92,80,41,76,37,60,72,38,49,70,56,76,54,85,36,61,52,71,40,27,56,69,78,40,16,25,49,33,89,33,52,22,57,64,65,24,74,60,37,42,28,34,69,26,42,40,35,62,75,77,39,69,43,61,66,43,98,56,84,61,25,23,61,65,76,79,61,61
Marcus Morris,DET,27.2,Wing,2553,55,12,62,70,63,96,79,37,44,79,44,66,28,45,32,88,81,61,70,50,65,25,90,70,71,75,73,66,89,25,98,79,97,81,36,56,45,45,51,47,70,34,57,42,52,37,40,42,16,44,51,77,46,39,7,43,46,29,67,83,74,70,59,47,51,48,82,63,78,72,87,25,66,36,19,19,77,64,74,70,43,65,56,48,55,27,39,69,82,81,68,27,34,17,71,98,95,11,45,25,40,34,78,75,71,48
Markieff Morris,WAS,27.2,Big,2369,23,74,53,18,35,76,33,89,38,47,22,73,32,49,37,69,37,60,17,28,88,69,21,14,30,25,25,25,13,11,15,2,81,21,68,9,33,12,57,31,9,50,71,67,39,94,87,10,66,4,21,29,14,13,78,5,42,67,25,42,85,7,18,75,54,71,4,34,11,50,35,40,32,90,57,71,27,9,30,67,36,59,14,30,25,25,38,50,59,50,11,73,59,25,73,78,80,77,63,63,20,61,66,37,87,83
