player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
John Salmons,CHI,28.9,Wing,977,73,38,71,15,60,71,52,73,88,34,88,67,94,37,22,75,82,85,94,31,55,81,62,55,19,100,5,31,97,76,37,88,1,15,61,97,96,4,70,41,38,45,82,75,80,15,33,78,35,62,32,62,8,92,23,88,90,44,55,51,47,62,67,65,95,93,13,96,76,10,24,44,27,97,87,94,57,75,42,51,38,56,59,74,49,88,89,29,69,45,11,95,83,60,56,50,43,29,73,47,82,82,81,55,91,88
Brian Scalabrine,BOS,30.6,Forward,417,63,2,7,4,0,68,41,0,27,9,18,4,86,4,36,57,55,54,80,78,9,8,52,31,45,38,98,44,62,16,33,44,26,51,17,24,10,29,77,69,9,95,21,61,77,88,90,43,21,75,29,59,43,60,13,83,74,7,51,49,29,81,23,78,80,86,65,91,93,52,67,71,72,38,24,24,37,62,32,45,81,31,37,57,37,88,100,0,11,9,57,100,80,11,0,50,11,98,66,93,55,82,0,0,0,63
Luis Scola,HOU,28.5,Big,2480,1,73,68,49,82,24,76,69,39,75,21,59,70,67,68,65,39,54,74,6,76,56,31,27,85,19,26,29,17,31,64,17,95,80,78,62,77,9,3,1,79,39,90,83,3,8,3,27,59,25,47,24,52,18,69,15,37,74,62,67,72,57,88,61,18,28,35,68,57,62,24,14,12,80,83,85,84,43,81,85,73,54,79,18,90,69,48,85,87,91,0,0,0,51,48,70,63,0,0,0,72,0,34,43,29,0
Thabo Sefolosha,CHI,24.5,Forward,686,77,88,71,38,68,0,21,0,9,32,18,14,23,82,95,14,83,30,20,92,63,21,97,92,89,56,59,97,32,96,76,85,42,69,87,77,90,59,85,85,71,4,34,8,73,84,85,98,95,93,94,93,88,88,80,76,24,92,64,38,20,83,63,70,14,30,24,5,5,53,48,72,64,42,36,36,51,70,47,67,80,44,53,50,57,36,43,98,16,41,9,57,27,63,9,70,34,64,57,55,59,25,30,13,36,11
Thabo Sefolosha,OKC,24.5,Wing,703,100,96,55,79,89,0,90,70,63,58,29,18,24,47,71,54,59,72,49,59,56,98,34,62,25,36,24,26,29,25,37,15,87,38,35,75,66,47,92,87,9,97,66,92,52,34,39,55,57,60,37,60,45,69,43,68,77,74,61,60,82,27,35,73,17,37,82,51,70,96,87,15,43,15,14,10,45,43,58,22,51,27,69,62,80,14,88,37,12,19,7,0,2,80,68,63,61,54,13,19,48,2,48,47,14,3
Ramon Sessions,MIL,22.6,Combo,2131,23,60,63,86,88,0,42,29,91,86,37,86,56,100,95,56,83,88,81,63,82,26,56,73,30,55,33,36,50,31,72,71,63,73,61,35,46,45,80,77,70,78,37,57,54,13,19,88,28,86,62,67,51,90,18,87,80,81,67,71,70,63,55,78,62,73,52,45,57,60,28,12,11,99,59,87,59,43,58,42,37,43,69,49,69,40,56,81,30,58,0,0,28,93,100,26,93,5,5,5,70,17,58,42,28,53
Bobby Simmons,BKN,28.4,Forward,1709,13,52,30,43,41,88,59,23,16,25,41,11,84,45,73,46,15,2,1,31,59,50,96,82,100,81,22,60,83,96,100,65,100,0,1,96,22,65,100,100,65,63,43,52,10,52,29,98,97,98,77,72,63,98,99,100,1,28,92,31,3,99,76,0,0,0,92,8,38,9,88,99,99,8,1,1,1,99,0,1,98,3,2,85,0,93,32,29,46,43,89,80,95,9,13,16,4,100,71,98,27,95,23,66,41,73
Sean Singletary,CHA,23.2,Combo,159,0,49,0,81,81,98,0,0,53,28,0,53,67,51,47,0,20,20,16,1,98,72,33,48,80,58,0,21,13,5,38,79,4,40,2,54,10,63,88,88,60,95,40,78,4,38,11,76,1,79,11,7,10,96,0,88,7,88,100,99,100,12,19,13,86,51,3,73,23,50,30,89,79,24,24,20,72,91,61,33,42,16,87,98,88,70,7,70,77,88,0,0,0,33,35,91,84,60,49,49,26,0,60,95,91,5
Sean Singletary,PHX,23.2,Point,104,0,83,0,96,91,100,0,0,31,93,0,31,13,4,4,76,81,53,28,34,77,76,89,96,48,25,80,93,20,90,49,48,52,70,69,90,90,30,98,96,43,43,53,49,62,55,59,96,93,97,81,35,88,95,97,97,34,66,66,65,57,72,54,21,3,5,78,44,59,90,16,16,10,56,70,68,59,65,47,37,81,14,66,22,68,9,19,54,4,6,0,0,0,33,69,80,74,80,33,44,2,0,28,4,98,63
James Singleton,DAL,27.3,Forward,770,73,59,16,98,95,84,27,95,89,36,91,13,95,2,2,34,15,14,9,43,72,21,40,35,75,31,55,38,32,37,14,31,14,70,18,66,41,60,6,12,65,14,60,34,37,52,47,79,35,77,83,24,79,64,50,59,3,61,59,36,34,50,26,38,32,31,36,11,10,13,82,85,91,50,26,31,98,62,98,96,53,96,81,49,87,89,91,23,73,36,6,0,11,93,41,20,18,66,32,41,96,11,68,61,32,11
Brian Skinner,LAC,32.5,Big,839,84,40,64,40,39,81,45,30,16,23,21,29,16,35,45,33,60,41,79,30,7,28,70,65,74,16,71,76,29,12,52,22,85,66,38,48,40,66,71,75,64,34,59,50,57,23,32,29,10,52,32,29,67,31,14,41,56,6,12,48,27,79,77,82,55,75,37,63,53,89,94,21,62,22,9,9,42,33,51,64,50,69,33,14,35,20,15,85,21,60,0,0,0,32,88,54,77,0,67,60,20,0,62,90,35,0
Craig Smith,MIN,25.0,Big,1428,13,43,44,25,13,26,59,38,89,43,56,86,88,76,63,38,83,82,63,28,92,90,71,89,74,17,16,86,25,35,75,33,94,96,70,70,78,76,27,43,41,20,58,38,38,82,71,22,61,27,40,80,38,18,52,22,65,97,77,86,93,34,27,84,14,37,78,54,64,61,10,5,2,62,98,95,56,38,50,44,27,47,67,62,56,85,55,87,86,93,0,0,0,75,76,18,32,0,0,0,85,0,75,70,50,0
JR Smith,DEN,23.1,Wing,2187,27,63,49,38,72,54,50,24,71,74,21,79,89,85,73,35,66,33,16,97,13,54,84,90,45,43,53,79,16,56,33,18,66,95,51,14,24,84,72,84,60,2,71,28,78,55,68,93,81,94,64,54,45,93,80,96,38,33,10,55,39,78,47,32,26,25,88,44,54,28,86,90,96,12,11,9,26,8,42,7,4,16,57,13,67,92,55,50,88,76,98,78,82,38,22,41,29,21,96,78,76,81,79,92,80,82
Joe Smith,OKC,33.3,Big,689,50,10,62,29,42,74,22,52,23,45,29,38,23,45,51,100,12,10,4,76,53,36,49,71,31,50,56,80,37,86,25,62,5,87,18,56,32,26,31,21,99,0,13,1,40,84,75,37,86,35,72,81,87,32,94,29,12,84,38,56,37,82,14,12,65,33,3,27,4,4,97,50,88,43,72,65,6,32,6,2,72,0,21,33,31,23,28,80,58,68,0,0,0,8,39,96,98,0,75,69,21,0,21,93,21,68
Joe Smith,CLE,33.3,Big,404,45,30,37,59,49,0,12,66,18,59,29,35,43,55,68,97,77,83,95,82,36,20,56,37,60,43,90,49,55,14,23,24,37,60,47,68,65,7,41,20,47,71,63,72,14,46,27,82,9,81,45,26,51,87,12,84,81,28,77,55,41,70,96,85,69,84,22,69,48,87,23,30,17,60,50,56,77,89,57,42,50,35,89,93,74,44,92,29,40,32,0,0,0,38,60,70,69,88,0,75,45,0,14,38,4,68
Josh Smith,ATL,22.9,Big,2409,66,93,91,19,36,30,38,15,74,74,62,87,49,90,77,51,48,68,91,6,82,40,28,10,52,86,57,7,83,92,42,48,37,11,92,27,67,11,11,5,83,24,34,24,90,12,38,79,87,67,92,5,97,52,98,13,83,68,58,82,79,68,95,26,98,92,34,73,59,28,51,84,80,3,71,37,8,64,2,61,42,50,3,72,1,55,76,54,26,36,6,26,28,48,55,49,43,85,86,85,61,31,56,40,61,96
Will Solomon,TOR,30.3,Point,494,89,61,7,57,15,0,0,0,6,48,39,78,46,91,78,17,5,0,3,13,0,2,98,57,99,93,91,96,48,31,99,99,91,57,99,5,88,78,1,7,93,36,20,21,1,85,22,20,21,19,67,25,81,20,95,8,1,0,12,0,0,24,22,3,11,3,26,13,12,2,65,74,76,9,97,87,37,70,60,2,1,3,87,83,85,59,56,44,100,100,0,14,9,13,24,85,72,7,78,57,96,9,76,52,65,70
Will Solomon,SAC,30.3,Point,153,0,57,67,63,98,0,0,0,37,19,0,33,43,2,2,100,86,60,79,31,18,64,90,83,83,79,46,89,65,78,74,80,52,30,44,91,87,73,78,85,79,36,21,21,42,51,48,68,65,69,72,62,68,50,54,56,76,26,14,26,25,37,77,88,79,90,16,66,48,33,61,83,82,32,28,26,38,39,43,68,57,66,25,20,27,67,81,4,35,11,0,98,91,22,61,30,31,46,93,85,17,94,39,7,69,87
Darius Songaila,WAS,30.7,Big,1504,14,96,40,8,4,59,23,99,15,51,91,43,72,82,88,55,13,52,31,67,39,85,4,23,58,2,4,11,3,20,21,16,47,13,8,85,51,3,90,59,21,81,62,78,32,57,51,11,31,17,5,6,5,38,55,43,60,49,18,72,75,52,26,32,11,12,80,76,87,46,20,30,17,85,81,86,22,11,37,40,29,59,26,51,35,66,51,88,87,93,0,0,0,39,53,75,74,0,61,54,71,0,7,5,20,0
Marreese Speights,PHI,21.2,Big,1192,65,49,24,66,20,68,44,78,28,40,34,70,51,29,18,95,0,0,0,2,14,23,16,37,41,68,12,52,32,0,0,4,0,90,85,27,54,36,4,4,10,94,64,87,6,86,49,92,1,92,37,12,46,97,9,96,0,17,82,46,26,82,26,63,1,1,1,0,0,48,57,75,74,10,47,28,97,89,87,99,60,95,65,62,66,46,58,27,70,49,0,0,0,52,41,73,62,72,60,64,52,0,13,19,12,0
Jerry Stackhouse,DAL,34.0,Wing,157,25,34,96,60,9,0,56,0,31,68,66,72,0,68,63,38,35,45,32,85,33,38,35,40,57,22,58,81,14,9,5,12,14,48,54,10,15,65,74,81,6,90,74,89,93,28,61,9,19,11,39,9,21,8,15,15,43,55,8,34,14,77,78,19,23,15,5,39,15,44,15,20,11,77,93,91,21,22,21,35,39,38,29,17,28,0,15,19,2,3,0,0,0,43,89,54,68,60,36,39,0,0,72,95,18,3
DeShawn Stevenson,WAS,27.6,Combo,885,14,9,95,21,40,77,74,0,65,21,26,14,5,30,63,91,87,98,98,97,20,48,18,16,28,58,42,24,59,71,36,32,50,6,4,64,19,82,31,51,22,45,10,11,93,99,99,20,85,9,41,38,16,20,56,12,99,17,57,40,31,61,99,57,88,79,61,93,92,12,33,50,36,87,89,91,53,63,34,67,71,62,45,69,26,7,9,14,33,21,4,9,0,19,16,51,9,84,91,88,5,6,26,86,67,42
Peja Stojakovic,NOP,31.4,Forward,2083,4,38,91,9,25,0,66,100,5,27,5,39,54,11,14,96,68,23,42,21,6,91,92,88,7,96,75,92,87,87,88,87,55,93,62,76,79,74,58,68,52,99,8,48,50,47,47,45,83,33,35,57,34,56,91,45,54,5,2,5,4,43,58,59,17,37,42,76,68,18,24,95,87,62,24,34,15,2,43,14,12,39,18,0,46,55,38,27,59,52,40,63,55,4,14,57,32,91,89,91,13,57,20,29,59,48
Amar'e Stoudemire,PHX,26.0,Big,1941,41,59,93,24,35,60,52,92,87,91,65,93,95,71,43,44,37,35,42,61,19,22,51,67,15,65,36,64,73,18,38,69,15,72,76,48,64,84,33,50,71,38,59,52,16,34,22,29,21,39,82,71,79,10,21,14,48,18,28,26,46,12,14,47,76,69,15,84,45,70,50,59,55,10,49,29,34,28,45,24,30,21,51,31,65,73,68,84,82,88,0,0,0,46,60,68,66,0,68,61,75,0,80,63,73,68
Rodney Stuckey,DET,22.5,Combo,2514,42,44,42,84,63,0,70,42,81,58,86,88,49,81,65,47,56,62,69,83,44,7,45,72,21,42,20,69,26,33,5,6,28,10,98,75,97,99,45,95,2,85,92,97,26,68,55,32,59,29,52,37,50,31,73,31,66,47,19,13,8,59,50,98,44,95,18,11,9,45,98,7,58,69,39,49,73,42,68,89,93,86,47,53,41,37,35,95,51,72,0,71,36,86,70,79,81,9,12,12,67,31,91,77,42,63
Robert Swift,OKC,22.9,Big,312,59,17,24,17,83,87,66,0,30,4,70,4,51,19,40,90,33,2,1,0,100,4,99,99,91,60,34,100,58,10,96,71,98,100,0,100,11,100,97,100,0,99,99,100,0,97,30,73,0,95,38,19,87,80,2,87,0,96,98,39,100,1,1,15,0,0,2,92,27,87,31,53,39,63,17,26,19,85,18,12,15,18,35,39,23,48,24,95,15,89,0,0,0,41,97,31,73,0,0,0,49,0,27,26,34,0
Stromile Swift,PHX,28.9,Big,109,46,84,16,35,51,81,66,0,65,54,21,65,5,8,5,16,11,27,34,63,16,36,10,39,14,32,36,24,24,27,49,35,61,47,49,33,34,92,15,48,47,7,86,54,29,61,52,16,32,24,8,34,6,40,59,47,42,14,14,27,24,39,66,28,28,24,18,66,35,20,65,32,41,69,85,83,28,8,47,21,24,58,38,25,42,6,8,40,8,9,0,0,0,49,74,50,60,88,0,76,2,0,9,46,0,68
Wally Szczerbiak,CLE,31.7,Wing,1420,29,12,34,58,76,73,96,80,40,55,19,23,90,32,42,55,66,56,72,43,58,48,66,71,13,72,79,66,58,59,12,47,4,82,14,51,19,75,82,87,39,61,92,90,45,7,11,86,79,68,54,40,47,92,84,80,54,67,79,83,78,72,21,76,43,65,93,93,96,60,80,44,62,34,33,32,63,77,65,47,74,51,67,73,67,87,57,58,96,91,57,82,77,9,47,71,63,72,71,70,71,77,34,38,41,54
Mike Taylor,LAC,22.8,Combo,728,0,81,19,88,44,0,47,6,63,67,65,81,14,77,51,9,88,94,88,75,88,55,50,68,46,24,57,62,36,61,48,24,81,43,54,58,61,83,67,79,36,29,52,41,29,88,76,26,82,24,30,87,19,34,51,37,88,80,65,75,68,68,46,32,97,78,85,83,91,50,15,38,18,71,82,82,74,62,64,53,31,43,79,69,74,26,12,63,72,67,0,38,47,88,98,7,65,19,21,16,37,36,86,74,49,79
Sebastian Telfair,MIN,23.4,Point,2041,69,31,37,39,4,0,41,52,56,50,69,63,28,48,37,44,48,69,42,85,24,93,26,52,50,24,26,28,21,53,41,30,65,19,46,78,74,90,65,82,35,67,87,86,11,30,17,68,77,55,46,63,31,73,76,64,69,23,93,38,38,45,6,91,60,85,58,30,38,25,17,23,13,83,95,95,82,90,69,44,95,34,83,91,70,20,17,61,33,41,90,20,57,39,52,63,57,81,44,52,20,55,67,83,70,57
Jason Terry,DAL,31.1,Wing,2460,40,81,81,18,3,0,7,95,39,79,64,88,79,86,69,86,6,10,10,42,57,4,14,17,58,4,89,44,2,13,1,1,3,68,81,1,1,96,7,44,79,48,54,53,59,5,12,80,45,80,14,98,1,97,10,94,18,64,1,1,4,3,16,5,61,21,53,12,14,27,70,76,79,46,40,41,19,1,38,59,1,99,4,8,4,85,71,95,94,96,83,36,54,23,53,66,63,48,76,63,90,53,72,67,57,85
Etan Thomas,WAS,30.6,Big,300,80,6,59,43,40,0,13,0,52,76,12,27,31,9,10,11,63,36,17,61,85,32,80,81,71,75,27,84,53,90,93,78,97,77,59,90,89,40,53,47,58,59,49,55,67,20,34,13,68,5,40,98,13,12,39,6,20,78,54,43,41,54,12,33,39,32,77,17,41,24,9,94,76,51,47,47,72,63,70,66,35,76,67,39,54,30,13,48,93,52,0,0,0,78,82,10,29,0,0,0,34,0,41,23,51,0
Kurt Thomas,SAS,36.1,Big,1358,61,69,41,66,79,82,56,90,6,34,29,10,41,62,88,77,2,2,2,30,62,3,22,24,0,97,7,2,63,2,21,45,12,2,6,100,97,80,24,25,5,16,99,94,8,80,46,86,3,83,100,97,99,14,10,11,3,27,10,8,44,1,3,15,12,15,83,3,6,45,97,7,56,54,52,54,8,6,18,0,1,1,65,28,57,51,32,97,85,96,0,0,0,13,32,95,95,71,0,57,56,0,4,73,6,0
Tim Thomas,CHI,31.7,Forward,253,0,34,32,30,54,0,46,0,61,14,38,55,32,30,25,80,86,72,84,25,23,86,84,87,76,56,21,91,37,65,78,36,91,80,87,92,96,49,56,54,46,93,40,74,3,71,24,55,77,45,38,50,46,62,79,48,59,9,17,41,21,79,94,75,69,76,46,31,32,59,59,7,13,86,76,84,98,24,100,96,31,99,97,6,98,52,59,9,9,4,0,78,93,13,46,34,30,45,98,88,2,93,30,57,54,66
Tim Thomas,LAC,31.7,Big,217,1,13,49,10,18,0,85,25,62,88,37,93,13,73,46,71,99,92,87,100,1,57,98,98,47,83,90,98,78,19,31,6,87,86,7,91,60,69,99,99,84,14,57,32,24,22,20,70,88,65,100,99,100,5,44,7,98,2,3,21,3,94,56,3,99,95,84,36,51,5,31,53,38,88,94,94,58,11,65,45,34,96,66,3,48,11,21,28,18,13,0,15,25,23,70,40,46,79,92,91,10,28,85,20,99,68
Tim Thomas,NYK,31.7,Big,767,12,73,60,1,6,0,20,84,26,55,78,59,91,74,73,46,14,13,14,24,34,69,44,41,65,25,77,48,23,43,38,33,49,67,30,38,26,21,37,26,33,9,49,23,90,87,92,75,29,72,89,72,89,48,37,49,17,34,74,18,20,28,47,8,14,9,40,39,34,94,44,75,68,18,4,4,28,82,25,47,44,30,28,81,28,84,48,50,71,62,94,48,75,10,15,32,13,98,97,98,49,81,26,69,67,93
Tyrus Thomas,CHI,22.2,Big,2135,88,95,80,24,52,24,49,75,72,38,25,66,37,39,30,53,89,72,79,14,89,17,88,76,23,93,93,75,90,81,97,95,83,79,62,67,72,84,47,69,16,92,44,75,69,53,63,52,53,39,77,77,65,39,28,33,41,83,88,91,95,41,72,25,21,19,93,93,97,55,39,63,50,20,64,49,83,78,84,82,17,93,68,70,62,20,32,16,47,31,0,0,0,43,24,82,68,70,71,66,20,0,41,48,37,98
Jason Thompson,SAC,22.3,Big,2189,33,29,43,77,49,33,41,51,67,62,35,55,55,46,38,31,33,76,70,41,71,54,7,8,18,37,54,1,28,83,88,65,90,66,21,7,5,14,13,8,46,22,78,61,82,19,42,87,69,79,73,34,86,79,41,60,81,62,20,40,57,27,58,66,58,64,98,67,89,56,69,89,90,9,8,6,40,23,38,10,66,7,69,30,66,49,51,29,66,40,0,0,0,61,67,49,49,0,55,49,52,0,63,37,62,0
Al Thornton,LAC,24.9,Forward,2617,71,25,48,54,7,59,61,33,70,73,66,80,18,32,13,70,24,16,4,13,93,59,58,75,80,89,1,69,81,5,3,39,0,48,97,22,65,97,64,88,52,100,3,73,79,7,20,86,9,95,98,15,99,67,40,60,13,94,63,13,88,0,46,1,50,8,52,1,2,82,10,7,3,87,86,88,84,39,63,63,10,89,83,60,45,14,57,59,21,39,0,15,9,66,71,91,93,11,30,20,39,9,73,38,70,86
Anthony Tolliver,SAS,23.4,Big,198,0,66,83,11,26,87,57,0,3,6,0,57,2,96,95,92,13,34,2,89,96,60,9,15,76,24,34,38,11,0,3,2,59,30,0,86,2,83,83,89,7,63,97,96,6,73,34,2,0,19,58,0,83,0,0,2,6,98,95,99,98,87,3,40,0,2,90,1,4,99,3,15,4,36,52,48,33,61,26,17,94,19,26,40,19,2,91,0,15,8,0,4,6,3,0,46,6,99,100,99,22,6,46,96,51,96
Alando Tucker,PHX,24.7,Wing,162,20,9,78,93,0,0,0,0,85,0,99,29,17,8,7,97,79,89,89,51,18,88,48,82,14,17,61,68,33,32,18,12,58,88,85,22,64,23,77,60,61,23,56,40,61,39,46,32,55,34,3,54,7,80,62,70,90,20,5,18,9,52,83,92,36,72,89,88,95,7,37,91,82,67,58,65,80,31,82,97,21,99,26,37,38,7,15,19,8,8,0,0,0,96,90,10,30,28,17,13,16,0,54,11,68,95
Ronny Turiaf,GSW,25.8,Big,1679,96,35,27,13,28,0,47,81,51,46,96,25,66,97,99,55,81,75,80,73,23,62,77,68,54,31,79,70,18,58,44,48,41,40,29,21,16,44,97,95,90,42,15,15,56,26,36,84,61,82,61,20,63,82,78,81,79,27,60,39,33,66,88,19,59,29,28,77,62,66,18,12,7,75,90,88,52,58,68,65,90,52,43,44,66,57,93,40,40,37,0,0,0,43,25,82,70,0,64,57,60,0,15,3,42,0
Hedo Turkoglu,ORL,29.6,Wing,2791,32,24,54,17,82,60,89,50,87,87,29,85,50,93,87,22,78,48,19,37,90,88,88,90,89,19,18,93,20,12,27,24,44,76,13,91,61,77,97,98,37,43,84,77,20,44,32,61,14,87,70,30,87,49,20,76,30,92,77,80,82,53,26,24,46,34,29,21,19,62,13,70,40,82,31,53,24,42,21,34,76,15,22,19,20,37,30,46,56,42,18,63,51,58,75,33,37,12,82,56,32,46,93,96,99,87
Ime Udoka,SAS,31.2,Forward,924,39,68,43,16,77,41,91,2,20,64,82,18,9,48,68,50,74,77,80,84,41,39,57,52,41,25,89,60,61,41,28,39,33,34,25,54,35,38,60,51,69,10,12,4,85,93,94,66,37,78,46,72,44,63,17,76,82,53,25,75,37,95,79,46,90,76,39,55,53,97,54,48,50,57,2,8,24,26,29,38,52,33,25,31,33,16,5,84,80,86,29,10,23,18,16,52,29,96,46,82,18,23,36,63,45,70
Beno Udrih,SAC,26.3,Point,2248,65,37,39,69,43,74,56,61,41,41,43,43,50,31,41,31,44,17,24,28,57,40,83,94,30,73,11,83,40,50,71,59,71,72,90,49,79,97,82,95,34,30,73,61,47,56,56,80,39,83,47,39,35,90,27,92,22,79,73,86,83,74,5,93,30,69,40,13,13,89,93,3,25,54,33,38,9,63,7,17,80,10,18,41,17,57,59,93,80,85,48,23,38,56,87,70,81,50,22,22,80,38,56,46,24,48
Roko Leni Ukic,TOR,23.9,Point,793,30,26,24,83,6,0,0,9,44,17,94,70,7,63,48,61,49,49,27,71,44,87,50,40,68,40,50,31,41,35,51,49,52,14,23,90,74,83,64,82,11,37,98,96,62,15,27,77,40,80,72,55,59,59,33,71,44,47,41,32,27,53,70,18,20,14,56,14,24,74,35,38,28,32,62,52,37,46,41,68,34,69,22,48,22,13,31,96,9,44,0,0,0,98,94,7,30,26,28,24,50,0,98,91,74,76
Anderson Varejao,CLE,26.1,Big,2283,41,86,58,28,67,93,29,22,82,66,59,24,65,38,55,72,3,1,7,6,1,5,58,77,51,21,78,70,15,8,19,40,8,98,21,80,56,7,48,29,99,66,17,28,54,1,4,91,7,99,98,99,99,68,4,96,6,3,1,1,11,0,0,100,86,98,3,6,2,3,1,98,78,30,91,79,13,1,12,25,2,36,15,1,9,71,86,29,46,33,0,0,0,64,41,59,45,0,58,52,74,0,9,2,36,0
Jacque Vaughn,SAS,33.7,Point,222,0,11,13,61,11,0,0,0,59,33,87,61,2,76,74,63,51,79,91,46,22,43,19,20,34,45,40,20,53,43,26,50,17,8,43,86,80,29,55,40,17,69,78,83,76,31,48,39,31,46,36,59,49,43,19,44,89,17,71,68,66,66,55,89,82,92,70,66,70,71,78,2,10,61,86,82,60,65,57,52,82,40,61,57,66,2,0,54,30,37,0,0,0,78,13,96,96,0,4,4,4,0,31,17,11,100
Charlie Villanueva,MIL,24.2,Forward,2077,80,30,29,88,98,73,96,93,45,52,68,93,46,75,41,61,82,84,92,11,83,27,65,64,80,45,73,85,24,15,7,18,7,60,76,18,38,44,33,31,99,6,4,1,84,29,53,79,21,87,84,0,94,67,11,75,43,75,98,99,88,99,92,93,44,77,37,99,98,44,22,96,90,11,13,9,67,98,46,98,96,76,10,61,11,38,20,86,52,88,20,43,36,39,93,27,66,36,64,50,54,36,63,63,61,41
Jake Voskuhl,TOR,31.0,Big,215,15,4,1,31,50,99,0,0,53,21,0,30,2,24,26,1,17,13,18,28,43,42,51,51,94,15,4,57,17,7,9,15,17,49,84,70,85,40,54,44,4,92,70,88,67,66,69,63,12,64,54,74,24,74,4,79,7,38,60,30,38,34,31,29,20,19,16,16,10,76,2,29,7,90,76,84,86,58,87,75,62,37,80,36,90,1,1,40,10,7,0,0,0,16,70,90,91,0,0,0,1,0,90,6,91,0
Sasha Vujacic,LAL,24.7,Combo,1176,63,95,7,40,72,0,49,100,9,35,70,7,77,14,33,100,98,98,97,87,24,99,81,74,93,47,25,71,72,3,52,28,82,83,14,94,69,87,52,77,17,51,98,97,36,11,14,53,7,79,34,20,71,68,3,77,94,28,98,73,55,86,100,73,88,87,38,37,32,99,49,33,33,21,3,5,99,100,100,100,95,100,86,99,97,84,28,16,74,79,71,44,61,12,0,72,28,86,88,91,40,64,0,7,0,30
