Player,Team,Age,Pos,MIN,BLK% Rank,STL% Rank,FOUL% Rank,fgOR% Rank,fgDR% Rank,ftOR% Rank,ftDR% Rank,FT% Rank,SFLD% Rank,FFLD% Rank,AND1% Rank,Usage Rank,PSA Rank,AST% Rank,AST:Usg Rank,TOV% Rank,OnOff_Opp_Diff Rank,OnOff_Opp_OFFENSE: Pts/Poss Rank,OnOff_Opp_OFFENSE: eFG% Rank,OnOff_Opp_OFFENSE: TOV% Rank,OnOff_Opp_OFFENSE: ORB% Rank,OnOff_Opp_OFFENSE: FT Rate Rank,OnOff_Opp_DEFENSE: Pts/Poss Rank,OnOff_Opp_DEFENSE: eFG% Rank,OnOff_Opp_DEFENSE: TOV% Rank,OnOff_Opp_DEFENSE: ORB% Rank,OnOff_Opp_DEFENSE: FT Rate Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_HALFCOURT: Pts/Play Rank,OnOff_Opp_HALFCOURT: OREB% Rank,OnOff_Opp_HALFCOURT: % of Plays Rank,OnOff_Opp_PUTBACKS: Pts/Miss Rank,OnOff_Opp_PUTBACKS: Plays/Miss Rank,OnOff_Opp_PUTBACKS: Pts/Play Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_TEAM FG%: Rim Rank,OnOff_Opp_TEAM FG%: Short Mid Rank,OnOff_Opp_TEAM FG%: Long Mid Rank,OnOff_Opp_TEAM FG%: All Mid Rank,OnOff_Opp_TEAM FG%: Corner Three Rank,OnOff_Opp_TEAM FG%: Non Corner Rank,OnOff_Opp_TEAM FG%: All Three Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_SHOT FREQUENCY: Rim Rank,OnOff_Opp_SHOT FREQUENCY: Short Mid Rank,OnOff_Opp_SHOT FREQUENCY: Long Mid Rank,OnOff_Opp_SHOT FREQUENCY: All Mid Rank,OnOff_Opp_SHOT FREQUENCY: Corner Three Rank,OnOff_Opp_SHOT FREQUENCY: Non Corner Rank,OnOff_Opp_SHOT FREQUENCY: All Three Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_ALL TRANSITION: Pts+/Poss Rank,OnOff_Opp_ALL TRANSITION: Freq Rank,OnOff_Opp_ALL TRANSITION: Pts/Play Rank,OnOff_Opp_OFF STEALS: Pts+/Poss Rank,OnOff_Opp_OFF STEALS: Freq Rank,OnOff_Opp_OFF STEALS: Pts/Play Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Opp_OFF LIVE REBOUNDS: Freq Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts/Play Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_HALFCOURT: Pts/Play Rank,OnOff_Team_HALFCOURT: OREB% Rank,OnOff_Team_HALFCOURT: % of Plays Rank,OnOff_Team_PUTBACKS: Pts/Miss Rank,OnOff_Team_PUTBACKS: Plays/Miss Rank,OnOff_Team_PUTBACKS: Pts/Play Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_TEAM FG%: Rim Rank,OnOff_Team_TEAM FG%: Short Mid Rank,OnOff_Team_TEAM FG%: Long Mid Rank,OnOff_Team_TEAM FG%: All Mid Rank,OnOff_Team_TEAM FG%: Corner Three Rank,OnOff_Team_TEAM FG%: Non Corner Rank,OnOff_Team_TEAM FG%: All Three Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_SHOT FREQUENCY: Rim Rank,OnOff_Team_SHOT FREQUENCY: Short Mid Rank,OnOff_Team_SHOT FREQUENCY: Long Mid Rank,OnOff_Team_SHOT FREQUENCY: All Mid Rank,OnOff_Team_SHOT FREQUENCY: Corner Three Rank,OnOff_Team_SHOT FREQUENCY: Non Corner Rank,OnOff_Team_SHOT FREQUENCY: All Three Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_ALL TRANSITION: Pts+/Poss Rank,OnOff_Team_ALL TRANSITION: Freq Rank,OnOff_Team_ALL TRANSITION: Pts/Play Rank,OnOff_Team_OFF STEALS: Pts+/Poss Rank,OnOff_Team_OFF STEALS: Freq Rank,OnOff_Team_OFF STEALS: Pts/Play Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Team_OFF LIVE REBOUNDS: Freq Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts/Play Rank,eFG% Rank
Monte Morris,DEN,26.3,Point,2234,28,14,92,16,30,0,24,78,18,16,50,22,84,10,36,96,76,68,94,53,12,35,69,95,6,46,72,69,69,96,65,43,35,79,7,95,95,1,100,68,100,60,46,51,95,95,87,17,29,13,16,73,50,69,69,5,89,4,3,89,13,33,98,10,68,68,69,11,95,13,13,41,94,94,21,19,100,70,49,97,92,94,94,46,0,28,1,100,80,99,68,68,99,98,98,95,100,71,98,67,99,94
Mychal Mulder,ORL,27.4,Combo,171,27,1,73,8,58,0,0,0,6,7,0,15,9,2,1,71,75,92,91,52,74,92,28,17,74,5,50,28,28,23,10,9,24,7,76,17,17,10,27,74,39,44,88,77,17,17,6,94,98,99,1,54,11,28,28,47,16,48,37,24,55,55,7,47,92,92,88,84,46,91,85,86,91,91,71,44,26,32,74,94,95,91,91,66,33,31,25,34,72,62,92,92,59,43,67,74,35,77,32,63,39,11
Trey Murphy III,NOP,21.4,Forward,762,6,33,60,77,49,0,68,89,40,23,78,29,37,14,18,94,52,28,27,84,22,88,78,76,97,7,41,78,78,74,9,71,31,9,79,76,76,51,46,41,39,93,71,90,76,76,12,22,11,10,82,98,98,78,78,86,95,86,79,93,80,86,95,84,28,28,23,26,74,45,34,65,27,27,73,22,79,45,70,2,9,27,27,74,75,50,68,13,28,17,28,28,92,84,91,90,81,72,69,49,72,30
Dejounte Murray,SAS,25.1,Point,2364,46,94,78,90,98,70,94,39,60,60,74,88,48,90,70,82,58,60,63,73,19,85,50,84,37,40,14,50,50,75,35,63,16,28,23,84,84,91,83,17,62,53,77,74,84,84,13,88,89,93,32,43,33,50,50,69,72,68,66,84,74,69,45,60,60,60,64,12,80,62,35,78,63,63,51,63,68,67,15,74,48,63,63,75,64,32,45,57,27,32,60,60,82,87,60,80,68,75,80,92,56,50
Mike Muscala,OKC,30.3,Big,588,72,66,52,5,39,86,34,92,26,39,60,61,79,24,16,98,20,66,71,16,27,54,5,11,44,26,32,5,5,8,35,35,33,50,29,11,11,19,40,88,71,42,8,9,11,11,14,31,90,63,76,73,81,5,5,33,23,41,33,18,37,43,41,59,66,66,60,17,3,29,12,69,71,71,50,68,23,47,89,66,84,71,71,28,52,21,32,72,83,82,66,66,75,13,74,43,5,60,84,41,73,74
Sviatoslav Mykhailiuk,TOR,24.4,Wing,659,15,66,51,61,39,0,76,91,49,6,9,50,17,49,49,25,16,29,44,48,15,63,19,39,21,36,66,19,19,15,44,22,33,31,49,39,39,61,16,74,27,18,68,49,39,39,20,86,65,85,94,11,39,19,19,72,25,80,53,85,45,79,16,86,29,29,40,24,8,7,12,12,44,44,38,82,14,66,37,33,29,44,44,81,47,50,44,29,33,29,29,29,78,13,89,57,47,68,76,10,83,19
Abdel Nader,PHX,28.1,Wing,127,98,98,1,74,83,0,100,0,75,94,0,28,7,17,27,0,92,32,23,49,37,28,99,94,97,45,49,99,99,98,40,94,78,60,77,94,94,85,9,58,15,77,97,98,94,94,67,58,3,13,95,39,76,99,99,93,87,89,29,84,33,98,90,96,32,32,44,38,50,19,52,6,23,23,17,55,86,67,32,33,25,23,23,9,23,64,38,86,90,93,32,32,16,46,16,66,27,70,6,55,6,9
Larry Nance Jr.,NOP,28.8,Big,176,66,42,68,60,24,0,64,0,9,19,0,22,86,33,43,9,95,90,89,20,91,77,87,88,15,80,98,87,87,72,82,70,97,87,96,88,88,52,86,82,90,31,93,83,88,88,48,53,48,54,44,49,45,87,87,63,70,62,83,69,78,50,35,52,90,90,84,92,10,72,60,73,89,89,65,41,63,49,59,96,95,89,89,17,9,82,39,48,91,87,90,90,49,16,64,31,43,44,66,11,76,83
Larry Nance Jr.,POR,28.8,Big,841,9,91,84,35,45,76,76,22,25,45,29,18,42,73,92,74,46,15,26,2,81,28,86,89,58,74,25,86,86,97,72,57,4,41,1,89,89,34,40,21,22,4,100,96,89,89,75,5,14,4,100,34,92,86,86,54,52,67,46,46,71,52,85,60,15,15,17,61,76,89,82,83,26,26,16,34,5,11,47,83,81,26,26,29,36,63,45,27,84,73,15,15,4,62,3,8,24,10,5,48,5,52
Aaron Nesmith,BOS,22.0,Wing,440,3,69,2,53,77,91,71,0,40,12,87,34,5,7,2,8,75,85,57,83,43,81,45,32,25,87,27,45,45,19,91,87,48,62,34,32,32,62,22,74,33,25,41,31,32,32,54,40,46,40,56,49,55,45,45,81,79,76,34,65,23,91,75,91,85,85,72,28,17,53,19,87,57,57,43,69,84,80,51,53,53,57,57,46,59,67,66,62,31,39,85,85,63,36,68,46,53,53,63,46,67,6
Raul Neto,WAS,29.5,Combo,1315,14,70,41,14,39,0,39,22,72,83,70,52,49,68,75,42,81,83,91,89,40,19,61,60,25,66,82,61,61,34,74,68,85,73,78,60,60,78,45,64,56,48,38,36,60,60,43,28,68,44,40,71,64,61,61,73,76,80,82,39,87,60,64,65,83,83,85,32,54,66,65,60,91,91,36,78,89,91,84,95,96,91,91,12,97,19,82,55,58,60,83,83,75,44,84,57,42,78,78,52,74,54
Georges Niang,PHI,28.4,Big,1683,1,16,34,1,4,73,20,96,2,5,61,38,54,56,60,79,80,64,87,29,23,25,78,88,12,78,79,78,78,79,89,17,83,72,75,88,88,63,85,55,83,62,81,81,88,88,49,59,26,43,46,57,57,78,78,33,18,44,34,31,54,34,31,39,64,64,75,15,35,30,26,53,87,87,77,28,82,40,92,87,95,87,87,11,55,87,79,50,71,67,64,64,62,54,75,32,33,44,75,41,88,61
Daishen Nix,HOU,19.7,Point,210,0,92,12,70,42,100,70,0,98,24,4,24,20,6,14,2,41,22,62,21,18,71,71,82,51,11,53,71,71,89,15,21,65,50,71,82,82,49,69,81,81,50,74,72,82,82,65,43,66,56,82,12,26,71,71,14,37,26,77,56,78,5,24,8,22,22,49,40,61,32,29,53,62,62,100,10,40,11,63,22,28,62,62,73,84,7,42,32,42,37,22,22,30,65,34,64,44,79,22,58,19,44
Zeke Nnaji,DEN,20.8,Big,625,20,41,38,38,11,66,12,14,64,24,9,23,58,8,11,68,15,23,31,91,57,1,22,74,46,43,21,22,22,63,43,24,66,77,32,74,74,99,80,46,75,53,29,30,74,74,9,53,70,67,5,98,85,22,22,16,14,26,23,91,24,16,8,30,23,23,50,80,30,2,78,0,31,31,2,22,96,62,83,36,55,31,31,57,7,13,4,33,96,92,23,23,69,10,97,74,2,98,47,35,74,71
Nerlens Noel,NYK,27.6,Big,554,87,96,25,59,38,0,16,36,70,75,94,1,49,21,82,5,2,0,2,1,1,2,75,97,98,0,2,75,75,100,0,1,1,1,5,97,97,4,74,99,96,100,84,99,97,97,8,18,94,58,88,80,91,75,75,7,8,45,3,62,34,47,90,66,0,0,1,1,2,5,2,57,2,2,5,3,25,3,97,6,33,2,2,1,62,76,73,85,96,98,0,0,2,40,4,84,12,70,0,5,0,34
Jaylen Nowell,MIN,22.3,Combo,888,51,25,44,49,68,84,30,32,91,20,80,62,92,55,54,94,48,74,69,29,67,61,20,22,77,45,29,20,20,26,53,78,54,50,57,22,22,23,49,28,35,22,49,37,22,22,59,67,22,46,90,17,42,20,20,32,76,30,16,39,23,48,82,42,74,74,60,71,44,73,83,33,69,69,74,60,46,59,58,37,46,69,69,82,20,69,40,36,36,32,74,74,68,49,68,89,71,80,29,40,34,89
Frank Ntilikina,DAL,23.3,Wing,592,21,85,29,20,30,86,25,0,29,63,38,56,18,74,81,27,18,40,52,34,76,15,12,33,50,10,31,12,12,34,17,17,18,8,60,33,33,94,73,53,73,6,4,2,33,33,33,27,71,46,84,54,74,12,12,19,30,21,19,47,20,21,32,25,40,40,48,71,80,80,82,56,52,52,66,65,15,35,48,44,49,52,52,64,69,54,66,72,16,27,40,40,23,57,14,50,66,50,23,62,13,18
Jusuf Nurkic,POR,27.2,Big,1574,24,85,46,76,95,0,78,33,86,88,64,90,46,86,73,18,14,30,52,18,19,24,16,9,45,43,68,16,16,20,46,52,17,56,8,9,9,6,47,78,66,38,23,23,9,9,23,87,53,83,54,36,40,16,16,45,17,55,41,22,66,46,42,46,30,30,46,26,2,6,9,22,52,52,64,60,81,68,73,15,31,52,52,42,53,24,36,87,50,70,30,30,18,19,31,38,26,35,20,36,40,39
David Nwaba,HOU,28.8,Forward,507,87,88,47,97,89,0,95,32,91,86,9,38,44,47,40,59,9,23,18,60,39,60,7,39,19,14,9,7,7,16,30,6,20,4,82,39,39,43,11,85,27,65,42,48,39,39,22,28,71,46,70,78,83,7,7,15,31,16,15,17,30,33,73,26,23,23,33,56,1,19,19,33,18,18,42,14,29,12,14,69,42,18,18,14,58,64,61,39,85,78,23,23,19,2,36,58,35,90,12,5,17,44
Jordan Nwora,MIL,23.1,Wing,1054,72,15,73,72,90,68,67,82,15,29,74,54,23,13,4,52,58,89,83,87,34,95,13,23,22,75,23,13,13,19,52,97,38,89,9,23,23,69,90,66,90,40,4,6,23,23,43,78,59,77,64,18,26,13,13,46,91,45,28,42,21,67,70,69,89,89,94,38,32,40,73,17,83,83,67,91,63,89,65,72,77,83,83,61,90,65,87,46,5,9,89,89,83,21,85,55,61,64,82,20,81,32
Royce O'Neale,UTA,28.4,Wing,2399,56,71,47,68,68,0,82,49,20,32,88,4,86,58,97,11,41,74,83,32,41,73,13,11,50,50,22,13,13,10,38,33,18,38,20,11,11,8,19,85,31,40,38,32,11,11,18,31,87,59,24,91,78,13,13,49,26,49,29,17,45,62,47,58,74,74,72,46,77,77,80,55,83,83,84,27,19,22,65,90,90,83,83,76,80,17,52,59,22,28,74,74,84,63,75,97,89,91,34,50,27,92
Semi Ojeleye,MIL,26.9,Big,268,8,5,51,34,5,96,6,0,5,11,84,5,0,5,9,100,56,50,29,78,43,74,58,52,47,87,40,58,58,45,86,85,71,94,19,52,52,14,82,28,69,32,56,47,52,52,93,16,42,16,28,33,25,58,58,69,57,67,37,88,11,75,33,79,50,50,36,52,22,42,25,75,29,29,30,56,61,63,59,22,26,29,29,58,82,27,61,26,41,33,50,50,51,37,51,9,12,14,86,36,80,0
Chuma Okeke,ORL,23.2,Forward,1667,74,95,84,32,83,64,80,71,22,38,13,53,19,64,56,72,8,44,25,93,38,33,2,4,22,30,27,2,2,7,18,12,2,9,5,4,4,1,18,88,40,8,31,11,4,4,44,11,92,45,24,77,63,2,2,16,24,17,4,3,9,57,69,49,44,44,45,47,15,51,32,81,25,25,57,27,5,12,14,41,23,25,25,60,40,11,16,80,67,76,44,44,12,26,11,30,60,32,9,42,10,20
Josh Okogie,MIN,23.2,Forward,452,84,84,21,81,0,0,6,18,98,63,54,6,17,12,38,29,71,61,52,64,75,39,69,80,43,36,60,69,69,60,35,86,94,70,92,80,80,85,20,95,59,64,63,67,80,80,39,44,71,60,25,68,53,69,69,65,83,58,71,83,44,54,39,54,61,61,41,64,79,58,65,41,52,52,55,60,24,40,6,87,57,52,52,53,66,44,53,37,48,43,61,61,90,64,88,63,62,74,91,68,85,9
Onyeka Okongwu,ATL,20.9,Big,967,91,72,11,85,37,0,36,44,89,45,78,18,95,46,59,26,84,60,45,70,46,68,87,91,67,40,53,87,87,97,38,88,36,80,12,91,91,91,26,77,45,43,88,82,91,91,92,51,66,62,31,5,5,87,87,26,74,24,74,67,62,12,66,17,60,60,45,52,36,28,52,16,45,45,41,62,40,55,75,62,73,45,45,30,91,68,90,9,38,20,60,60,89,46,92,77,47,67,80,26,90,95
Isaac Okoro,CLE,20.8,Wing,1980,51,39,35,80,6,0,10,30,96,22,37,17,75,33,68,39,22,30,36,18,69,4,32,12,16,96,44,32,32,42,81,79,40,81,11,12,12,0,96,98,99,68,9,17,12,12,18,97,37,91,99,2,29,32,32,6,42,4,33,86,46,6,68,3,30,30,32,87,12,76,73,67,36,36,91,1,45,1,74,90,91,36,36,11,56,86,79,67,62,66,30,30,7,2,4,4,94,1,34,2,42,62
KZ Okpala,MIA,22.5,Big,200,38,29,26,17,11,0,45,0,18,28,29,32,2,58,69,93,86,86,60,76,52,90,62,86,9,28,92,62,62,31,29,27,81,21,96,86,86,48,26,89,64,98,75,95,86,86,20,46,20,28,81,88,93,62,62,74,66,80,22,7,13,89,49,94,86,86,82,74,10,33,59,14,60,60,50,70,77,81,62,47,52,60,60,15,42,96,86,31,56,49,86,86,57,3,78,35,41,85,63,5,66,2
Victor Oladipo,MIA,29.5,Combo,163,30,48,33,51,75,0,0,0,61,60,22,83,94,79,58,29,93,88,79,94,67,27,83,96,50,41,12,83,83,80,71,44,61,38,77,96,96,97,89,75,91,16,72,60,96,96,52,22,56,30,96,23,65,83,83,86,71,88,71,27,73,85,40,81,88,88,73,58,97,39,56,25,79,79,31,81,85,88,57,78,78,79,79,58,45,47,42,34,59,53,88,88,97,98,95,77,68,81,98,92,97,96
Kelly Olynyk,DET,30.5,Big,759,35,88,34,35,36,58,64,71,35,94,71,86,27,95,91,36,31,16,19,50,16,33,66,59,96,50,6,66,66,45,43,83,30,40,29,59,59,6,98,94,99,0,95,37,59,59,66,99,3,86,55,3,8,66,66,95,30,95,98,92,99,88,12,78,16,16,10,29,78,23,35,23,19,19,21,1,10,0,18,88,75,19,19,29,22,8,9,9,99,95,16,16,91,93,67,42,96,21,96,53,91,20
Cedi Osman,CLE,26.6,Forward,1440,10,67,46,16,6,0,4,11,51,70,62,81,54,79,69,61,33,67,76,81,29,73,11,26,8,65,19,11,11,14,61,44,50,57,45,26,26,30,68,56,71,81,10,21,26,26,35,57,39,50,34,78,69,11,11,24,31,25,27,15,26,29,26,32,67,67,71,43,40,66,40,87,76,76,78,67,71,75,50,72,70,76,76,32,81,55,76,31,46,41,67,67,74,50,82,67,64,83,66,55,67,71
Kelly Oubre,CHA,25.9,Forward,1931,40,68,32,65,19,0,29,21,57,56,62,82,49,15,5,90,25,64,77,19,78,46,8,16,51,24,15,8,8,40,21,67,17,48,11,16,16,47,35,29,26,29,29,23,16,16,22,94,60,92,34,23,19,8,8,8,64,7,20,85,14,17,41,17,64,64,61,60,25,61,64,46,77,77,40,54,33,45,81,50,66,77,77,93,7,12,4,81,51,66,64,64,78,9,81,40,45,42,94,10,95,55
Kevin Pangos,CLE,28.8,Combo,121,0,5,90,5,5,0,0,0,0,98,98,25,2,75,88,97,87,81,85,92,3,78,74,95,78,5,15,74,74,84,5,89,91,31,97,95,95,51,66,91,88,4,98,88,95,95,96,2,84,13,0,81,20,74,74,67,99,53,13,3,3,91,98,83,81,81,76,1,1,88,24,100,85,85,3,38,98,81,98,96,99,85,85,47,2,89,23,87,62,77,81,81,61,0,96,98,1,99,6,0,5,3
Jabari Parker,BOS,26.6,Big,102,3,87,32,4,41,100,29,0,8,14,96,69,82,65,56,9,64,69,80,51,53,43,47,49,60,44,66,47,47,61,46,46,19,34,23,49,49,61,61,59,65,35,45,37,49,49,60,74,58,74,15,31,16,47,47,66,47,58,91,60,91,37,33,28,69,69,83,69,63,71,78,43,80,80,74,18,39,24,78,87,90,80,80,88,52,16,28,46,36,37,69,69,19,44,31,57,31,73,14,49,17,72
Eric Paschall,UTA,25.0,Big,650,2,8,95,11,2,61,44,56,80,9,74,52,62,36,26,85,57,65,86,68,51,35,44,51,84,6,77,44,44,83,7,24,13,6,59,51,51,52,48,11,19,37,68,61,51,51,57,40,81,63,77,15,26,44,44,27,59,28,38,26,36,31,22,36,65,65,82,48,80,59,42,74,86,86,68,37,86,62,52,92,87,86,86,54,49,65,54,10,69,42,65,65,47,86,40,43,89,29,52,81,48,51
Chris Paul,PHX,36.5,Point,2134,44,96,62,4,72,0,50,53,22,94,50,66,82,96,96,68,4,12,16,14,15,98,5,31,90,1,6,5,5,57,1,1,23,3,84,31,31,67,10,92,46,33,16,16,31,31,3,25,93,64,1,100,97,5,5,3,0,5,4,7,6,7,1,11,12,12,9,2,70,10,18,12,16,16,95,33,0,2,17,67,45,16,16,6,26,81,53,92,78,88,12,12,88,74,84,94,100,83,54,86,55,82
Cameron Payne,PHX,27.2,Combo,1216,73,45,40,53,71,0,65,60,44,29,65,92,30,93,78,45,81,95,84,91,66,70,26,19,82,38,15,26,26,44,30,86,36,46,36,19,19,50,49,38,41,25,24,19,19,19,27,61,40,52,86,51,73,26,26,17,82,10,26,51,27,16,68,10,95,95,90,65,37,51,43,62,84,84,80,29,85,48,62,72,75,84,84,17,28,28,19,82,93,95,95,95,78,32,83,76,56,83,60,43,54,28
Elfrid Payton,PHX,27.7,Combo,433,74,85,56,93,90,0,42,0,68,11,69,57,7,72,75,10,67,10,3,67,99,0,98,98,20,98,48,98,98,95,98,98,95,96,81,98,98,35,100,68,99,75,80,85,98,98,81,17,93,53,61,10,15,98,98,90,98,79,93,7,83,86,100,89,10,10,2,99,99,92,99,14,3,3,5,39,28,33,6,18,8,3,3,76,64,97,94,0,29,2,10,10,34,47,27,9,2,6,71,27,74,7
Gary Payton II,GSW,28.9,Combo,1207,91,100,9,98,92,98,94,4,55,13,34,7,99,7,17,53,72,80,25,97,82,18,47,54,70,12,14,47,47,44,3,91,29,44,25,54,54,85,28,63,38,17,50,31,54,54,33,37,45,35,42,86,80,47,47,90,84,87,92,89,72,56,41,66,80,80,42,90,79,94,85,94,25,25,85,53,66,64,12,5,4,25,25,33,15,24,12,71,92,91,80,80,38,63,29,64,14,66,25,73,12,99
Reggie Perry,POR,21.6,Big,168,55,97,4,49,24,0,87,0,21,11,95,85,18,76,59,45,1,17,31,37,25,94,0,1,16,27,64,0,0,2,22,59,55,49,55,1,1,28,44,67,54,99,0,1,1,1,2,87,35,75,99,57,96,0,0,1,24,1,0,10,0,2,30,3,17,17,42,14,67,22,10,58,31,31,32,3,3,1,3,100,94,31,31,22,18,13,9,59,98,97,17,17,26,86,23,50,87,46,33,99,32,30
Jamorko Pickett,DET,23.9,Big,155,69,0,73,7,31,0,5,0,1,0,0,19,5,18,28,97,22,67,54,44,86,92,5,10,66,18,20,5,5,15,25,51,6,10,24,10,10,53,41,10,16,29,20,17,10,10,9,60,84,78,78,67,76,5,5,41,65,32,60,54,56,29,32,25,67,67,69,86,91,70,86,23,54,54,33,21,55,31,50,69,68,54,54,88,27,37,23,68,29,40,67,67,70,81,64,73,51,73,43,91,36,8
Theo Pinson,DAL,26.0,Wing,118,79,90,13,5,84,0,77,0,61,90,0,50,72,93,99,94,39,15,12,99,7,5,78,69,35,69,81,78,78,47,74,73,89,90,80,69,69,91,78,5,23,66,70,74,69,69,42,95,95,98,1,12,2,78,78,88,68,87,100,40,100,20,87,19,15,15,52,8,23,0,1,2,12,12,48,70,15,45,29,8,7,12,12,18,15,30,15,10,99,96,15,15,7,94,13,27,84,25,6,97,14,39
Mason Plumlee,CHA,31.7,Big,1787,44,78,26,67,67,42,52,0,95,61,29,19,55,89,99,11,50,36,17,81,39,74,70,68,66,29,81,70,70,64,33,23,51,20,82,68,68,77,74,24,64,58,47,54,68,68,46,48,24,32,89,44,69,70,70,83,56,86,72,88,47,85,19,87,36,36,41,27,55,23,26,28,17,17,14,50,33,45,75,9,17,17,17,88,7,44,12,40,61,57,36,36,23,58,20,13,26,20,42,51,34,88
Jakob Poeltl,SAS,26.0,Big,1967,88,39,52,89,59,69,15,4,39,69,59,58,63,76,81,44,19,5,10,60,15,6,72,50,93,23,9,72,72,66,24,33,58,34,75,50,50,87,36,18,20,37,33,27,50,50,53,15,89,46,18,73,53,72,72,43,37,43,50,79,40,44,56,48,5,5,9,25,54,46,49,46,10,10,33,20,57,28,23,14,12,10,10,30,77,48,67,70,42,52,5,5,16,56,23,26,44,33,27,77,31,78
Aleksej Pokusevski,OKC,19.8,Big,1200,49,75,90,18,58,69,44,30,4,30,15,82,4,88,82,24,23,26,33,58,51,16,40,48,67,7,50,40,40,78,4,41,12,6,43,48,48,1,36,54,40,59,97,97,48,48,58,28,71,47,54,40,43,40,40,14,72,5,14,94,3,26,31,14,26,26,21,73,95,78,84,50,33,33,83,12,91,49,55,9,14,33,33,26,40,78,60,69,54,63,26,26,74,94,77,81,47,84,50,96,47,4
Jordan Poole,GSW,22.4,Combo,2232,56,28,32,29,42,74,64,99,63,88,58,84,91,59,36,31,5,36,71,7,10,99,2,8,5,12,54,2,2,69,55,2,2,3,16,8,8,3,75,3,19,81,18,40,8,8,1,4,92,26,35,100,100,2,2,0,3,0,45,35,56,0,1,0,36,36,64,2,12,30,15,67,71,71,30,89,58,84,97,19,50,71,71,97,35,55,40,6,20,8,36,36,38,18,39,65,50,98,36,80,30,80
Kevin Porter,HOU,21.5,Point,1905,62,40,36,54,70,72,38,3,74,52,48,70,50,70,50,18,71,69,87,67,6,43,60,55,72,37,50,60,60,55,35,95,30,55,22,55,55,79,31,71,48,43,31,30,55,55,74,4,57,8,93,48,78,60,60,76,98,74,47,75,39,86,99,89,69,69,80,5,71,9,8,29,87,87,38,22,27,19,98,71,96,87,87,59,39,33,31,99,20,63,69,69,86,95,83,97,90,85,39,83,50,68
Michael Porter,DEN,23.3,Wing,264,25,78,94,69,96,99,91,0,23,41,95,64,3,36,16,58,32,27,23,66,60,81,51,34,55,35,18,51,51,26,36,52,46,58,30,34,34,7,35,83,56,91,92,96,34,34,0,78,98,97,82,90,95,51,51,60,64,69,81,29,68,39,13,50,27,27,59,55,0,7,5,22,23,23,25,19,97,94,35,1,4,23,23,45,40,99,95,6,11,5,27,27,3,1,2,14,65,33,5,1,1,5
Otto Porter,GSW,28.4,Forward,1373,65,85,81,90,98,63,85,55,30,65,40,33,76,55,64,80,48,41,44,96,2,90,60,96,64,73,18,60,60,98,33,18,64,24,88,96,96,83,99,53,99,42,65,64,96,96,73,88,60,86,82,1,6,60,60,3,45,3,80,61,95,2,9,1,41,41,70,3,13,55,23,92,44,44,69,91,98,99,2,11,2,44,44,96,67,1,12,23,40,30,41,41,22,15,24,12,86,19,41,1,38,82
Bobby Portis,MIL,26.7,Big,2019,31,51,75,55,73,86,90,60,6,34,39,75,32,27,13,78,3,7,6,4,95,14,6,35,0,95,1,6,6,1,87,94,98,98,98,35,35,95,97,1,76,47,2,3,35,35,62,29,100,94,2,13,3,6,6,65,69,51,69,23,87,66,93,25,7,7,4,88,92,91,98,26,6,6,51,6,56,7,0,98,29,6,6,71,98,91,98,6,1,0,7,7,39,27,25,92,97,70,6,2,8,45
Kristaps Porzingis,WAS,26.3,Big,478,83,57,54,53,80,90,69,100,74,98,21,97,58,91,53,89,0,4,14,8,32,1,1,2,89,1,8,1,1,15,1,2,0,0,1,2,2,3,22,28,14,19,49,32,2,2,5,89,99,99,30,20,16,1,1,17,4,64,12,41,58,35,11,63,4,4,6,38,65,29,35,31,14,14,36,13,79,36,9,36,18,14,14,7,66,62,66,98,49,81,4,4,45,63,31,46,47,27,39,74,20,28
Kristaps Porzingis,DAL,26.3,Big,1001,90,53,69,27,52,79,80,95,40,89,16,95,29,68,31,85,13,87,88,78,77,34,0,7,2,17,10,0,0,8,30,0,2,4,4,7,7,15,98,25,98,3,22,4,7,7,0,75,87,87,92,96,98,0,0,1,0,2,24,0,47,1,0,1,87,87,58,87,5,86,88,65,88,88,87,35,31,31,39,81,77,88,88,99,42,14,19,58,3,6,87,87,98,1,100,100,74,99,76,13,91,12
