Player,Team,Age,Pos,MIN,BLK% Rank,STL% Rank,FOUL% Rank,fgOR% Rank,fgDR% Rank,ftOR% Rank,ftDR% Rank,FT% Rank,SFLD% Rank,FFLD% Rank,AND1% Rank,Usage Rank,PSA Rank,AST% Rank,AST:Usg Rank,TOV% Rank,OnOff_Opp_Diff Rank,OnOff_Opp_OFFENSE: Pts/Poss Rank,OnOff_Opp_OFFENSE: eFG% Rank,OnOff_Opp_OFFENSE: TOV% Rank,OnOff_Opp_OFFENSE: ORB% Rank,OnOff_Opp_OFFENSE: FT Rate Rank,OnOff_Opp_DEFENSE: Pts/Poss Rank,OnOff_Opp_DEFENSE: eFG% Rank,OnOff_Opp_DEFENSE: TOV% Rank,OnOff_Opp_DEFENSE: ORB% Rank,OnOff_Opp_DEFENSE: FT Rate Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_HALFCOURT: Pts/Play Rank,OnOff_Opp_HALFCOURT: OREB% Rank,OnOff_Opp_HALFCOURT: % of Plays Rank,OnOff_Opp_PUTBACKS: Pts/Miss Rank,OnOff_Opp_PUTBACKS: Plays/Miss Rank,OnOff_Opp_PUTBACKS: Pts/Play Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_TEAM FG%: Rim Rank,OnOff_Opp_TEAM FG%: Short Mid Rank,OnOff_Opp_TEAM FG%: Long Mid Rank,OnOff_Opp_TEAM FG%: All Mid Rank,OnOff_Opp_TEAM FG%: Corner Three Rank,OnOff_Opp_TEAM FG%: Non Corner Rank,OnOff_Opp_TEAM FG%: All Three Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_SHOT FREQUENCY: Rim Rank,OnOff_Opp_SHOT FREQUENCY: Short Mid Rank,OnOff_Opp_SHOT FREQUENCY: Long Mid Rank,OnOff_Opp_SHOT FREQUENCY: All Mid Rank,OnOff_Opp_SHOT FREQUENCY: Corner Three Rank,OnOff_Opp_SHOT FREQUENCY: Non Corner Rank,OnOff_Opp_SHOT FREQUENCY: All Three Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_ALL TRANSITION: Pts+/Poss Rank,OnOff_Opp_ALL TRANSITION: Freq Rank,OnOff_Opp_ALL TRANSITION: Pts/Play Rank,OnOff_Opp_OFF STEALS: Pts+/Poss Rank,OnOff_Opp_OFF STEALS: Freq Rank,OnOff_Opp_OFF STEALS: Pts/Play Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Opp_OFF LIVE REBOUNDS: Freq Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts/Play Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_HALFCOURT: Pts/Play Rank,OnOff_Team_HALFCOURT: OREB% Rank,OnOff_Team_HALFCOURT: % of Plays Rank,OnOff_Team_PUTBACKS: Pts/Miss Rank,OnOff_Team_PUTBACKS: Plays/Miss Rank,OnOff_Team_PUTBACKS: Pts/Play Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_TEAM FG%: Rim Rank,OnOff_Team_TEAM FG%: Short Mid Rank,OnOff_Team_TEAM FG%: Long Mid Rank,OnOff_Team_TEAM FG%: All Mid Rank,OnOff_Team_TEAM FG%: Corner Three Rank,OnOff_Team_TEAM FG%: Non Corner Rank,OnOff_Team_TEAM FG%: All Three Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_SHOT FREQUENCY: Rim Rank,OnOff_Team_SHOT FREQUENCY: Short Mid Rank,OnOff_Team_SHOT FREQUENCY: Long Mid Rank,OnOff_Team_SHOT FREQUENCY: All Mid Rank,OnOff_Team_SHOT FREQUENCY: Corner Three Rank,OnOff_Team_SHOT FREQUENCY: Non Corner Rank,OnOff_Team_SHOT FREQUENCY: All Three Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_ALL TRANSITION: Pts+/Poss Rank,OnOff_Team_ALL TRANSITION: Freq Rank,OnOff_Team_ALL TRANSITION: Pts/Play Rank,OnOff_Team_OFF STEALS: Pts+/Poss Rank,OnOff_Team_OFF STEALS: Freq Rank,OnOff_Team_OFF STEALS: Pts/Play Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Team_OFF LIVE REBOUNDS: Freq Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts/Play Rank,eFG% Rank
Rawle Marshall,DAL,23.7,Wing,212,97,79,72,58,31,0,75,54,92,53,14,37,30,10,9,30,24,7,6,47,7,28,86,91,47,60,29,86,86,96,69,14,66,28,88,91,91,99,22,100,98,7,2,1,91,91,53,55,76,74,14,29,18,86,86,4,53,2,24,69,29,4,63,1,7,7,7,20,46,25,2,98,6,6,70,9,37,17,20,4,3,6,6,28,51,98,98,26,3,5,7,7,12,94,12,17,48,17,23,66,25,9
Darrick Martin,TOR,34.7,Point,300,0,79,10,6,6,0,54,0,25,35,0,37,29,50,58,83,96,84,90,65,70,92,92,94,94,9,6,92,92,80,11,33,30,6,92,94,94,63,94,71,94,15,98,93,94,94,57,41,96,89,42,2,6,92,92,98,99,97,79,90,84,97,99,92,84,84,82,84,10,85,66,93,90,90,98,71,9,34,78,53,73,90,90,77,84,4,17,82,62,74,84,84,71,6,93,13,29,18,91,3,98,29
Kenyon Martin,DEN,27.8,Big,1543,54,72,70,16,64,65,12,58,41,16,57,78,58,76,61,93,76,69,73,70,30,64,69,61,42,40,67,69,69,53,56,87,48,57,42,61,61,67,6,42,11,78,45,63,61,61,95,4,18,4,58,63,63,69,69,83,87,78,78,89,67,71,72,69,69,69,72,17,45,32,42,32,73,73,74,75,67,75,33,41,35,73,73,79,81,52,71,11,15,10,69,69,83,58,81,90,70,83,61,53,63,47
Kevin Martin,SAC,22.7,Wing,1848,17,31,78,56,68,49,27,88,82,41,45,31,98,20,26,60,43,39,33,27,29,90,55,40,27,75,84,55,55,64,78,44,27,68,10,40,40,21,74,37,53,82,39,60,40,40,19,26,49,36,61,94,88,55,55,52,19,34,40,42,33,56,15,42,39,39,37,24,25,17,18,40,33,33,52,34,57,48,63,12,18,33,33,44,39,60,50,43,62,55,39,39,80,32,76,15,9,32,95,59,87,89
Desmond Mason,NOP,28.1,Forward,2075,27,15,88,13,30,20,52,19,70,85,37,82,15,20,10,57,13,11,13,44,6,73,56,45,34,69,88,56,56,63,72,11,15,24,17,45,45,43,27,37,28,85,42,67,45,45,50,24,52,40,89,34,62,56,56,57,9,72,43,20,56,68,27,77,11,11,15,8,69,50,42,63,13,13,46,11,37,15,45,36,31,13,13,71,97,56,91,3,8,4,11,11,29,72,24,37,76,41,28,65,21,12
Sean May,CHA,21.6,Big,384,42,96,54,66,56,94,70,76,46,80,65,93,14,84,62,54,56,45,18,12,98,89,72,65,70,29,18,72,72,67,19,78,91,75,93,65,65,39,56,85,82,28,48,34,65,65,81,1,59,12,41,83,73,72,72,29,56,27,4,16,9,84,43,75,45,45,16,96,96,92,96,28,18,18,29,30,17,19,7,79,41,18,18,65,95,18,58,4,59,30,45,45,83,85,64,89,43,72,77,75,61,7
DJ Mbenga,DAL,24.8,Big,169,99,60,7,63,20,93,100,0,32,65,0,25,15,7,9,4,42,28,49,57,1,74,69,87,70,64,23,69,69,94,13,68,3,28,1,87,87,98,1,100,85,44,3,4,87,87,15,32,68,56,97,46,78,69,69,66,90,38,16,32,15,90,93,66,28,28,51,0,92,17,36,16,49,49,21,63,74,76,87,25,41,49,49,15,92,35,69,37,75,64,28,28,67,92,56,16,3,22,91,97,81,20
Rashad McCants,MIN,21.1,Combo,1300,96,51,11,69,42,0,47,23,55,24,16,45,62,4,4,53,25,24,41,29,17,56,49,71,47,31,48,49,49,56,19,49,49,55,46,71,71,69,80,79,89,42,24,25,71,71,71,75,39,53,47,20,24,49,49,63,27,58,63,50,57,46,24,42,24,24,28,14,72,48,50,45,41,41,71,38,5,8,46,59,55,41,41,84,4,19,4,57,93,89,24,24,69,81,62,69,66,65,63,84,59,82
Walter McCarty,LAC,31.7,Forward,319,58,43,10,42,52,0,78,0,40,43,63,37,3,78,85,67,60,29,25,54,16,67,88,77,96,62,17,88,88,89,29,55,84,71,88,77,77,3,98,97,99,36,43,37,77,77,80,88,4,16,53,72,67,88,88,28,57,21,63,22,77,24,90,12,29,29,32,15,24,6,2,85,25,25,66,49,12,24,11,17,8,25,25,38,5,8,2,88,98,98,29,29,24,45,31,27,75,22,24,9,28,7
Antonio McDyess,DET,31.2,Big,1702,44,70,55,54,57,89,83,18,22,57,52,61,42,78,77,78,11,36,28,12,89,38,8,12,12,91,9,8,8,8,82,71,62,88,15,12,12,30,23,28,19,9,50,21,12,12,49,78,38,53,46,45,44,8,8,21,17,16,43,78,50,27,6,22,36,36,15,90,37,55,61,43,28,28,52,42,22,23,57,65,68,28,28,18,8,98,88,72,15,28,36,36,88,41,87,98,93,97,64,31,66,61
Tracy McGrady,HOU,26.4,Wing,1741,95,66,95,47,97,51,80,35,74,95,55,100,34,97,73,93,87,94,77,95,82,52,34,35,48,51,50,34,34,36,59,48,41,35,51,35,35,91,8,49,18,26,39,26,35,35,48,43,64,59,84,14,37,34,34,27,58,25,20,13,15,42,44,38,94,94,90,85,68,50,69,20,77,77,76,88,58,80,63,61,63,77,77,14,1,96,57,53,81,77,94,94,80,60,90,80,40,90,71,64,74,28
Jeff McInnis,BKN,31.0,Combo,459,47,16,53,67,65,87,45,12,45,22,75,24,9,51,71,64,0,9,4,9,74,78,0,1,66,0,17,0,0,2,1,1,5,1,63,1,1,6,91,50,76,7,3,1,1,1,49,85,90,94,10,4,4,0,0,3,4,3,25,21,10,2,5,4,9,9,1,83,13,84,78,81,4,4,11,27,31,21,77,3,16,4,4,57,98,42,89,45,4,7,9,9,92,3,96,45,29,38,95,4,97,11
Aaron McKie,LAL,33.1,Point,110,0,88,63,81,98,0,100,0,54,0,0,0,2,2,87,73,5,0,5,16,0,21,67,81,31,29,48,67,67,71,65,49,91,19,100,81,81,98,70,11,30,12,53,27,81,81,100,24,10,8,25,7,9,67,67,3,99,0,47,98,8,1,99,0,0,0,5,0,2,21,0,100,5,5,1,85,1,9,23,91,89,5,5,0,89,89,95,68,65,69,0,0,0,31,0,3,91,5,0,14,0,2
Keith McLeod,UTA,26.0,Point,1173,75,54,35,17,23,0,0,50,75,58,13,35,17,23,31,27,36,26,32,23,35,68,65,18,72,98,43,65,65,13,99,83,96,93,88,18,18,88,11,6,3,8,19,7,18,18,64,25,8,7,77,94,94,65,65,87,39,82,70,25,66,83,24,79,26,26,29,40,5,23,19,52,32,32,60,50,44,46,36,35,31,32,32,9,48,94,92,33,33,32,26,26,49,12,77,60,79,46,41,4,73,13
Chris Mihm,LAL,26.3,Big,1539,74,9,48,62,34,85,73,62,59,89,28,63,66,59,51,62,41,63,68,18,80,55,22,37,5,43,69,22,22,14,55,80,40,36,56,37,37,81,26,16,14,30,25,20,37,37,39,38,18,17,85,92,94,22,22,84,80,76,76,40,89,66,73,58,63,63,59,64,75,88,80,80,68,68,26,41,75,65,96,75,91,68,68,78,89,70,89,15,3,4,63,63,43,71,22,50,97,36,49,73,27,51
CJ Miles,UTA,18.6,Wing,133,84,73,12,100,87,0,0,0,25,64,0,59,9,87,87,95,35,47,39,94,3,65,32,25,93,19,37,32,32,28,4,59,72,52,81,25,25,18,100,63,98,31,7,6,25,25,98,74,93,93,10,0,0,32,32,92,54,85,80,99,36,85,40,82,47,47,81,20,33,0,22,0,39,39,36,41,23,26,3,90,64,39,39,44,62,27,34,91,55,76,47,47,85,35,97,20,15,42,86,51,93,15
Darius Miles,POR,24.1,Forward,1271,88,85,80,2,48,0,20,2,60,87,68,95,28,73,32,33,72,45,87,34,2,30,87,92,32,47,80,87,87,87,39,62,37,37,47,92,92,82,79,40,59,87,90,94,92,92,29,50,72,68,58,41,48,87,87,92,76,87,69,52,69,90,84,83,45,45,65,1,18,21,1,99,87,87,87,61,82,84,78,42,61,87,87,62,17,82,59,38,31,32,45,45,46,77,48,58,39,69,39,73,42,43
Darko Milicic,ORL,20.4,Big,616,97,37,69,15,27,51,22,27,16,41,12,69,43,79,75,53,45,8,2,46,55,51,96,95,95,18,84,96,96,100,39,60,76,43,93,95,95,90,99,82,97,18,83,66,95,95,1,95,86,96,51,52,51,96,96,8,27,9,6,90,6,23,23,32,8,8,6,79,65,70,68,58,2,2,3,94,12,43,16,4,2,2,2,21,91,75,92,27,17,15,8,8,8,61,7,18,28,8,16,33,22,61
Andre Miller,DEN,29.6,Combo,2927,64,58,84,93,36,84,98,37,95,75,29,75,53,98,98,29,92,92,95,76,14,94,68,87,9,20,91,68,68,69,35,51,41,25,69,87,87,92,24,59,38,94,29,66,87,87,86,41,19,20,42,54,49,68,68,82,73,86,80,96,73,77,22,86,92,92,98,4,58,11,11,30,95,95,86,88,67,82,91,62,84,95,95,99,61,57,64,9,1,1,92,92,78,91,69,96,66,87,35,85,43,44
Brad Miller,SAC,29.6,Big,2921,23,48,92,8,54,45,71,95,54,60,53,75,85,99,99,56,94,98,98,92,32,32,46,15,19,93,98,46,46,37,88,94,28,80,4,15,15,62,71,3,14,13,13,6,15,15,86,11,44,23,37,50,44,46,46,35,91,38,97,71,86,8,79,12,98,98,99,35,58,57,39,76,98,98,77,92,82,91,92,90,95,98,98,78,3,73,29,57,53,54,98,98,51,70,70,77,51,93,26,75,30,68
Mike Miller,MEM,25.7,Wing,2243,71,24,74,26,98,66,94,66,39,70,93,70,97,85,80,31,21,55,65,35,14,90,11,21,48,40,8,11,11,11,21,76,35,40,44,21,21,22,55,42,46,17,55,31,21,21,63,95,41,78,37,7,12,11,11,39,93,31,67,85,45,24,93,31,55,55,70,33,24,8,10,21,65,65,48,19,39,27,52,75,70,65,65,45,3,43,10,61,95,91,55,55,68,40,79,91,77,94,30,28,32,94
Yao Ming,HOU,25.1,Big,1945,78,29,82,49,93,0,73,98,70,99,89,97,92,80,45,70,59,59,62,70,61,12,58,47,9,81,67,58,58,46,74,71,57,78,26,47,47,36,43,32,31,89,40,65,47,47,40,12,24,12,85,97,97,58,58,45,66,24,64,56,57,46,55,29,59,59,68,55,49,42,45,44,62,62,9,65,71,77,35,95,92,62,62,18,75,65,76,48,44,45,59,59,17,23,17,4,32,6,55,46,48,70
Cuttino Mobley,LAC,30.2,Combo,2966,93,40,85,60,73,60,80,84,42,55,49,35,44,20,16,84,29,62,41,37,88,47,12,10,60,26,48,12,12,19,49,35,17,27,17,10,10,7,56,53,54,2,50,10,10,10,39,10,70,42,32,85,72,12,12,31,34,33,37,28,48,45,38,41,62,62,54,86,57,69,90,9,41,41,5,79,88,90,38,33,33,41,41,71,39,49,42,77,27,45,62,62,51,29,61,67,63,75,28,26,26,42
Nazr Mohammed,SAS,28.2,Big,1333,58,30,25,95,77,58,44,85,68,31,74,60,78,39,29,27,2,8,24,2,62,9,4,5,5,84,37,4,4,3,99,11,65,92,11,5,5,69,19,14,8,4,6,2,5,5,4,83,56,76,60,82,79,4,4,7,1,25,53,17,82,3,3,10,8,8,5,56,2,69,3,100,24,24,16,22,85,62,24,13,10,24,24,47,47,32,32,76,70,75,8,8,2,29,2,26,15,69,2,67,2,52
Sergei Monia,POR,22.5,Wing,316,73,12,9,71,96,0,0,0,22,1,31,17,6,29,55,55,74,72,70,49,52,79,61,73,25,73,42,61,61,69,82,86,22,55,11,73,73,41,97,72,94,57,38,49,73,73,23,49,41,40,93,68,84,61,61,59,85,58,60,91,56,49,85,55,72,72,57,51,60,75,33,95,70,70,59,25,33,26,97,78,91,70,70,67,20,72,50,6,66,38,72,72,87,89,66,79,86,84,87,94,65,10
Mikki Moore,OKC,30.0,Big,549,32,13,32,47,45,0,35,67,63,82,10,44,32,63,72,18,46,41,31,14,96,54,59,15,44,100,38,59,59,35,98,74,96,95,84,15,15,83,3,79,40,63,1,4,15,15,79,99,30,86,16,2,2,59,59,57,70,45,58,14,78,35,96,10,41,41,23,95,25,83,76,64,31,31,80,35,1,2,99,95,98,31,31,13,52,82,78,21,70,51,41,41,70,27,85,81,1,100,41,67,47,16
Terence Morris,ORL,26.8,Forward,171,68,52,43,27,97,0,82,0,0,3,100,10,0,5,17,28,86,63,30,90,74,79,90,96,61,13,70,90,90,95,24,21,65,19,95,96,96,100,73,42,56,24,78,61,96,96,2,12,90,67,82,92,94,90,90,50,68,45,56,18,44,47,50,49,63,63,71,59,67,20,50,11,30,30,17,77,30,55,79,32,53,30,30,18,25,74,56,73,67,73,63,63,48,68,45,53,80,54,51,48,42,0
Alonzo Mourning,MIA,35.7,Big,1290,100,6,56,77,44,56,81,22,92,94,44,52,97,4,2,34,43,71,76,68,30,26,16,18,25,39,67,16,16,19,43,38,24,58,12,18,18,7,46,55,48,35,48,39,18,18,18,45,28,28,73,96,94,16,16,36,10,74,29,12,40,47,19,76,71,71,71,28,19,39,35,54,76,76,55,59,50,57,68,74,79,76,76,46,28,64,48,29,71,57,71,71,73,17,75,64,30,77,74,30,71,97
Troy Murphy,GSW,25.5,Big,2509,8,35,96,32,92,68,86,84,56,58,63,67,54,61,52,92,7,14,43,7,36,10,12,26,37,40,15,12,12,27,39,16,21,68,2,26,26,25,55,5,11,90,65,83,26,26,35,51,96,92,24,8,10,12,12,23,12,43,3,4,22,81,62,86,14,14,28,35,4,35,31,53,43,43,70,7,5,3,68,78,82,43,43,9,42,25,23,98,88,95,14,14,11,3,22,44,17,66,10,2,15,29
Lamond Murray,BKN,32.5,Forward,497,45,68,27,55,92,45,75,6,35,17,8,45,18,13,15,77,39,18,8,75,9,91,80,88,50,77,29,80,80,82,68,84,84,89,40,88,88,67,55,69,67,73,93,93,88,88,46,90,43,69,40,26,30,80,80,46,74,44,35,85,24,56,90,54,18,18,33,23,24,44,27,76,8,8,31,67,7,30,11,9,5,8,8,97,45,40,39,14,12,9,18,18,6,42,10,40,49,57,3,29,4,38
Ronald Murray,CLE,26.3,Wing,1022,35,72,92,15,0,58,10,22,77,39,37,56,49,55,45,43,100,85,91,88,21,59,99,99,64,67,59,99,99,97,76,47,84,42,98,99,99,96,22,81,60,97,99,100,99,99,39,71,50,61,6,83,47,99,99,89,85,94,69,93,69,87,31,90,85,85,84,5,87,76,4,99,91,91,92,70,91,90,70,56,70,91,91,90,67,77,79,4,6,3,85,85,25,98,22,82,76,70,10,75,17,56
Ronald Murray,OKC,26.3,Combo,1044,40,24,89,47,25,80,15,21,80,60,45,84,16,47,24,71,38,50,49,42,74,60,32,63,82,2,55,32,32,72,4,71,16,4,71,63,63,69,75,6,22,58,47,55,63,63,98,8,1,1,64,83,80,32,32,33,93,21,56,80,42,29,80,17,50,50,49,72,3,34,17,81,49,49,45,14,91,64,61,50,56,49,49,6,7,97,81,59,63,63,50,50,36,25,46,15,7,15,61,25,79,13
Dikembe Mutombo,HOU,39.4,Big,952,89,41,35,87,94,46,66,74,96,78,19,3,95,1,3,11,4,16,8,22,98,5,2,6,15,29,1,2,2,1,2,89,34,98,0,6,6,13,97,1,34,3,33,7,6,6,82,30,55,45,22,26,20,2,2,86,46,89,98,83,98,13,92,11,16,16,3,99,12,15,68,2,8,8,4,6,71,26,9,56,28,8,8,79,4,83,42,61,27,39,16,16,88,2,98,78,12,99,85,14,92,74
Boniface N'Dong,LAC,28.2,Big,126,68,27,28,66,46,97,92,0,26,18,37,71,3,69,60,85,58,53,47,70,51,45,68,71,62,66,18,68,68,43,43,69,94,85,92,71,71,44,77,95,96,5,49,16,71,71,44,96,8,42,61,65,66,68,68,30,56,26,49,50,43,22,72,20,53,53,50,58,84,70,53,84,47,47,27,48,67,65,30,8,8,47,47,53,2,16,2,90,97,98,53,53,12,85,7,6,83,3,33,79,30,4
Bostjan Nachbar,NOP,25.3,Wing,383,65,54,7,6,64,0,96,39,46,62,26,50,15,26,22,44,64,92,84,71,90,57,10,20,92,1,12,10,10,61,1,56,1,3,9,20,20,1,41,93,86,81,38,58,20,20,46,1,87,29,76,72,78,10,10,13,38,9,83,19,76,3,10,3,92,92,69,82,39,95,93,74,84,84,100,5,11,3,70,94,96,84,84,70,91,40,71,60,8,13,92,92,98,25,99,100,99,99,63,24,92,13
Lee Nailon,PHI,30.7,Big,218,20,91,50,84,0,0,1,0,26,6,94,56,65,35,23,83,58,56,14,71,85,51,62,48,90,43,22,62,62,60,39,32,62,27,89,48,48,32,92,27,64,41,80,75,48,48,7,22,96,83,63,54,60,62,62,18,32,15,27,9,27,23,46,25,56,56,30,89,67,83,90,40,14,14,14,57,11,18,37,62,54,14,14,26,53,43,45,60,80,77,56,56,37,21,49,31,6,52,50,62,52,54
Eduardo Najera,DEN,29.3,Big,1418,30,89,70,56,17,29,41,80,43,64,72,19,23,47,67,61,91,94,83,74,65,83,55,25,90,59,58,55,55,33,75,56,47,48,50,25,25,53,54,22,32,73,7,11,25,25,84,32,45,36,33,27,26,55,55,84,59,91,84,63,93,72,40,82,94,94,84,61,29,60,31,91,83,83,93,98,28,63,41,56,51,83,83,49,83,8,25,85,73,80,94,94,95,31,88,73,5,76,96,29,85,11
Steve Nash,PHX,31.7,Point,2792,56,6,96,50,83,0,87,100,40,90,92,94,100,100,79,25,88,89,93,61,59,30,59,44,66,81,20,59,59,39,78,70,87,90,55,44,44,75,63,35,44,92,3,15,44,44,81,56,30,34,27,42,35,59,59,38,48,51,29,18,35,63,31,71,89,89,82,47,56,55,35,79,93,93,78,37,84,76,96,86,94,93,93,33,16,45,24,72,88,86,89,89,97,70,97,92,61,89,88,64,87,100
Jameer Nelson,ORL,23.7,Point,1765,63,65,33,73,60,87,42,37,63,77,75,88,88,69,27,33,69,31,69,43,13,2,91,86,43,66,95,91,91,84,71,79,92,86,87,86,86,96,19,52,27,73,30,46,86,86,65,41,8,11,90,79,87,91,91,91,43,91,86,19,87,82,47,84,31,31,51,7,18,6,3,62,69,69,88,55,52,55,66,66,69,69,69,22,69,86,87,9,40,24,31,31,36,68,31,48,58,58,42,52,33,94
Rasho Nesterovic,SAS,29.4,Big,1478,85,23,31,48,13,70,20,27,3,8,22,15,45,19,30,55,40,33,51,11,82,75,60,82,36,30,14,60,60,67,12,9,38,74,11,82,82,50,9,91,68,96,68,89,82,82,55,76,69,80,9,25,14,60,60,26,22,44,3,29,7,79,5,81,33,33,54,97,60,13,70,4,51,51,45,82,48,66,12,52,20,51,51,59,15,15,6,95,85,90,33,33,18,33,25,94,29,93,4,35,8,70
Ira Newble,CLE,30.8,Wing,322,96,5,8,91,58,84,28,0,5,5,0,0,1,0,3,6,16,48,51,49,14,74,10,7,57,54,20,10,10,9,55,18,23,25,33,7,7,12,20,12,7,83,41,62,7,7,19,65,89,88,65,15,27,10,10,33,30,35,55,25,58,35,26,36,48,48,63,14,23,35,38,42,51,51,37,17,12,9,94,64,88,51,51,81,32,17,13,83,69,77,48,48,39,18,53,43,33,49,41,36,56,1
Andres Nocioni,CHI,25.9,Forward,2192,78,12,42,22,90,53,97,91,38,88,85,78,75,55,42,68,80,84,94,26,77,37,47,61,27,36,12,47,47,51,33,15,8,4,35,61,61,96,24,55,37,58,27,35,61,61,63,90,60,83,11,10,7,47,47,38,44,63,30,27,63,60,50,76,84,84,96,52,44,67,73,42,94,94,60,91,79,90,11,95,87,94,94,92,20,61,41,8,28,16,84,84,45,24,47,3,65,3,96,18,97,72
Moochie Norris,NOP,32.3,Combo,123,0,89,15,7,89,0,0,0,100,56,31,44,22,87,93,5,1,0,0,0,99,50,21,6,43,33,88,21,21,25,15,97,99,86,99,6,6,16,14,63,44,97,0,1,6,6,76,85,0,2,100,71,99,21,21,1,85,0,89,76,91,1,99,0,0,0,0,98,81,66,100,1,0,0,2,20,2,2,22,84,70,0,0,16,60,71,73,70,45,54,0,0,3,8,1,5,58,13,18,14,4,4
Moochie Norris,HOU,32.3,Point,210,60,94,2,96,92,0,60,0,62,38,54,25,27,13,35,4,90,96,96,99,22,45,27,27,5,76,85,27,27,14,57,31,91,70,93,27,27,11,89,50,75,64,21,32,27,27,69,67,66,74,44,6,11,27,27,52,33,71,77,49,71,42,7,66,96,96,99,12,45,49,30,71,96,96,85,89,98,98,69,76,80,96,96,16,46,90,83,32,40,38,96,96,49,47,76,42,88,67,57,29,72,25
Dirk Nowitzki,DAL,27.4,Big,3080,43,39,100,6,84,89,73,100,41,97,73,100,94,95,73,98,56,58,71,45,27,78,54,57,54,20,80,54,54,66,45,41,22,14,54,57,57,92,28,21,19,62,14,24,57,57,68,10,42,20,54,80,76,54,54,71,59,67,68,15,75,57,70,51,58,58,57,28,36,15,11,44,71,71,75,57,74,74,16,63,44,71,71,61,96,14,56,43,32,36,58,58,87,74,94,62,66,73,85,77,93,69
Jermaine O'Neal,IND,27.1,Big,1799,90,25,85,15,83,65,49,57,74,93,63,99,53,96,78,58,82,91,100,39,48,18,29,13,23,89,73,29,29,13,89,91,73,86,31,13,13,8,31,30,25,40,25,24,13,13,99,65,3,6,26,21,19,29,29,72,52,62,69,60,72,50,34,35,91,91,89,50,54,96,76,96,100,100,99,31,76,52,28,90,80,100,100,98,78,6,18,15,29,22,91,91,65,74,63,60,42,61,65,74,62,32
Shaquille O'Neal,MIA,33.7,Big,1803,84,13,67,87,87,0,72,4,85,100,93,99,91,87,58,49,4,13,12,6,91,39,3,12,49,33,1,3,3,16,16,18,7,7,28,12,12,6,43,74,59,50,24,26,12,12,17,54,79,76,34,64,52,3,3,2,45,1,9,62,5,4,32,3,13,13,1,94,37,100,84,99,12,12,19,18,4,4,32,97,88,12,12,6,57,79,78,42,79,71,13,13,44,18,61,86,85,87,29,20,40,97
Fabricio Oberto,SAS,30.6,Big,389,33,15,6,91,8,92,37,0,4,13,66,23,22,71,89,24,75,68,78,72,4,44,70,81,4,88,88,70,70,47,87,16,85,84,65,81,81,94,63,38,47,5,65,22,81,81,90,81,6,17,71,29,45,70,70,86,10,95,81,39,78,69,4,91,68,68,76,5,59,13,9,51,78,78,65,76,28,45,65,68,69,78,78,99,73,5,14,3,39,15,68,68,79,86,65,96,95,96,52,67,27,47
Lamar Odom,LAL,26.0,Forward,3216,75,35,75,58,83,68,65,25,63,78,87,77,77,100,100,25,59,38,45,26,71,38,80,89,64,13,75,80,80,84,24,63,92,61,95,89,89,96,69,45,58,23,28,18,89,89,94,2,14,2,92,57,77,80,80,44,55,60,26,13,46,59,39,61,38,38,13,66,79,80,59,88,45,45,97,13,44,25,11,50,21,45,45,15,98,59,95,5,24,12,38,38,90,88,88,35,55,47,97,70,96,80
Emeka Okafor,CHA,23.1,Big,862,83,58,83,75,82,0,54,43,61,44,24,82,11,54,35,65,77,94,94,77,46,75,17,26,2,61,85,17,17,12,55,72,54,35,72,26,26,37,31,21,21,49,62,59,26,26,10,39,82,70,51,76,71,17,17,33,80,27,96,57,84,11,34,15,94,94,94,56,7,59,16,93,94,94,78,69,93,92,42,80,77,94,94,48,42,37,33,34,84,74,94,94,28,9,48,7,39,22,64,19,75,6
Mehmet Okur,UTA,26.4,Big,2928,37,19,79,27,72,96,77,82,46,79,42,91,77,92,80,86,9,11,5,39,38,77,25,25,79,8,65,25,25,56,9,81,12,33,7,25,25,51,53,18,26,96,2,17,25,25,73,48,26,27,74,43,57,25,25,47,88,30,75,65,65,29,93,22,11,11,17,31,10,19,14,43,5,5,7,15,58,31,55,30,39,5,5,11,74,94,95,38,13,15,11,11,14,15,11,46,16,47,9,27,5,46
