player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
E'Twaun Moore,BOS,22.7,Combo,258,78,73,7,31,82,0,62,0,2,47,0,33,20,29,38,36,82,9,7,38,46,11,99,97,99,70,13,99,97,53,95,93,81,95,81,99,94,99,1,94,49,68,21,29,18,83,60,74,99,97,97,98,94,99,81,91,90,96,9,4,59,5,90,76,96,5,2,50,8,90,22,52,19,95,13,62,43,76,68,9,19,1,59,26,4,38,14,0,45,27,98,7,11,2,0,58,64,20,62,60,60,58,80,76,9,62,40,98,31,0
Mikki Moore,GSW,36.0,Big,116,32,54,1,17,9,0,0,0,76,65,75,13,44,47,72,6,60,33,30,20,98,5,85,97,24,4,65,85,70,43,2,4,25,3,99,3,26,3,99,92,99,93,61,19,29,20,21,15,85,99,10,100,95,100,97,100,2,100,33,23,96,46,55,57,43,11,54,19,23,58,98,97,7,20,100,99,60,9,17,33,5,58,11,42,11,89,3,83,4,24,8,99,24,78,0,0,0,19,19,97,87,0,0,0,24,0,2,0,27,0
Darius Morris,LAL,20.8,Point,157,0,3,28,38,52,0,0,0,56,75,89,20,19,16,23,2,2,1,10,44,3,6,22,90,17,8,2,22,69,1,80,10,58,2,28,98,97,99,49,60,58,34,1,99,84,13,34,21,22,80,75,83,83,6,82,47,90,60,1,2,5,12,5,3,36,95,9,12,6,8,59,27,3,6,98,81,33,90,81,1,93,36,98,86,84,92,87,30,96,25,53,28,3,8,0,0,0,73,88,19,48,27,39,38,14,0,36,22,45,67
Marcus Morris,HOU,22.2,Wing,103,85,12,7,61,56,0,0,0,53,71,0,72,0,11,2,99,20,4,3,22,48,43,88,93,2,87,86,88,98,57,3,12,73,1,98,1,100,79,75,16,36,97,81,14,39,1,16,2,88,40,4,66,97,95,98,5,6,8,4,16,56,32,4,21,2,19,44,47,51,1,3,0,43,5,96,71,18,52,38,4,2,53,1,16,38,42,3,30,2,2,4,11,99,96,0,0,0,47,34,75,67,67,34,44,60,0,84,60,63,3
Markieff Morris,PHX,22.2,Big,1091,53,76,9,12,50,89,55,63,35,68,65,78,16,71,57,55,24,23,8,36,83,46,53,34,92,76,2,53,29,65,36,76,63,79,54,37,58,46,83,41,70,7,92,97,99,28,3,5,53,49,17,65,52,47,51,49,13,57,23,17,58,67,64,84,24,7,21,10,10,77,20,32,64,61,46,52,37,39,36,23,26,26,25,39,52,21,28,8,36,15,32,42,27,24,0,42,55,17,47,54,51,91,94,93,10,57,50,52,83,91
Anthony Morrow,BKN,26.1,Wing,1591,19,45,80,35,7,0,46,100,16,85,60,64,64,16,9,76,76,78,79,77,20,36,52,46,48,44,14,52,45,50,42,65,36,83,26,35,33,28,60,74,75,66,34,43,34,69,46,54,52,19,69,21,78,70,80,6,74,7,78,77,31,13,35,15,72,61,60,87,84,56,73,73,4,40,69,61,87,89,90,78,75,11,87,31,50,29,89,16,97,60,22,78,84,90,54,57,58,6,59,81,81,84,58,75,37,59,26,56,30,47
Timofey Mozgov,DEN,25.3,Big,672,78,20,45,42,59,43,88,49,55,39,26,44,55,34,35,14,11,32,44,16,41,30,9,7,12,33,84,9,12,54,9,32,31,42,30,90,4,20,14,15,7,64,64,11,20,17,93,77,9,13,18,23,10,56,8,23,8,38,32,46,27,51,14,42,9,10,65,77,77,51,97,92,18,82,87,93,25,25,21,32,46,81,50,36,85,36,47,79,51,62,24,87,62,86,0,0,0,73,56,36,31,0,0,0,64,0,9,10,17,0
Byron Mullens,CHA,22.7,Big,1346,47,14,66,20,36,62,81,95,12,25,47,81,20,61,42,80,69,86,76,76,58,93,25,44,10,40,84,25,33,30,52,39,64,22,16,56,89,83,19,89,73,8,98,33,85,79,43,60,25,63,52,60,53,57,58,67,43,56,86,90,52,57,86,78,87,85,68,71,75,52,27,28,82,16,69,44,31,29,27,86,46,23,44,16,16,14,75,39,71,18,49,41,45,38,0,21,14,20,10,92,75,79,88,86,19,22,26,27,32,96
Troy Murphy,LAL,31.5,Big,946,19,17,45,6,40,42,9,0,4,4,53,4,58,68,93,57,42,57,81,62,3,10,31,56,28,61,8,31,28,75,81,41,47,37,68,84,2,19,78,75,83,10,35,85,74,30,88,77,31,51,83,20,80,90,59,24,77,11,57,76,5,1,11,2,90,15,81,80,89,76,97,97,6,3,79,23,84,97,96,57,28,15,21,10,10,5,64,29,63,75,7,93,89,96,75,95,95,5,0,88,50,96,96,96,36,96,1,36,10,66
Eduardo Najera,CHA,35.3,Forward,249,50,100,2,60,90,0,54,0,4,77,0,10,15,40,71,77,91,77,74,82,38,89,86,59,99,51,15,86,83,29,97,97,87,95,57,94,2,44,93,6,33,99,4,52,14,9,19,10,86,62,93,39,89,51,88,36,82,18,77,57,35,75,35,6,99,96,96,60,80,2,6,2,94,1,14,2,66,83,82,77,99,96,96,100,37,97,90,95,75,23,6,44,98,98,0,14,23,73,27,8,6,27,92,79,52,13,15,8,19,8
Steve Nash,PHX,37.7,Point,1959,42,6,100,39,44,0,53,98,16,86,77,80,100,98,97,14,98,96,100,57,16,32,82,85,11,80,96,82,82,88,90,86,89,60,77,25,71,49,58,58,57,93,24,2,1,73,96,95,82,44,94,31,72,86,69,31,92,28,96,96,23,37,34,18,71,99,99,98,100,88,56,78,73,30,44,32,88,27,48,96,98,75,98,53,7,83,98,89,98,100,97,95,95,98,0,86,83,31,59,86,78,13,56,45,100,83,100,84,94,97
Gary Neal,SAS,27.1,Combo,1141,11,11,76,24,64,0,91,17,9,69,100,44,69,18,16,93,21,68,77,55,34,52,3,12,18,39,30,3,9,34,41,30,34,30,36,24,33,23,36,15,15,86,42,53,46,20,15,12,3,25,56,22,44,88,35,20,44,24,68,65,56,3,41,19,87,69,95,34,87,14,70,33,56,43,11,11,26,94,85,68,66,3,95,65,19,89,67,8,91,87,13,91,53,91,45,89,87,2,91,33,71,56,89,87,38,87,58,47,38,93
Jameer Nelson,ORL,29.7,Point,1702,38,11,42,58,70,0,92,45,20,59,31,59,64,66,47,53,89,97,96,92,83,12,34,35,15,89,12,34,16,93,73,44,55,35,16,80,43,66,38,34,30,71,26,52,35,74,28,43,34,57,73,44,24,4,29,79,83,74,97,91,83,85,90,82,82,87,96,62,92,18,76,59,83,20,5,4,95,72,87,97,85,82,76,77,61,76,78,85,65,78,72,38,33,34,4,90,75,58,14,41,13,58,80,77,67,73,58,53,91,67
Joakim Noah,CHI,26.7,Big,1942,68,32,72,96,68,49,68,73,67,76,25,48,75,87,91,60,43,76,88,53,26,56,10,3,5,81,96,10,12,85,19,21,56,6,4,68,9,22,33,8,8,42,84,41,68,51,32,37,10,16,13,31,52,43,71,17,8,25,76,89,12,64,50,24,77,84,66,97,95,18,67,43,70,57,64,66,42,18,20,76,38,82,26,47,66,62,38,93,26,63,30,30,82,56,0,0,0,85,27,37,19,0,0,0,65,0,63,50,55,0
Steve Novak,NYK,28.4,Forward,941,17,0,77,0,2,81,44,86,0,23,100,17,100,0,0,98,83,89,74,96,32,60,51,55,73,20,41,51,57,31,89,36,26,59,57,23,48,32,76,87,89,43,86,93,96,5,3,1,51,64,95,32,92,90,76,28,90,13,89,90,43,49,32,22,69,8,65,89,86,84,85,92,7,16,19,10,96,98,99,89,40,44,45,49,53,56,32,68,31,100,0,2,96,100,88,100,100,0,2,33,8,94,100,98,75,100,2,0,10,48
Dirk Nowitzki,DAL,33.4,Big,2075,14,30,95,1,60,0,66,100,29,99,48,98,80,86,58,89,99,93,97,56,60,54,89,30,39,96,99,89,46,98,77,81,81,71,33,34,15,11,80,51,67,75,98,4,39,64,25,34,89,90,70,87,65,52,62,87,53,85,93,97,52,38,44,52,36,94,93,89,97,32,91,83,34,34,92,85,16,36,24,93,69,30,84,55,20,51,74,21,83,50,60,74,87,91,0,74,77,2,58,91,89,83,92,91,40,78,65,90,74,94
Jermaine O'Neal,BOS,33.1,Big,567,94,12,14,29,51,75,95,48,40,27,53,16,17,12,18,43,46,32,25,43,83,22,69,48,70,64,88,69,79,67,86,25,71,6,74,12,23,8,81,18,35,88,0,24,2,91,92,95,69,73,53,68,96,98,94,15,28,20,32,35,62,33,17,54,1,15,65,10,18,51,61,59,81,94,5,32,47,38,39,32,29,34,28,24,20,24,44,54,41,17,42,15,49,16,0,0,0,50,76,48,61,0,0,0,17,0,9,4,47,0
Lamar Odom,DAL,32.0,Forward,999,44,17,25,33,96,88,42,3,60,48,23,71,10,83,77,56,8,28,36,61,35,53,8,38,14,10,40,8,31,8,50,22,33,21,45,62,7,18,14,82,64,73,11,78,46,43,28,30,8,21,51,33,45,93,18,20,25,41,28,18,37,13,85,45,98,48,15,11,7,74,51,62,79,38,13,12,82,58,69,28,33,29,45,7,63,25,79,73,84,13,10,17,54,25,41,17,33,56,65,44,46,50,60,56,13,33,65,48,60,88
Emeka Okafor,NOP,29.1,Big,779,52,34,71,63,76,36,33,13,63,30,32,47,56,38,39,49,23,27,35,81,19,16,41,28,33,86,32,41,54,96,30,78,83,54,10,55,19,28,19,65,42,92,11,5,3,96,74,91,41,4,12,6,3,9,5,19,29,29,27,29,28,27,53,32,81,78,75,38,59,17,14,8,2,99,45,91,81,62,73,27,41,56,45,43,90,37,47,43,50,75,81,86,99,97,0,0,0,19,100,37,88,0,0,0,78,0,47,53,50,0
Mehmet Okur,BKN,32.4,Big,441,10,31,61,10,30,0,21,0,2,41,99,55,17,88,90,45,7,14,27,14,67,2,20,2,80,76,66,20,10,40,51,43,48,38,25,5,53,13,12,3,2,8,38,97,89,66,36,44,20,74,15,67,26,3,58,86,75,73,14,38,72,30,16,48,6,77,97,3,34,6,37,10,17,75,23,41,90,75,84,14,2,35,0,19,43,37,2,74,1,27,8,96,50,78,8,68,59,1,32,61,48,99,97,99,18,61,28,96,70,93
Daniel Orton,ORL,21.2,Big,156,73,88,5,81,7,0,23,0,100,58,14,16,83,37,61,42,11,10,15,72,5,9,40,51,6,90,17,40,41,66,7,64,91,7,84,69,11,28,98,12,63,3,63,83,83,71,81,83,40,7,2,9,13,91,1,12,1,23,10,12,6,45,32,12,84,92,4,40,11,95,7,21,15,53,81,79,34,64,55,10,67,74,57,81,91,52,47,56,49,98,52,99,0,100,0,0,0,100,3,0,0,0,0,0,99,0,45,36,1,0
Travis Outlaw,SAC,27.1,Forward,462,92,67,58,29,0,0,6,20,58,31,13,54,6,15,8,81,41,77,64,83,55,72,9,31,32,8,70,9,34,9,21,18,8,58,12,16,95,73,83,20,44,30,84,44,70,36,51,45,9,20,29,24,13,18,9,43,13,46,77,90,61,22,72,72,56,82,84,40,71,13,68,39,22,44,68,62,37,75,66,77,8,6,24,22,9,41,12,11,30,6,94,33,13,8,0,43,18,19,58,83,71,63,63,69,6,21,38,50,54,8
Zaza Pachulia,ATL,27.7,Big,1618,20,78,51,62,69,85,50,72,81,91,43,32,68,63,78,28,31,35,39,27,64,25,48,48,14,71,69,48,59,91,36,66,68,56,66,14,14,5,96,53,84,37,15,60,33,77,77,82,48,12,27,13,9,2,28,26,59,18,35,24,69,62,59,61,49,30,38,44,41,85,22,57,52,89,36,70,44,30,31,35,76,86,73,94,57,91,45,90,45,49,22,28,97,76,0,0,0,70,34,44,35,0,0,0,51,0,32,32,29,0
Jannero Pargo,ATL,32.0,Point,552,28,25,13,45,78,97,64,0,3,19,95,44,81,20,22,45,44,21,45,5,60,31,79,81,78,79,19,79,70,92,29,50,66,30,44,38,72,64,64,94,93,68,80,66,81,33,5,6,79,78,25,95,27,15,80,95,73,98,21,45,76,5,9,8,23,15,55,67,65,26,70,48,10,2,78,20,52,98,95,21,8,10,13,1,61,1,55,3,76,92,8,52,86,78,54,98,94,6,6,80,41,92,92,92,52,94,2,2,17,23
Jeremy Pargo,MEM,25.6,Point,388,0,53,11,83,3,0,48,0,47,23,19,55,5,27,19,13,2,1,2,3,79,7,18,57,6,64,1,18,15,28,11,52,57,40,26,2,79,21,89,76,91,63,77,53,69,67,9,18,18,37,19,47,58,92,72,41,48,39,1,1,75,16,60,58,47,24,0,25,1,11,4,3,80,22,53,34,52,33,37,1,3,10,5,2,3,3,18,38,33,13,67,11,8,5,0,49,27,66,47,63,55,52,36,39,13,27,95,92,98,41
Anthony Parker,CLE,36.4,Wing,1276,22,51,84,3,68,62,38,10,33,41,18,20,55,73,95,47,31,59,91,56,10,2,15,2,66,86,90,15,5,75,52,24,62,7,1,19,13,6,59,15,21,42,64,68,72,11,51,31,15,59,37,58,36,67,31,71,43,65,59,70,6,14,59,26,85,97,33,99,87,80,39,56,10,28,87,73,81,67,75,59,31,17,54,40,64,34,34,13,60,74,89,56,97,98,66,45,56,4,56,95,89,70,61,64,75,55,49,52,53,29
Tony Parker,SAS,29.5,Point,1916,33,31,94,23,39,86,42,40,81,84,69,95,77,92,42,92,90,54,34,91,37,71,96,94,56,50,89,96,95,62,49,42,38,51,70,82,40,69,97,90,97,29,55,14,19,89,92,95,96,95,54,91,91,44,82,88,46,86,54,59,23,35,11,27,8,46,62,55,63,75,26,46,38,69,99,97,26,1,3,54,55,48,54,52,19,55,51,46,48,70,94,84,63,75,29,4,10,69,86,83,94,23,3,6,84,12,86,52,69,34
Chandler Parsons,HOU,23.0,Forward,1757,35,75,46,65,21,44,21,0,27,29,35,44,52,75,83,58,74,70,72,39,81,71,58,62,48,70,35,58,65,80,34,79,88,43,62,85,71,87,10,53,23,23,67,60,67,40,64,59,58,22,20,38,16,25,39,41,14,49,70,73,85,71,76,83,46,36,53,85,75,33,57,48,95,38,13,13,46,24,29,70,34,65,26,33,28,31,37,80,37,73,56,19,65,29,79,26,59,77,38,23,25,77,50,65,73,59,75,88,63,58
Patrick Patterson,HOU,22.6,Big,1461,33,21,87,37,9,0,13,59,6,23,20,52,13,42,42,94,34,45,23,89,54,52,37,32,59,24,43,37,54,21,40,7,16,11,33,61,39,48,37,70,63,28,97,62,92,64,4,11,37,45,83,37,82,54,79,24,84,15,45,36,55,53,75,75,61,49,37,16,23,35,47,38,17,80,58,77,57,54,55,45,30,16,30,11,27,10,64,28,62,19,46,69,65,65,0,0,0,6,93,84,99,73,64,66,20,0,37,61,45,0
Chris Paul,LAC,26.5,Point,2172,30,98,66,63,61,69,45,81,50,100,58,92,97,94,70,98,99,99,96,98,74,62,57,37,60,54,26,57,28,56,91,50,27,76,39,47,17,15,66,70,74,39,7,94,66,50,39,41,57,94,99,78,92,98,58,88,70,74,99,98,71,59,87,92,49,86,84,94,96,47,80,76,52,85,11,35,77,56,65,99,95,18,98,89,60,85,82,15,94,89,95,83,88,86,86,69,77,36,84,66,84,38,44,41,91,71,98,77,97,92
Sasha Pavlovic,BOS,28.0,Forward,446,88,92,8,4,31,0,38,0,19,2,94,15,67,25,40,13,50,14,33,25,23,9,92,76,97,43,42,92,42,25,98,94,85,93,93,41,92,83,77,1,5,78,88,9,35,72,18,33,92,99,76,99,85,86,86,100,74,100,14,23,25,36,47,39,71,55,90,8,29,36,17,19,68,84,14,40,50,45,45,14,25,56,28,48,74,26,11,24,28,81,96,90,42,54,0,51,67,31,10,71,44,71,85,77,85,67,21,54,10,67
Nikola Pekovic,MIN,25.8,Big,1257,28,37,91,100,13,0,20,72,75,88,61,76,94,26,14,40,56,81,68,67,92,37,19,16,35,54,67,19,12,69,87,37,65,19,43,52,62,61,18,2,2,77,35,22,21,92,30,60,19,65,80,42,75,35,64,51,71,35,81,64,94,90,90,97,23,72,61,34,44,89,29,53,95,88,12,40,8,17,10,81,84,66,80,89,97,88,71,30,63,88,61,27,14,20,0,0,0,94,42,4,8,0,0,0,89,0,68,48,73,0
Kendrick Perkins,OKC,27.0,Big,1742,58,11,63,31,47,71,42,38,75,48,30,12,47,50,81,3,9,6,8,19,46,20,59,42,21,84,93,59,61,85,16,70,65,67,59,77,44,66,50,22,26,30,55,47,49,85,57,74,59,36,14,38,15,30,15,53,49,59,6,4,42,96,69,73,44,52,14,13,8,55,31,27,49,95,96,99,1,2,1,6,24,93,17,60,63,71,11,96,10,43,48,31,24,22,0,0,0,67,66,32,38,0,0,0,43,0,67,41,80,0
Johan Petro,BKN,25.8,Big,865,37,32,20,30,43,0,86,90,7,14,11,41,12,67,76,58,30,21,22,85,13,24,63,58,36,60,63,63,47,47,89,88,74,92,90,57,10,15,16,51,25,92,41,10,12,13,72,46,63,54,85,41,60,96,26,50,76,50,21,23,28,40,22,17,42,54,3,36,13,67,53,62,19,58,98,96,13,15,12,21,63,54,66,76,21,83,44,51,40,16,7,75,66,68,0,0,0,13,54,94,93,0,0,0,15,0,8,44,14,0
Paul Pierce,BOS,34.1,Forward,2065,23,60,63,17,46,38,46,89,79,94,58,94,85,96,92,27,71,90,75,85,59,91,23,11,20,87,80,23,17,82,49,32,62,16,17,16,16,6,47,73,71,59,38,91,82,4,23,9,23,59,47,54,87,44,74,31,33,25,90,84,51,87,31,52,9,31,81,71,85,38,88,76,76,8,79,42,27,44,37,90,89,88,79,79,87,79,88,88,75,67,71,60,52,63,68,60,69,46,44,69,58,35,67,52,63,69,79,67,85,81
Mickael Pietrus,BOS,29.7,Wing,896,60,17,13,36,80,78,29,13,18,42,10,23,40,4,5,56,32,42,40,26,62,69,38,72,31,58,5,38,36,77,46,43,21,75,82,74,44,63,44,60,55,24,88,46,76,27,59,45,38,20,79,28,33,27,63,27,88,23,42,37,82,26,62,51,75,37,51,64,60,31,12,13,23,32,17,14,95,87,93,42,32,13,44,59,23,67,30,17,41,67,24,100,67,91,63,18,44,31,1,16,3,97,82,96,78,42,23,35,62,49
Dexter Pittman,MIA,23.7,Big,257,34,59,0,71,18,75,48,0,61,63,91,54,50,32,29,29,37,30,17,47,68,20,59,49,63,96,0,59,49,93,99,99,100,60,64,35,30,26,50,61,57,46,23,70,48,11,82,59,59,26,89,14,93,77,94,6,85,3,30,28,87,44,74,85,35,62,38,10,15,11,6,4,66,62,50,56,49,26,30,30,13,31,20,71,8,81,5,32,7,53,52,22,0,12,0,0,0,68,91,0,37,0,0,0,55,0,57,36,70,0
Quincy Pondexter,MEM,23.6,Wing,966,22,44,12,92,16,88,43,11,62,30,34,8,63,3,11,59,58,59,48,81,58,18,54,59,32,37,37,54,60,18,14,14,21,18,53,10,84,43,70,89,89,5,91,76,91,38,52,48,54,53,26,63,49,20,59,71,50,78,59,50,63,33,57,53,57,53,25,59,36,76,34,53,25,8,66,28,94,69,85,59,57,15,76,33,6,78,73,47,75,78,68,18,96,72,40,1,33,84,38,28,28,86,13,36,94,32,43,34,23,45
A.J. Price,IND,25.1,Point,450,47,42,81,70,84,0,0,57,41,34,19,23,13,34,56,84,48,23,10,86,44,75,83,41,94,89,7,83,62,54,90,28,68,7,42,40,34,34,27,61,49,63,26,30,23,78,62,73,83,92,73,88,85,24,93,89,91,71,23,22,83,12,64,27,90,21,4,65,14,24,27,20,19,10,78,45,81,77,81,23,5,16,6,5,9,6,17,26,14,16,11,73,27,41,0,16,21,13,41,52,44,69,94,89,16,19,28,69,77,48
Ronnie Price,PHX,28.4,Combo,436,24,96,0,93,20,0,96,0,22,18,91,31,13,51,69,2,14,4,5,11,25,71,81,62,98,47,14,81,74,46,65,60,53,64,73,86,83,93,54,21,26,20,93,92,97,12,7,4,81,70,47,66,23,32,53,84,65,78,4,8,16,80,19,16,41,29,22,3,5,7,33,16,53,89,17,48,7,78,50,4,9,77,8,19,97,5,12,25,21,11,16,29,16,13,0,11,15,60,13,58,20,18,82,60,13,15,89,80,100,69
Tayshaun Prince,DET,31.7,Wing,2083,78,3,96,72,59,93,86,39,26,53,14,69,16,65,56,94,29,70,73,75,74,28,5,33,23,4,43,5,10,22,18,31,9,85,80,31,23,19,56,46,50,6,23,95,84,82,52,69,5,39,48,61,42,44,58,48,56,64,70,72,79,31,91,66,95,52,27,94,73,23,90,80,84,57,63,65,64,5,11,70,8,11,13,14,19,21,15,44,17,20,62,28,66,49,43,66,63,41,92,97,97,31,7,14,26,64,76,72,52,3
Joel Przybilla,POR,32.1,Big,441,55,1,12,25,97,0,98,0,48,16,0,2,21,4,19,2,77,53,66,60,7,34,86,57,66,89,95,86,53,89,98,100,93,99,83,5,60,19,1,37,8,92,16,1,1,95,94,98,86,59,84,40,54,17,55,60,95,45,53,69,7,7,11,8,45,74,94,16,55,83,47,69,14,60,72,74,60,63,64,53,27,19,32,20,17,19,38,15,49,21,25,5,4,2,0,0,0,93,32,15,9,0,0,0,22,0,72,58,1,0
Vladimir Radmanovic,ATL,30.9,Forward,660,48,31,38,71,44,60,81,54,15,52,25,33,38,77,88,38,26,28,37,20,69,47,44,58,47,49,42,44,35,59,31,46,58,35,12,20,58,39,97,76,95,72,53,48,49,81,12,27,44,85,22,95,66,22,92,86,58,90,28,62,58,11,26,48,13,2,34,94,83,61,47,53,14,48,36,34,78,90,89,28,2,3,3,1,15,2,9,1,12,54,4,6,31,10,38,66,62,17,8,13,2,92,94,96,8,62,10,33,67,44
Anthony Randolph,MIN,22.3,Big,497,86,36,55,49,25,0,59,78,80,40,65,87,49,50,27,36,34,37,66,16,15,29,47,69,52,16,60,47,47,14,8,20,4,76,95,50,16,20,47,84,81,6,91,87,94,11,48,29,47,96,22,94,13,14,38,99,48,99,37,55,27,49,15,20,30,23,68,64,70,46,91,87,60,42,70,63,54,25,32,37,49,81,36,45,33,42,49,86,38,30,50,12,58,32,0,0,0,53,43,67,57,78,0,63,30,0,39,17,66,0
Zach Randolph,MEM,30.3,Big,730,2,58,88,84,79,0,78,39,49,81,73,86,35,82,66,83,83,92,80,45,94,73,42,31,33,92,47,42,27,94,69,90,98,37,32,10,59,23,79,63,79,27,79,62,80,66,26,37,42,49,25,51,48,36,56,62,23,61,92,80,81,43,98,91,95,41,68,43,62,87,92,96,69,75,7,15,58,76,74,92,31,20,43,2,8,10,87,40,88,34,41,76,42,57,0,0,0,40,81,55,68,0,80,76,32,0,99,91,98,66
Michael Redd,PHX,32.2,Wing,710,0,9,97,32,39,77,71,60,85,95,76,92,59,27,7,91,6,24,11,43,41,75,4,4,51,62,9,4,4,41,8,32,34,37,13,43,1,4,67,55,72,1,96,98,99,73,2,10,4,28,1,50,33,9,52,31,4,34,24,25,26,17,34,51,25,5,6,57,17,38,36,32,55,52,12,16,89,72,82,24,35,8,52,66,58,77,20,12,33,34,47,55,78,71,29,24,31,35,88,51,74,64,47,50,49,31,59,85,43,34
JJ Redick,ORL,27.4,Wing,1750,11,4,78,11,22,0,56,98,47,91,28,59,93,85,91,83,46,65,54,45,47,97,24,28,18,52,53,24,27,39,75,37,71,13,48,11,54,23,76,34,45,71,62,36,45,15,49,33,24,44,67,43,23,62,10,63,48,73,65,68,64,50,40,52,33,51,14,90,42,30,85,75,21,23,90,75,36,61,51,65,38,44,41,45,80,64,41,49,38,85,36,41,65,60,100,80,92,18,34,71,61,34,89,73,28,90,46,43,51,78
Jason Richardson,ORL,30.8,Wing,1586,72,62,71,42,59,57,35,2,21,45,84,59,39,54,46,86,76,72,68,90,68,3,62,73,53,40,22,62,55,39,40,63,32,88,39,97,51,90,41,50,47,51,65,39,50,88,25,49,62,56,63,51,59,58,53,55,52,47,72,61,69,61,58,60,50,67,88,53,83,54,39,44,45,78,16,36,84,55,69,72,73,73,72,81,45,69,54,70,57,63,36,46,19,22,62,60,66,57,42,13,18,66,77,76,38,66,40,22,66,65
Quentin Richardson,ORL,31.6,Wing,845,28,60,15,16,84,98,98,72,34,11,90,9,44,31,58,37,17,8,6,36,21,68,65,37,85,65,78,65,75,47,66,29,74,4,23,18,52,30,40,56,44,96,10,17,7,8,64,36,65,66,27,84,64,29,84,51,51,62,8,14,15,23,20,12,61,9,56,6,18,65,18,25,27,67,84,86,24,35,29,8,24,21,19,9,25,4,59,11,59,50,91,4,9,4,45,42,44,26,16,19,9,72,96,92,22,44,14,28,80,3
