player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Ian Mahinmi,WAS,33.0,Big,807,83,84,21,71,38,0,83,15,95,71,63,46,24,45,45,26,39,62,49,28,77,27,27,7,36,65,80,27,15,62,45,56,68,40,7,6,57,11,38,18,19,76,34,35,28,51,34,36,27,37,44,38,13,23,19,75,54,74,62,33,83,24,63,77,30,7,38,63,43,88,75,86,72,17,51,25,21,70,55,62,83,23,89,34,66,28,93,22,95,18,23,38,39,40,0,11,7,76,68,32,54,32,36,33,35,7,70,55,52,18
Thon Maker,DET,22.7,Big,739,79,78,17,49,28,51,55,28,91,75,41,49,44,53,54,20,60,35,25,86,90,3,77,46,73,77,81,77,81,76,44,78,73,69,81,83,7,44,15,22,13,78,3,26,6,57,85,82,77,15,45,9,45,11,39,14,50,10,35,27,72,89,46,72,14,19,43,51,41,95,33,67,3,43,99,90,14,79,61,35,81,87,70,96,86,86,40,43,36,23,29,48,92,75,29,51,41,46,58,79,65,78,46,56,39,36,34,17,58,79
Terance Mann,LAC,23.0,Wing,275,64,19,8,41,54,91,75,7,97,69,19,44,86,95,100,21,34,56,25,84,40,46,27,55,15,44,77,27,22,49,15,57,48,66,60,72,86,85,30,39,29,32,87,23,65,18,77,58,27,57,42,79,24,56,32,76,40,87,56,53,12,55,88,66,89,54,6,77,27,86,42,62,31,86,92,93,3,33,10,56,8,35,10,56,67,49,5,34,7,87,96,61,3,37,0,0,61,93,87,26,62,69,2,5,92,61,93,88,94,74
Boban Marjanovic,DAL,31.2,Big,351,35,22,32,99,98,79,80,56,62,73,75,93,79,26,2,49,98,55,44,16,70,79,99,99,38,88,19,99,99,92,74,77,95,15,96,98,87,98,68,92,93,99,74,2,20,27,2,2,99,53,89,59,87,89,87,18,42,22,55,21,43,96,83,84,61,26,38,41,36,62,85,87,54,92,60,85,39,10,10,55,95,90,90,76,97,83,92,34,84,78,91,35,79,46,0,0,0,66,96,50,88,0,21,18,70,0,93,90,67,0
Lauri Markkanen,CHI,22.4,Big,1490,18,60,95,20,42,42,51,86,48,38,12,77,37,38,15,71,2,3,3,18,96,4,17,28,54,4,79,17,17,16,29,42,4,95,13,65,78,77,11,64,35,72,75,58,73,11,18,10,17,30,57,41,5,98,2,70,14,80,3,5,91,95,94,93,64,67,5,66,18,2,10,2,28,93,88,94,81,3,9,3,4,43,3,49,6,20,2,46,3,25,33,20,38,16,83,43,53,32,28,35,23,63,89,83,26,51,56,82,91,65
Caleb Martin,CHA,24.1,Wing,289,86,80,7,80,23,0,0,0,52,66,0,38,87,66,81,30,52,84,89,9,89,95,16,28,47,83,17,16,34,68,83,47,31,66,35,52,14,25,93,9,26,75,52,3,12,57,68,70,16,7,91,4,9,97,5,40,54,28,84,72,79,74,63,86,18,79,90,95,95,81,43,56,82,48,22,29,64,31,39,84,91,55,93,96,9,99,61,83,61,86,2,35,14,2,0,100,100,90,6,46,15,27,50,38,4,100,24,24,97,1
Cody Martin,CHA,24.1,Wing,850,44,85,33,89,91,68,66,6,83,23,78,31,33,78,93,6,49,60,10,35,99,85,38,50,49,31,8,38,29,27,20,17,17,33,63,83,1,26,67,50,61,26,84,77,86,47,28,32,38,73,39,71,43,54,50,78,23,70,60,13,98,66,96,98,17,9,26,60,37,11,40,17,89,39,53,41,49,18,22,60,91,13,90,32,45,27,96,32,95,35,67,6,26,8,1,24,6,95,19,41,18,58,11,21,79,6,67,61,40,44
Kelan Martin,MIN,24.2,Forward,471,63,7,23,19,75,0,52,100,21,31,57,53,23,27,25,63,9,24,42,30,62,24,9,24,6,25,29,9,11,24,35,53,25,79,48,51,16,31,24,47,31,34,29,67,44,51,75,75,9,8,46,8,13,81,4,21,18,26,24,47,41,29,73,79,44,66,80,31,62,6,50,19,36,60,53,62,68,50,57,24,10,16,4,31,41,32,13,35,5,19,72,88,35,80,20,9,10,16,72,51,64,87,60,80,63,10,36,19,36,77
Garrison Mathews,WAS,23.0,Wing,223,12,66,0,69,25,0,0,96,98,81,19,25,100,14,19,44,41,52,48,80,22,43,39,43,47,10,61,39,35,14,25,19,21,37,91,39,40,33,21,22,14,35,23,75,46,63,67,73,39,71,42,75,75,76,74,60,25,62,52,56,33,33,27,34,37,80,4,24,5,24,85,75,63,48,58,54,94,15,41,52,54,31,58,50,31,63,64,38,60,96,99,35,88,81,0,89,91,0,33,51,37,82,96,97,52,91,11,99,20,42
Wesley Matthews,MIL,33.0,Wing,1613,16,25,76,21,17,59,37,40,35,24,19,16,45,18,36,72,61,34,26,44,67,38,79,71,30,71,92,79,71,85,20,88,79,84,62,88,13,61,76,64,75,29,72,58,71,74,39,51,79,35,26,37,4,71,6,75,42,77,34,24,62,93,36,40,42,31,19,10,12,31,60,49,50,21,54,27,82,61,72,34,48,98,28,57,93,57,53,91,34,48,69,26,48,25,44,35,47,16,37,32,26,77,91,93,34,46,23,40,36,38
Patrick McCaw,TOR,24.0,Wing,895,10,83,66,54,13,0,53,0,36,0,36,5,22,65,96,31,49,60,52,80,25,76,39,60,42,13,43,39,38,18,59,25,20,56,39,89,83,92,73,26,40,25,66,19,39,56,89,88,39,75,91,81,79,59,74,57,86,68,60,49,35,31,76,32,94,74,20,86,58,59,24,28,44,56,47,54,21,70,56,60,76,28,74,69,63,75,56,35,51,34,28,45,76,47,18,31,24,80,45,31,34,89,18,42,45,23,47,67,20,1
CJ McCollum,POR,28.1,Combo,2549,77,12,67,36,35,76,83,26,23,18,55,85,59,45,20,95,87,79,67,76,30,95,80,88,78,57,15,80,66,51,98,48,65,30,67,44,66,53,82,74,82,73,19,19,14,47,70,69,80,95,100,97,90,100,81,89,97,94,79,71,44,10,20,11,65,49,59,42,47,66,80,84,68,54,60,60,30,36,30,79,76,19,85,91,21,94,39,10,44,74,35,79,85,91,98,48,72,23,71,88,88,29,48,42,65,73,82,71,77,76
TJ McConnell,IND,27.6,Combo,1287,48,79,83,71,70,0,64,60,14,14,95,65,64,100,98,18,34,47,72,33,45,11,34,57,1,53,89,34,41,56,14,25,30,35,53,53,84,74,65,34,44,52,54,24,36,60,62,66,34,16,32,27,9,19,18,37,67,43,47,58,47,61,71,71,56,61,63,85,86,7,85,58,47,37,97,83,41,19,19,47,32,59,39,42,71,65,29,86,30,80,70,95,50,94,0,0,0,73,100,73,100,2,0,0,83,0,97,83,71,2
Jalen McDaniels,CHA,21.7,Wing,281,53,32,2,94,99,0,92,0,89,10,84,19,94,20,35,5,36,51,51,53,59,55,34,47,35,74,12,34,24,76,89,78,70,74,51,68,74,78,54,41,46,9,82,71,83,52,68,68,34,60,87,45,72,37,71,50,96,34,51,35,51,64,69,50,80,68,61,15,33,40,51,45,18,42,36,35,90,77,85,51,75,41,72,72,41,67,65,37,63,91,73,61,99,79,0,0,93,81,93,7,60,82,4,19,86,93,60,65,61,1
Doug McDermott,IND,27.8,Forward,1329,8,1,43,8,16,0,37,78,11,23,95,61,95,53,39,92,54,53,74,46,55,35,52,71,89,40,3,52,79,18,94,15,16,30,84,8,89,31,26,68,48,69,21,22,15,10,91,71,52,54,97,33,76,70,71,39,91,18,53,72,76,30,68,83,30,48,72,84,82,38,65,58,89,14,50,20,26,51,42,53,26,28,43,13,33,13,47,23,74,97,77,67,31,44,71,94,96,31,24,71,41,51,87,81,68,96,3,8,13,0
JaVale McGee,LAL,31.8,Big,1106,93,74,20,86,74,64,90,23,59,55,59,20,84,3,7,33,52,51,83,73,2,33,51,11,67,86,95,51,49,90,82,23,90,3,12,8,14,6,31,54,40,61,38,28,27,31,71,63,51,58,56,60,53,33,49,58,40,59,51,76,5,53,11,1,84,94,53,88,76,44,46,44,34,57,32,43,75,63,71,51,65,90,63,71,83,50,44,79,57,88,63,58,79,64,0,0,0,90,57,17,35,0,21,15,83,0,64,36,49,99
Rodney McGruder,LAC,28.3,Wing,779,41,44,28,83,81,0,32,0,60,13,70,2,9,8,32,41,97,100,100,93,100,89,20,33,9,98,1,20,26,77,66,8,73,1,1,1,90,10,96,54,87,86,44,58,51,100,1,9,20,52,70,31,98,6,96,2,9,1,100,100,98,46,99,100,74,22,35,7,17,1,100,100,95,36,10,14,1,83,35,100,88,4,93,97,0,100,49,40,48,10,57,81,3,81,2,13,2,39,97,2,69,95,20,53,64,2,25,28,13,1
Alfonzo McKinnie,CLE,27.1,Forward,531,40,76,12,89,61,97,53,30,29,27,16,28,21,1,1,17,32,1,3,12,88,34,97,78,100,93,0,97,86,70,78,99,95,98,87,96,32,92,4,70,24,73,36,50,40,5,66,32,97,62,58,70,90,92,94,23,64,26,1,0,94,100,89,83,68,46,31,86,54,72,0,0,94,10,44,16,30,44,38,1,85,99,77,63,80,65,89,99,80,27,68,95,19,83,16,1,1,77,57,36,48,75,16,33,83,1,40,44,20,0
Jordan McLaughlin,MIN,23.6,Point,581,37,88,84,12,27,0,80,8,63,57,90,10,90,59,96,61,79,69,81,85,16,36,71,65,12,89,88,71,37,93,91,89,91,54,54,81,20,61,14,71,47,80,11,18,8,54,73,75,71,77,96,69,81,51,68,50,94,50,69,85,15,19,36,33,51,90,91,72,90,54,64,66,63,98,63,96,22,2,2,69,40,40,56,47,26,68,40,50,45,96,59,73,0,65,0,96,90,98,12,0,0,49,57,49,92,90,25,37,76,33
Ben McLemore,HOU,26.7,Wing,1575,43,39,27,20,22,0,21,28,23,34,13,30,92,6,6,74,18,13,7,23,22,99,50,51,82,16,29,50,34,25,4,27,8,80,2,59,73,71,18,99,95,3,91,90,95,45,65,64,50,45,34,46,13,25,29,86,92,86,13,52,9,10,2,17,3,32,16,20,13,0,90,13,73,35,96,81,16,12,7,13,5,3,3,13,10,15,16,8,4,97,93,8,0,2,74,77,85,24,1,0,0,96,94,98,97,86,3,4,48,31
Jordan McRae,WAS,28.6,Wing,626,89,33,31,60,83,84,77,31,66,87,51,90,31,89,71,59,69,49,61,59,35,52,76,72,11,95,82,76,75,97,45,83,90,40,57,53,47,52,61,74,76,62,32,68,48,23,52,36,76,34,51,49,17,43,20,44,76,63,49,62,23,86,56,52,54,90,21,44,24,16,65,44,34,35,52,37,83,63,75,49,69,86,63,80,69,75,33,83,32,22,53,19,47,28,89,63,72,44,81,94,95,15,25,14,17,75,81,66,73,86
Nicolo Melli,NOP,28.8,Big,989,31,72,31,14,17,77,8,50,21,79,56,50,35,66,71,63,68,45,36,68,66,32,76,60,17,76,81,76,46,73,44,62,63,47,23,25,24,15,24,95,88,91,37,44,36,38,10,12,76,90,29,78,75,47,68,85,17,76,45,53,56,37,78,63,81,31,37,67,44,26,63,46,55,71,55,69,4,60,34,45,14,40,19,34,35,44,15,43,18,35,67,72,76,81,17,55,38,8,23,70,38,84,92,90,55,41,25,60,73,18
De'Anthony Melton,MEM,21.4,Combo,1112,85,98,27,85,88,0,94,34,68,88,48,44,27,48,62,21,62,31,53,46,31,54,82,48,90,52,82,82,74,68,26,25,28,33,66,42,52,45,38,31,30,72,28,21,19,90,40,64,82,84,37,90,40,84,39,88,30,91,31,44,20,57,35,35,49,41,62,56,61,35,61,57,59,87,76,87,31,8,8,31,52,80,57,73,78,66,42,58,46,21,56,62,17,32,54,15,22,62,55,56,56,44,30,26,45,22,21,14,23,32
Khris Middleton,MIL,28.2,Forward,1851,7,41,80,12,80,92,21,98,40,81,44,92,93,95,87,53,72,53,42,77,30,52,76,81,63,48,57,76,87,67,49,49,40,65,44,47,81,65,66,90,90,21,76,18,47,59,88,86,76,20,61,16,32,87,14,26,37,29,53,52,40,32,46,39,57,36,24,45,29,46,64,64,70,35,85,67,48,19,23,53,47,41,38,39,20,31,47,36,47,87,61,83,95,97,95,87,92,7,83,97,95,7,67,36,69,92,93,80,84,89
CJ Miles,WAS,32.6,Wing,155,92,98,34,56,3,0,0,0,82,11,14,57,16,51,41,96,12,15,13,12,72,75,31,18,63,68,25,31,17,86,37,46,45,50,26,51,80,72,10,17,11,16,16,79,40,96,71,93,31,39,41,39,60,78,62,32,44,31,15,14,58,16,35,41,35,27,4,43,9,60,65,69,26,91,86,93,15,21,12,15,36,24,36,86,15,89,13,48,13,7,9,5,19,2,0,31,20,48,34,39,27,42,81,68,2,21,20,31,0,58
Malcolm Miller,TOR,26.7,Wing,111,39,89,12,47,32,0,0,0,81,5,0,1,0,44,91,82,94,88,62,98,56,67,84,63,33,91,75,84,80,81,46,58,89,13,41,71,42,62,41,57,53,73,34,34,28,75,32,45,84,60,49,54,41,14,27,66,45,71,88,74,58,74,25,33,29,51,36,36,32,83,63,78,53,26,67,40,71,48,57,88,96,78,92,86,72,79,92,51,90,0,0,0,99,94,0,0,0,53,9,36,13,45,87,78,7,0,82,99,97,1
Patty Mills,SAS,31.2,Combo,1483,6,58,70,21,2,0,0,75,24,58,59,36,89,8,8,94,7,7,11,18,60,31,39,54,55,20,90,39,40,28,62,45,19,81,58,67,66,70,56,46,49,52,78,60,78,11,42,22,39,68,60,72,71,78,79,57,65,58,7,9,39,29,49,68,24,10,24,66,38,25,30,20,33,51,51,52,56,67,66,7,28,12,47,17,48,35,37,18,43,88,92,97,62,73,77,65,78,6,3,64,15,94,97,97,85,79,12,23,21,59
Paul Millsap,DEN,34.7,Big,1239,36,80,35,51,30,96,45,83,67,61,44,74,63,55,33,58,15,8,7,25,15,17,60,51,64,55,42,60,43,59,71,75,87,38,40,8,55,14,54,85,81,70,58,32,44,8,60,30,60,66,31,83,82,30,92,46,78,60,8,11,16,39,9,19,7,16,18,30,19,61,8,14,59,65,86,82,30,17,14,8,33,50,29,72,59,56,22,68,28,46,27,27,78,36,82,99,98,42,83,61,79,63,52,51,20,98,60,54,77,18
Shake Milton,PHI,23.1,Combo,760,44,29,2,45,44,0,65,40,74,8,12,38,97,44,56,48,49,31,56,76,8,21,66,42,45,71,92,66,55,81,73,88,86,72,90,47,39,44,57,14,17,50,53,85,76,10,48,25,66,48,60,47,57,77,53,43,72,49,31,59,8,65,12,9,39,71,67,16,41,87,23,40,22,23,31,20,87,86,92,31,28,91,28,19,60,17,47,88,52,95,94,41,88,58,73,95,94,53,42,24,26,74,65,67,89,93,29,44,64,26
Donovan Mitchell,UTA,23.1,Combo,2363,21,45,64,65,59,0,35,74,64,92,48,95,76,67,17,80,20,34,20,77,34,59,26,57,48,10,57,26,50,17,5,9,2,69,70,11,70,21,73,49,62,68,64,38,52,32,29,26,26,32,19,36,25,25,31,54,47,56,34,34,68,12,33,39,38,64,53,21,42,37,9,10,56,70,30,57,25,57,46,34,27,21,26,62,26,63,15,37,19,67,62,73,79,76,58,77,69,32,89,62,92,23,41,29,64,67,86,70,82,88
Malik Monk,CHA,21.7,Wing,1151,67,19,82,57,64,0,45,59,63,47,49,81,39,83,74,28,36,18,17,66,24,50,69,74,78,33,36,69,82,20,43,47,57,41,29,55,87,77,29,96,92,3,71,54,69,100,61,97,69,47,53,36,32,76,16,58,52,51,18,24,34,21,28,20,62,10,58,65,61,13,63,38,60,71,77,79,10,31,17,18,22,47,26,41,61,44,21,39,25,36,58,74,34,70,5,19,11,75,80,18,44,21,44,35,75,12,69,59,57,67
E'Twaun Moore,NOP,30.7,Wing,1006,47,52,56,64,36,89,64,15,18,39,84,69,28,59,39,81,3,7,11,4,58,38,15,23,27,53,80,15,9,61,32,50,29,76,47,13,22,8,19,84,62,20,86,92,92,7,52,24,15,89,22,95,39,61,54,95,51,98,7,11,29,52,37,67,15,9,29,29,27,52,27,27,25,12,80,34,38,87,82,7,9,42,7,18,77,23,17,40,14,39,45,77,24,60,59,53,63,33,99,57,94,52,28,34,27,64,65,56,67,37
Ja Morant,MEM,20.2,Point,2073,41,24,86,73,43,0,71,28,86,80,35,84,51,86,65,24,25,26,16,65,61,46,43,47,53,55,36,43,60,27,42,23,22,45,39,70,4,25,14,83,65,30,11,73,28,88,81,90,43,27,48,31,66,44,54,21,41,27,26,33,65,51,48,66,21,25,31,29,26,15,38,22,31,58,17,32,89,66,79,26,9,38,7,14,6,10,19,65,21,47,51,67,25,63,80,29,36,94,90,16,55,4,6,4,69,34,73,31,69,73
Marcus Morris,NYK,30.2,Forward,1383,37,32,49,52,53,67,49,77,61,93,83,87,76,24,5,73,6,36,63,36,23,60,2,3,26,94,63,2,6,86,96,85,94,33,77,94,23,86,5,0,0,84,47,91,79,4,10,3,2,11,83,5,15,39,11,37,93,27,36,54,25,78,18,38,15,52,7,55,16,34,96,93,50,38,56,41,67,52,58,36,82,79,78,74,56,79,75,73,72,67,17,64,77,68,93,96,97,3,77,100,97,21,64,49,13,97,89,95,91,88
Marcus Morris,LAC,30.2,Big,548,32,43,60,5,8,0,16,0,14,8,56,49,17,22,18,67,0,3,13,1,57,26,1,10,17,13,54,1,10,25,15,13,7,53,6,34,90,67,41,13,15,74,2,96,40,26,39,29,1,14,37,20,29,15,41,7,92,8,3,7,85,7,18,72,3,61,50,2,4,71,16,32,5,19,73,36,98,86,97,3,5,2,13,69,80,92,2,9,9,15,41,49,93,90,29,26,31,2,52,99,90,88,71,80,34,31,63,71,67,90
Markieff Morris,LAL,30.2,Big,197,33,45,12,42,14,97,9,0,8,23,0,40,15,20,19,92,31,29,21,6,87,72,48,41,75,24,40,48,29,38,52,96,81,97,19,46,68,58,89,33,56,40,49,59,55,72,44,55,48,41,46,50,11,34,24,64,92,75,29,17,87,76,62,71,35,17,9,3,1,96,36,72,69,46,13,22,84,47,61,29,47,45,35,40,9,18,63,57,53,19,47,14,79,20,0,98,49,14,42,68,47,92,74,85,18,50,46,74,36,95
Markieff Morris,DET,30.2,Big,988,7,57,53,7,24,48,37,67,26,49,32,81,51,70,39,35,69,78,49,73,63,74,47,44,37,67,56,47,34,44,93,81,83,54,25,32,56,36,75,45,59,88,47,42,43,23,14,13,47,74,90,71,62,89,53,74,84,72,78,51,67,46,54,42,64,29,50,81,66,29,66,51,35,51,29,36,9,90,77,78,73,54,71,15,26,14,88,64,88,57,37,54,39,43,73,84,92,16,62,76,68,82,73,79,18,89,35,29,88,18
Monte Morris,DEN,24.3,Point,1577,59,41,94,27,8,0,33,60,41,20,86,16,47,25,55,100,40,84,84,93,13,68,9,11,7,63,25,9,13,71,51,31,42,29,50,64,39,54,25,13,11,13,89,95,96,41,20,21,9,6,73,3,8,15,8,17,81,9,84,87,19,50,35,29,63,57,57,71,60,67,80,84,86,74,3,21,67,36,45,84,78,79,72,47,42,60,82,93,73,59,86,20,84,55,60,42,64,27,76,78,94,90,16,27,53,68,20,2,47,20
Emmanuel Mudiay,UTA,23.7,Point,781,71,29,43,55,76,0,47,25,76,49,22,49,45,20,14,16,14,35,30,91,48,13,11,5,66,78,57,11,19,60,72,28,64,14,5,36,19,24,62,10,15,10,13,79,35,77,96,97,11,17,39,19,36,21,26,13,25,20,35,36,26,75,27,27,50,18,93,17,80,38,45,36,33,97,49,91,5,33,15,35,79,74,76,8,15,6,93,94,91,57,41,75,90,88,10,71,28,73,92,55,80,65,10,14,71,28,67,24,61,51
Mychal Mulder,GSW,25.4,Point,189,29,2,14,39,33,0,0,0,10,31,94,2,76,0,0,98,3,25,71,85,4,21,2,1,67,46,3,2,28,64,42,15,57,5,0,29,19,16,45,36,36,24,93,56,88,15,48,29,2,0,34,0,6,17,3,0,36,1,25,66,5,2,26,24,54,81,24,69,40,44,78,73,79,83,79,84,7,8,4,25,30,5,46,35,52,28,35,6,49,80,45,94,98,100,0,4,32,6,6,10,2,100,96,98,100,32,0,0,2,0
Dejounte Murray,SAS,23.1,Point,1663,53,94,25,96,100,80,92,40,49,18,67,43,27,35,29,31,75,61,32,51,46,97,75,79,59,54,35,75,72,33,76,47,64,25,51,80,81,88,48,60,57,93,20,66,37,49,6,8,75,93,79,95,82,74,83,88,76,91,61,43,57,55,68,72,55,81,48,56,53,9,3,2,90,29,3,5,85,56,70,61,57,53,55,54,53,50,52,58,55,35,27,55,67,73,50,58,62,76,69,90,96,55,2,6,41,58,55,43,25,8
Jamal Murray,DEN,22.7,Combo,1902,50,61,94,68,50,83,56,89,29,94,58,82,79,74,48,73,32,79,64,90,35,88,8,25,33,19,21,8,22,19,61,19,27,27,42,4,98,49,17,35,20,35,32,82,56,30,70,60,8,10,62,12,79,14,76,4,32,6,79,83,32,22,68,49,79,33,53,96,88,19,87,67,51,76,32,65,49,42,42,79,38,28,36,35,22,24,49,67,54,68,82,83,76,88,52,46,45,35,52,98,83,18,47,32,82,39,47,21,26,71
Dzanan Musa,BKN,20.5,Forward,427,1,37,91,61,37,0,0,22,51,96,12,71,17,79,80,12,39,33,33,63,73,8,54,72,49,35,19,54,72,22,39,56,38,67,65,65,76,75,98,12,65,58,96,23,84,68,5,11,54,39,53,19,91,44,76,11,52,6,33,25,78,56,80,77,71,21,29,93,64,63,39,46,19,62,56,64,46,73,69,33,28,50,24,30,70,36,32,41,19,13,16,37,5,33,0,21,16,80,31,8,20,17,84,65,28,15,56,51,68,65
Mike Muscala,OKC,28.3,Big,523,26,16,64,8,32,0,17,0,3,62,16,47,45,62,67,88,68,41,39,81,9,89,81,71,20,75,87,81,57,93,59,63,81,31,74,68,30,54,56,71,68,33,39,70,55,28,77,65,81,84,47,81,45,57,54,91,44,88,41,77,8,66,4,10,14,73,18,43,20,74,26,38,36,57,46,55,32,71,62,41,32,88,30,46,32,57,38,97,39,58,23,0,92,17,55,75,79,4,4,53,9,81,99,98,14,78,2,15,36,18
Sviatoslav Mykhailiuk,DET,22.4,Forward,1236,4,56,69,1,0,75,4,68,17,13,11,59,68,72,77,37,8,22,53,13,51,18,8,22,20,20,57,8,18,23,40,57,51,60,72,58,68,66,16,4,3,76,9,42,14,63,59,64,8,11,30,16,21,92,27,19,17,19,22,46,53,55,58,50,61,60,88,71,87,63,13,19,35,32,72,53,74,58,66,22,7,66,5,35,74,41,9,86,7,75,21,8,19,8,59,84,85,21,21,13,15,71,93,95,11,85,25,71,77,44
Abdel Nader,OKC,26.1,Forward,789,87,49,36,4,8,0,12,52,67,32,72,41,81,20,24,16,89,98,99,32,83,85,26,8,48,90,23,26,11,89,42,8,45,4,27,89,38,81,3,5,2,98,15,31,15,7,15,6,26,75,27,80,85,65,96,64,1,55,98,99,90,16,51,74,25,83,88,91,94,63,97,97,75,18,46,24,20,69,54,98,67,17,83,83,3,94,46,29,60,76,84,55,65,61,55,63,68,53,48,44,44,61,68,69,79,70,23,21,29,0
Larry Nance Jr.,CLE,26.8,Big,1455,15,85,94,47,66,39,79,31,11,67,16,42,68,80,89,76,8,24,92,1,17,10,8,7,88,11,61,8,44,24,55,25,95,1,2,45,1,4,15,90,69,17,21,78,45,12,98,91,8,1,31,6,1,35,5,28,56,29,24,35,23,8,4,26,3,42,54,95,91,84,93,95,7,70,90,85,35,69,61,24,83,22,87,94,6,95,45,63,49,76,81,63,75,73,67,50,64,47,26,72,42,72,63,63,82,63,68,68,76,70
Shabazz Napier,WAS,28.3,Point,487,49,90,37,47,39,0,0,57,84,71,18,55,69,39,25,4,81,88,68,96,83,61,53,69,75,38,40,53,65,44,46,54,31,77,64,97,35,93,41,32,28,45,50,36,41,16,87,67,53,44,58,44,67,7,64,42,58,44,88,38,89,83,54,32,69,83,52,90,71,53,20,24,77,64,38,58,68,15,25,88,100,91,98,78,96,44,100,54,99,49,98,6,33,16,0,88,48,29,25,75,49,29,73,67,49,42,65,53,86,69
Shabazz Napier,MIN,28.3,Point,854,47,63,57,43,67,0,61,48,73,67,20,37,41,69,88,20,69,46,56,74,17,74,78,61,77,44,68,78,87,64,63,38,53,28,38,95,35,87,52,30,33,69,8,34,10,46,85,80,78,31,69,24,50,39,47,27,71,18,46,77,41,20,1,8,9,48,37,42,38,80,89,92,5,44,97,86,34,72,64,46,63,51,62,32,47,29,72,58,70,25,82,12,76,33,3,25,12,53,14,25,12,57,88,90,82,12,71,65,90,80
