player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Danilo Gallinari,LAC,30.2,Big,2059,9,42,97,9,48,76,9,99,66,95,35,90,88,80,55,91,78,90,85,48,79,80,40,73,9,64,40,40,57,29,90,16,45,11,51,75,93,91,35,37,34,63,13,63,26,91,33,64,40,89,84,85,93,19,96,71,87,54,90,82,81,64,73,57,86,22,10,13,7,81,95,95,66,26,50,31,48,57,53,90,82,64,84,19,17,39,94,78,92,60,18,68,65,63,69,96,97,18,29,94,71,42,83,71,17,97,86,83,97,98
Langston Galloway,DET,26.9,Wing,1693,14,21,51,71,11,60,42,76,37,37,83,31,55,21,26,99,19,14,41,3,60,18,45,54,45,80,25,45,40,95,78,83,94,27,31,93,1,17,63,22,27,99,2,1,0,92,57,81,45,13,74,20,1,35,2,76,97,85,14,41,44,35,71,46,90,68,57,62,66,74,22,53,18,98,87,98,89,1,6,14,0,42,0,20,47,21,0,53,0,53,17,57,91,79,56,33,50,11,51,45,43,95,67,89,39,52,4,8,10,25
Marc Gasol,MEM,33.8,Big,1788,64,86,78,12,80,57,59,57,36,92,77,91,22,98,94,49,52,76,65,79,76,55,20,45,1,38,93,20,14,50,83,72,69,69,80,17,42,17,42,43,40,79,65,18,39,73,16,26,20,63,87,69,60,50,66,68,80,75,76,75,61,42,49,40,71,93,34,48,35,71,72,77,7,68,97,96,23,48,36,76,58,32,70,60,39,87,54,70,55,14,50,64,81,72,0,43,42,9,94,87,96,34,76,64,18,49,38,19,63,22
Marc Gasol,TOR,33.8,Big,643,60,89,42,22,79,0,40,77,46,69,46,61,47,95,97,42,78,61,34,62,43,95,85,72,56,78,47,85,67,78,82,63,73,43,84,26,61,32,76,34,54,76,19,41,22,34,55,44,85,70,88,69,91,78,87,43,87,48,61,43,52,46,21,30,14,72,11,12,7,45,49,48,74,15,46,21,71,47,57,61,84,44,85,32,26,42,93,44,88,40,11,72,76,77,0,97,98,14,91,92,97,0,71,59,13,98,28,16,46,80
Pau Gasol,SAS,38.3,Big,330,72,13,65,40,96,0,96,37,51,77,0,58,18,98,99,82,57,63,28,30,98,35,48,38,94,35,28,48,45,46,82,80,60,88,17,12,83,40,88,41,66,39,68,59,69,54,39,41,48,64,61,48,43,47,42,66,62,50,63,26,96,72,87,94,29,27,70,8,30,9,71,38,48,45,55,51,61,52,54,63,83,15,75,31,57,30,89,27,78,13,5,53,73,59,0,0,0,46,86,92,93,40,42,38,10,0,57,62,54,22
Rudy Gay,SAS,32.2,Forward,1853,65,51,44,61,99,73,92,78,54,72,55,87,76,87,79,37,77,46,58,79,51,70,91,64,61,37,82,91,79,30,25,54,53,54,43,67,57,67,69,62,69,33,77,53,72,40,50,43,91,70,22,58,74,21,67,40,25,30,46,54,64,32,26,35,27,62,39,61,43,51,34,41,77,47,11,16,61,57,60,46,79,24,91,92,10,93,53,21,71,76,55,82,89,96,94,73,85,32,100,93,100,21,13,8,65,85,93,83,83,73
Paul George,OKC,28.5,Wing,2852,57,95,79,82,99,84,76,78,86,97,63,97,91,87,48,64,54,55,53,40,67,81,52,76,17,22,64,52,87,37,10,51,25,79,82,40,70,58,30,72,61,25,52,75,68,40,68,60,52,3,17,5,19,32,32,4,21,4,55,65,76,48,89,82,89,67,80,22,48,67,36,50,73,97,63,93,28,2,2,55,7,36,11,5,44,6,34,50,41,72,49,67,52,59,70,81,81,48,61,74,65,16,65,43,48,80,89,87,89,91
Taj Gibson,MIN,33.4,Big,1685,33,68,47,74,30,72,65,58,55,61,52,40,73,29,29,66,88,94,88,85,27,64,46,35,65,41,61,46,42,34,28,41,16,79,35,53,57,54,65,18,28,51,71,11,32,56,69,69,46,45,62,46,71,85,58,23,40,26,94,94,24,71,58,55,60,75,77,97,96,43,61,57,49,20,77,51,79,38,54,94,62,68,52,71,49,68,43,65,33,71,56,58,82,68,51,0,45,73,61,66,66,50,23,32,65,45,69,54,55,22
Harry Giles,SAC,20.5,Big,757,42,84,4,51,39,0,49,15,32,88,19,86,9,86,72,17,66,68,87,45,59,38,56,26,74,37,80,56,72,63,26,18,43,11,21,73,71,81,16,47,28,57,96,87,97,20,2,2,56,24,21,35,22,44,23,34,10,45,68,71,53,39,60,63,56,65,51,47,40,72,87,86,70,85,4,26,9,77,52,68,64,39,70,31,36,20,85,35,88,13,34,62,33,49,0,0,0,53,97,82,97,29,20,21,21,0,72,71,43,0
Shai Gilgeous-Alexander,LAC,20.3,Point,2122,96,78,44,78,17,89,81,50,83,57,56,30,61,9,17,37,93,84,93,58,21,84,89,58,59,89,96,89,74,82,70,84,78,71,85,13,32,12,6,72,46,71,44,9,17,65,60,65,89,38,76,34,32,8,37,58,67,53,84,84,20,79,25,21,47,98,26,65,42,12,75,44,97,8,30,7,57,23,27,84,91,97,81,94,97,86,72,96,62,63,72,50,83,61,56,45,71,80,85,61,80,76,6,6,70,71,46,33,33,11
Rudy Gobert,UTA,26.3,Big,2568,95,50,77,90,92,49,85,15,100,94,42,47,95,53,55,50,22,13,50,72,0,14,60,94,3,16,86,60,42,2,44,66,11,96,90,3,27,3,82,97,99,20,16,50,23,98,70,95,60,97,72,97,51,13,38,97,70,99,13,60,2,0,0,0,2,23,70,91,93,5,77,30,9,5,88,34,80,95,96,13,47,19,75,43,3,92,56,49,65,98,84,21,29,17,0,0,0,98,17,8,9,0,0,0,95,0,49,29,19,0
Aaron Gordon,ORL,23.1,Forward,2614,75,32,86,87,86,72,82,40,82,93,70,86,39,92,86,32,22,29,7,62,98,56,24,25,24,80,31,24,19,62,61,33,59,17,21,59,62,62,35,29,25,45,49,33,38,87,45,69,24,62,31,63,61,45,48,60,21,66,29,9,96,87,98,97,72,2,30,57,47,40,13,16,28,45,90,79,30,45,40,29,42,43,25,49,56,63,46,83,23,42,59,44,35,38,54,50,59,68,52,77,69,25,32,27,48,59,77,65,73,83
Eric Gordon,HOU,29.9,Wing,2151,60,13,74,4,4,59,35,46,50,60,49,79,59,40,15,81,8,16,47,16,74,0,6,6,80,29,14,6,14,44,88,62,64,53,9,56,18,30,26,12,9,18,5,39,8,49,100,99,6,14,60,12,11,17,16,36,87,23,16,20,30,85,84,92,28,78,47,32,33,55,56,57,11,82,72,84,31,73,64,16,60,46,59,92,95,69,29,20,36,66,64,21,45,14,47,58,57,47,47,1,11,24,94,86,57,58,55,81,63,65
Marcin Gortat,LAC,34.7,Big,749,50,1,43,67,90,64,86,46,38,70,36,31,36,77,87,5,22,28,61,53,13,3,26,59,4,63,77,26,12,62,26,94,74,95,66,21,87,55,25,50,38,76,9,31,10,92,36,69,26,67,17,72,66,6,75,62,31,57,28,40,14,24,43,41,56,77,89,7,67,24,59,38,61,74,30,55,43,39,40,28,41,16,54,23,26,34,48,20,50,42,35,67,15,60,0,0,0,69,97,30,84,0,0,0,38,0,23,8,29,0
Devonte' Graham,CHA,23.7,Combo,581,0,66,53,46,22,0,90,31,44,68,42,49,14,75,93,85,20,4,6,34,16,46,90,94,64,65,51,90,89,62,81,77,67,78,86,80,38,70,54,92,89,48,44,17,25,37,88,80,90,75,82,74,45,73,55,84,93,84,4,6,24,89,19,7,68,14,51,67,66,40,2,5,23,23,88,66,81,44,64,4,10,97,2,30,10,11,17,96,9,10,17,2,59,12,69,11,25,27,15,39,19,71,93,92,5,22,31,36,80,54
Treveon Graham,BKN,25.0,Forward,706,28,11,28,42,25,76,27,0,18,56,32,10,7,34,51,90,3,1,4,2,2,3,82,92,60,27,24,82,96,43,5,42,13,80,91,17,65,33,99,62,93,4,91,6,46,84,98,99,82,6,42,14,14,98,19,15,91,20,1,1,3,25,37,6,95,14,3,95,20,84,3,11,9,8,97,70,66,84,84,1,7,58,3,3,44,5,20,48,9,7,17,61,3,41,2,47,13,11,69,8,38,86,80,87,10,12,15,39,37,0
Jerami Grant,OKC,24.6,Big,2615,63,33,85,13,7,51,10,39,58,13,77,18,65,2,6,94,36,48,81,8,18,63,30,22,89,18,21,30,45,18,49,2,4,11,29,31,52,38,12,54,29,48,63,26,45,72,46,58,30,49,92,38,94,84,92,23,92,21,48,86,21,12,3,19,4,61,23,77,38,98,46,85,56,35,25,21,29,86,77,48,29,28,33,93,11,95,8,42,8,65,52,15,51,13,65,81,88,51,28,42,25,91,49,66,50,88,15,10,56,68
Jerian Grant,ORL,26.1,Point,840,41,76,33,63,43,87,74,9,56,37,50,0,52,44,98,17,63,57,6,98,73,95,64,54,61,80,45,64,43,97,3,48,80,19,11,33,85,62,79,86,89,52,95,32,85,4,40,13,64,64,1,94,90,10,86,33,0,77,57,33,23,81,42,22,77,9,50,4,13,71,16,34,14,97,67,96,73,13,22,57,43,81,34,80,91,60,26,76,24,70,98,15,63,35,0,71,77,7,48,76,69,50,85,83,44,79,28,59,41,22
Danny Green,TOR,31.4,Wing,2215,89,58,50,75,60,0,24,79,4,29,0,22,98,26,41,43,3,11,17,44,76,3,4,6,32,50,66,4,4,70,4,6,9,19,23,5,12,4,17,64,48,30,35,61,45,80,68,76,4,32,9,32,65,84,73,20,18,14,11,15,68,55,31,26,53,31,7,77,18,41,22,28,42,13,96,71,91,15,39,11,10,48,6,51,11,68,3,90,3,99,57,63,60,57,94,93,98,15,38,31,26,97,71,93,53,98,28,70,21,53
Draymond Green,GSW,28.7,Big,2064,53,95,58,12,45,84,72,32,28,31,83,49,16,99,100,2,68,5,32,5,3,1,100,100,96,19,1,100,99,10,43,75,38,83,99,100,60,99,93,98,99,1,92,97,99,85,51,71,100,92,80,93,77,86,79,96,95,96,5,37,3,71,1,12,1,17,18,99,97,7,63,18,13,3,90,33,100,54,93,5,1,99,1,3,94,2,0,95,1,17,63,16,55,18,89,12,18,38,38,54,38,54,79,69,47,18,42,49,34,87
Gerald Green,HOU,32.8,Forward,1396,70,34,37,21,21,0,28,80,14,14,73,55,62,6,3,75,90,85,83,8,83,39,77,26,12,97,99,77,39,98,61,98,97,85,16,69,32,52,37,40,36,78,53,46,50,50,15,18,77,20,25,21,8,28,10,50,33,50,85,67,76,43,82,80,69,76,80,19,58,39,75,68,73,28,50,34,70,31,43,85,48,64,49,42,15,32,44,72,50,63,86,30,62,48,75,34,60,6,7,34,8,96,93,97,76,62,14,17,39,63
JaMychal Green,LAC,28.4,Big,467,18,39,20,41,78,56,90,0,16,2,54,38,70,1,3,51,18,28,89,10,31,4,16,9,42,3,95,16,10,3,69,40,18,74,9,9,6,4,23,83,69,65,67,64,70,18,26,17,16,82,85,83,79,38,86,74,95,74,28,71,67,25,30,28,49,100,97,80,97,57,12,17,6,84,98,99,8,31,15,28,15,45,14,97,18,98,2,67,3,73,32,75,39,54,100,47,91,31,12,57,16,77,84,81,54,93,75,99,56,84
JaMychal Green,MEM,28.4,Big,898,51,88,20,50,64,45,87,74,39,53,17,64,52,23,16,13,66,46,59,91,4,67,79,56,67,81,74,79,75,71,66,49,41,60,41,50,74,66,78,25,51,18,47,32,36,97,64,90,79,38,64,28,69,72,60,27,67,26,46,79,6,34,6,7,21,85,84,54,79,36,23,23,21,63,81,80,60,41,46,46,60,62,66,40,43,45,70,60,71,49,34,9,89,40,38,94,87,46,25,83,53,76,55,63,32,87,42,62,28,75
Jeff Green,WAS,32.2,Big,2082,23,24,87,10,6,36,8,98,65,11,54,50,75,52,51,57,45,32,18,54,89,74,65,59,77,41,47,65,67,39,88,28,28,40,28,88,22,73,58,79,77,29,79,98,96,1,47,8,65,47,95,43,39,59,57,58,97,48,32,29,89,44,23,45,11,17,7,68,16,30,39,30,82,30,59,44,26,27,20,32,54,47,53,67,86,55,47,30,48,64,91,84,57,73,61,49,61,22,40,77,55,82,75,77,69,54,47,38,88,76
Blake Griffin,DET,29.6,Big,2618,9,23,92,15,52,66,61,56,69,99,58,99,55,99,89,49,43,16,33,2,41,63,89,82,14,84,95,89,97,95,1,76,50,86,13,83,28,66,99,57,92,64,36,9,13,82,70,80,89,0,0,1,1,6,1,2,6,2,16,19,43,83,46,51,44,6,23,8,11,94,83,92,36,89,43,75,94,13,40,16,24,85,15,39,95,16,26,65,21,42,62,28,28,21,77,54,65,34,62,40,52,64,73,66,33,68,100,99,100,100
Daniel Hamilton,ATL,23.2,Wing,172,16,39,33,95,98,0,82,0,17,77,0,52,13,83,92,2,10,38,35,12,89,78,2,1,19,79,17,2,1,95,6,72,93,21,2,80,30,68,74,1,2,94,43,10,17,22,23,18,2,3,2,4,5,6,12,14,6,10,38,32,61,14,73,69,60,35,60,25,32,94,32,71,59,79,85,90,32,5,7,38,66,3,57,27,38,13,86,4,85,27,11,52,33,38,0,0,63,73,84,24,55,70,17,30,18,49,80,89,91,1
Tim Hardaway Jr.,NYK,26.6,Wing,1498,10,40,67,35,26,0,80,81,79,95,46,94,48,72,34,78,72,45,26,87,80,59,87,82,51,93,62,87,73,72,98,88,90,60,26,73,34,56,90,66,82,79,9,14,6,84,67,79,87,85,95,83,82,45,79,70,79,71,45,31,90,39,85,82,75,48,68,31,43,33,10,12,80,64,31,48,22,28,19,45,49,16,64,35,16,60,48,11,52,19,18,39,52,47,7,56,45,38,64,79,76,6,72,42,16,47,87,99,62,88
Tim Hardaway Jr.,DAL,26.6,Wing,557,9,21,91,15,45,87,0,40,55,91,90,87,37,57,23,83,91,80,55,88,13,88,87,58,87,52,70,87,85,25,56,17,14,41,78,38,96,91,79,6,16,49,56,53,59,4,83,43,87,54,78,60,94,47,98,20,75,26,80,87,9,20,14,13,25,83,93,6,57,29,22,20,48,49,26,29,72,68,74,80,39,35,44,42,47,44,48,33,45,38,74,82,49,68,41,25,26,29,73,60,66,43,70,59,55,26,49,71,24,67
James Harden,HOU,29.2,Combo,2862,88,97,56,64,90,85,100,92,97,93,41,100,100,98,34,32,43,71,17,27,100,79,19,4,50,95,72,19,2,96,26,94,90,75,11,29,6,9,25,25,19,81,48,27,33,83,14,28,19,38,6,52,35,10,52,56,4,66,71,28,100,64,95,100,19,37,4,29,6,74,32,45,85,96,24,79,14,4,4,71,60,12,52,81,27,70,33,14,30,90,59,88,34,78,29,79,64,51,37,12,14,24,98,80,86,66,100,100,95,100
Maurice Harkless,POR,25.5,Forward,1415,93,83,11,90,45,0,80,18,58,15,48,18,48,39,56,58,15,10,2,33,91,16,49,36,18,81,88,49,14,93,78,97,94,87,9,68,80,85,1,79,25,76,3,3,1,63,99,99,49,87,37,78,71,92,35,52,10,55,10,1,91,99,89,96,36,42,7,23,7,25,0,0,88,60,7,18,25,47,37,10,77,95,75,17,24,9,93,98,95,58,62,46,11,25,15,9,7,96,27,14,15,37,17,21,85,7,52,35,52,56
Montrezl Harrell,LAC,24.8,Big,2140,76,76,36,66,19,0,57,18,91,79,89,80,91,78,56,55,48,40,30,24,81,82,61,76,90,40,19,61,75,17,70,39,65,22,85,48,52,48,45,35,37,82,23,16,12,78,40,56,61,84,53,90,39,61,47,87,60,91,40,14,88,48,86,70,94,47,43,20,25,11,64,37,79,46,73,62,50,9,12,40,73,38,73,77,67,72,57,15,55,89,80,46,53,46,0,0,0,88,58,21,40,22,21,19,84,0,61,29,80,22
Devin Harris,DAL,35.7,Combo,1063,68,49,0,7,58,92,37,29,90,90,14,46,51,31,36,53,8,2,1,99,5,63,62,90,28,36,90,62,91,25,100,15,95,1,33,93,0,19,99,75,96,86,72,20,47,68,8,13,62,98,99,99,89,99,39,97,99,98,2,13,21,0,0,5,0,6,40,46,48,27,9,9,0,85,94,96,11,97,94,2,44,0,81,84,2,96,6,0,5,39,46,64,20,32,24,37,32,41,20,27,17,73,90,88,58,31,5,10,10,29
Gary Harris,DEN,24.1,Wing,1637,55,61,75,61,13,82,18,52,67,76,60,70,39,59,43,79,7,4,25,70,3,1,41,7,24,97,98,41,29,98,48,54,82,19,5,12,41,15,17,58,39,69,6,90,34,35,52,44,41,15,17,23,51,20,59,8,55,14,4,22,3,16,6,5,31,26,61,40,55,31,71,58,6,96,87,97,10,49,27,4,20,56,28,3,46,4,60,56,68,36,40,60,30,43,50,30,36,77,74,43,57,35,30,27,45,36,52,59,35,61
Joe Harris,BKN,27.2,Wing,2291,27,6,56,56,41,79,52,66,40,55,30,47,99,62,65,11,53,38,14,5,26,98,71,61,52,17,48,71,43,32,79,23,61,9,14,20,95,75,59,34,42,96,10,12,5,29,44,33,71,95,86,92,88,9,80,91,100,94,38,37,54,38,57,27,89,91,60,3,6,37,3,4,14,25,15,12,67,97,97,38,12,70,5,29,4,15,35,80,17,98,53,46,85,49,96,98,99,72,57,10,19,25,80,55,79,99,11,17,11,23
Tobias Harris,PHI,26.3,Forward,943,45,4,83,55,92,90,79,90,46,48,27,77,65,80,73,77,31,43,42,22,22,16,28,38,24,42,84,28,60,46,17,69,59,73,28,74,63,78,18,48,33,37,66,73,75,60,29,36,28,5,21,3,11,36,10,14,46,9,43,40,55,55,83,78,75,34,41,66,60,64,20,35,22,2,85,19,40,95,91,43,5,58,4,5,41,7,11,51,9,52,45,89,76,94,81,16,28,51,82,73,83,15,49,31,69,28,80,45,79,92
Tobias Harris,LAC,26.3,Forward,1903,42,24,82,24,97,0,89,96,69,68,65,93,86,82,63,55,35,32,24,66,88,15,47,58,77,44,22,47,74,47,3,11,9,38,52,6,92,41,4,70,30,94,41,1,3,8,86,60,47,26,9,38,69,42,71,12,5,21,32,21,93,19,72,74,57,18,69,3,18,69,89,87,0,98,53,93,55,91,88,32,51,6,59,8,58,12,80,3,77,82,52,80,73,89,96,94,94,42,94,86,94,11,38,18,59,94,97,85,96,90
Andrew Harrison,CLE,24.0,Wing,129,30,60,0,79,11,0,0,0,76,57,52,69,3,89,89,10,79,83,80,15,64,90,59,62,33,46,60,59,42,57,42,65,46,75,46,83,38,74,24,60,46,85,15,42,18,43,39,36,59,81,58,81,85,68,89,50,42,46,83,87,52,78,41,48,34,90,75,29,51,29,52,36,78,2,47,6,33,88,81,83,47,80,34,66,26,70,40,92,28,1,23,11,1,1,0,0,0,67,66,77,74,23,35,21,2,0,99,91,95,100
Shaquille Harrison,CHI,25.1,Combo,1310,95,98,41,71,86,0,80,12,83,34,88,15,25,12,22,69,80,65,46,72,49,43,85,60,80,40,88,85,82,40,51,34,27,55,61,69,66,75,21,60,43,76,66,50,64,30,15,11,85,67,66,61,55,65,56,77,63,77,65,66,43,39,58,47,71,21,80,49,72,94,22,57,39,76,32,58,45,61,58,65,24,36,33,39,56,38,33,24,45,24,29,20,3,8,9,35,22,98,39,8,15,56,8,10,41,24,49,41,47,25
Josh Hart,LAL,23.7,Wing,1689,89,70,45,43,65,0,52,11,56,38,87,16,43,22,43,41,48,43,81,15,42,8,55,49,53,32,67,55,23,39,60,66,54,69,24,54,60,57,95,25,58,37,9,65,23,72,87,88,55,86,48,89,28,60,27,94,42,95,43,41,38,31,54,26,87,88,34,54,41,60,63,67,53,47,30,31,28,81,70,43,58,56,55,55,84,46,60,59,61,54,62,17,12,6,42,39,39,62,26,16,9,53,81,79,64,39,26,31,28,48
Isaiah Hartenstein,HOU,20.5,Big,185,91,79,0,55,3,0,28,0,73,16,87,6,49,43,75,3,60,66,58,93,29,28,50,73,88,2,39,50,80,3,22,33,4,90,90,88,21,69,34,46,39,44,47,37,40,58,68,67,50,19,65,15,23,47,11,32,64,30,66,61,42,44,45,43,51,58,67,19,48,31,68,57,58,52,23,28,37,74,68,66,70,46,76,33,73,33,84,44,85,38,20,1,0,1,0,0,0,95,4,0,1,55,38,38,47,0,8,2,0,22
Gordon Hayward,BOS,28.6,Wing,1833,50,50,97,69,83,67,96,72,77,94,39,72,74,90,90,26,40,53,56,96,11,79,31,68,39,25,33,31,85,54,89,61,79,31,91,80,86,93,2,84,12,4,95,9,67,19,98,93,31,2,85,1,95,98,94,1,54,0,53,81,17,84,24,7,77,20,21,89,79,100,51,91,2,51,97,94,87,47,68,53,9,100,8,37,95,44,6,100,6,62,65,97,67,94,50,18,29,54,79,77,83,36,28,24,84,30,58,40,48,66
John Henson,MIL,27.8,Big,173,87,87,84,58,65,0,92,0,2,21,0,55,13,73,71,29,29,18,21,99,1,26,64,6,94,96,37,64,43,96,55,40,83,5,86,53,1,8,46,3,3,58,10,36,13,35,92,85,64,27,48,29,36,77,9,24,57,43,18,46,6,37,1,2,3,24,93,14,69,67,16,27,13,80,88,92,21,55,41,18,66,70,86,95,97,96,24,13,20,34,36,39,2,22,0,0,34,47,27,14,13,88,65,75,55,28,44,38,64,95
Juan Hernangomez,DEN,23.1,Forward,1275,69,18,68,83,69,93,66,56,79,55,52,6,82,23,44,62,55,52,42,80,47,54,56,63,29,92,69,56,42,92,39,81,82,67,88,28,70,48,27,20,16,90,22,8,8,78,33,49,56,71,15,73,86,43,77,47,11,56,52,52,36,69,50,76,22,31,43,20,27,49,53,54,57,19,44,24,84,60,74,52,54,65,54,45,68,45,64,58,61,77,56,11,94,24,35,80,65,63,8,7,3,77,76,77,82,65,17,30,0,31
Willy Hernangomez,CHA,24.4,Big,746,40,28,45,95,85,91,62,32,90,58,64,73,51,68,48,29,75,93,91,88,47,89,26,27,35,33,94,26,11,27,89,31,19,62,50,41,70,58,62,6,12,88,52,46,50,22,14,9,26,94,98,93,96,88,92,70,89,76,93,91,28,62,50,34,81,94,95,62,93,68,68,76,12,86,89,94,45,35,35,93,96,61,93,64,28,69,94,70,91,43,12,51,58,53,0,90,94,75,57,21,39,37,44,40,28,94,68,71,31,22
Mario Hezonja,NYK,23.7,Forward,1161,24,80,46,30,76,0,96,54,76,80,41,80,18,76,61,17,7,25,76,17,10,3,2,1,13,69,59,2,7,66,27,27,52,17,1,6,8,4,77,22,38,98,73,13,37,6,5,3,2,1,29,1,3,63,4,4,76,3,25,39,5,2,5,1,66,64,44,45,42,83,90,90,1,57,69,68,58,96,97,25,75,5,93,39,85,49,83,17,94,11,24,58,45,55,0,22,6,66,62,79,70,13,42,25,31,6,86,68,82,80
Buddy Hield,SAC,25.9,Wing,2622,52,22,58,89,72,57,21,94,25,50,57,89,90,63,28,65,1,1,13,14,1,9,11,11,38,76,46,11,5,69,71,4,35,1,10,4,96,26,96,17,58,3,84,88,92,35,82,73,11,96,34,95,47,85,34,98,58,96,1,7,0,2,5,1,64,84,76,48,75,11,4,3,20,25,95,81,56,45,49,1,18,13,7,58,21,57,13,14,6,87,56,38,75,57,95,89,95,39,39,80,62,33,66,47,50,95,64,60,60,74
Nene Hilario,HOU,36.1,Big,533,45,82,5,37,28,0,13,17,86,46,23,3,24,21,65,97,97,97,36,96,96,99,79,65,85,83,25,79,76,83,77,39,47,39,85,51,85,82,86,21,38,2,76,70,79,57,95,93,79,83,86,75,75,43,69,74,66,70,97,91,98,88,93,98,16,21,46,83,77,16,20,15,99,6,22,5,64,22,29,97,46,54,43,63,27,68,32,22,22,30,65,12,86,42,0,0,0,64,63,97,90,0,27,23,36,0,29,32,9,0
George Hill,CLE,32.5,Combo,344,12,51,29,78,0,98,0,0,29,59,20,24,95,19,32,20,60,58,30,38,37,95,58,58,84,95,13,58,73,74,92,64,92,14,70,76,48,69,64,10,18,86,28,20,18,53,34,37,58,76,75,56,92,87,72,48,72,49,58,46,39,74,7,40,3,13,78,96,92,42,58,52,58,93,65,90,12,12,7,58,78,88,73,46,97,31,85,72,83,97,73,44,93,88,0,95,98,71,27,95,64,34,24,20,88,98,59,32,42,73
George Hill,MIL,32.5,Combo,940,36,75,68,80,37,0,46,71,56,63,83,10,64,17,44,92,0,0,0,4,13,56,32,65,15,65,21,32,74,74,9,75,85,55,73,4,40,6,93,36,78,31,26,13,11,51,98,97,32,2,2,2,0,56,0,18,11,7,0,0,17,53,19,16,37,4,0,76,3,2,2,0,96,14,89,60,0,34,2,0,6,86,9,2,96,4,42,74,35,54,97,73,58,68,20,21,17,64,19,41,24,76,56,63,98,17,25,14,61,39
